804.0,96.0,1294.0,481.0,2240.0,185.0,-12.0,696.0,1034.0,-288.0,-344.0,-1779.0,1531.0,798.0,464.0,-1116.0,33.0,-91.0,-74.0,463.0,241.0,145.0,250.0,786.0,-388.0,1336.0,206.0,404.0,675.0,325.0,-941.0,189.0,238.0,-689.0,582.0,-60.0,-86.0,17.0,191.0,5.0,61.0,-1679.0,407.0,254.0,-101.0,-194.0,144.0,1155.0,-121.0,-21.0,-70.0,20.0,121.0,-869.0,309.0,167.0,360.0,-61.0,-65.0,-3995.0,107.0,47.0,-97.0,65.0
457.0,138.0,526.0,1386.0,2055.0,808.0,1025.0,1945.0,-121.0,-553.0,-451.0,-2186.0,1982.0,393.0,1052.0,-2522.0,24.0,-121.0,-97.0,1497.0,219.0,792.0,-48.0,1436.0,-178.0,1721.0,188.0,603.0,821.0,319.0,-1996.0,169.0,243.0,219.0,966.0,-47.0,-123.0,42.0,184.0,-13.0,31.0,-1407.0,568.0,568.0,567.0,-201.0,265.0,2648.0,-137.0,23.0,8.0,38.0,122.0,-602.0,1238.0,252.0,224.0,-8.0,-9.0,-1947.0,111.0,69.0,-22.0,36.0
407.0,62.0,1382.0,518.0,2930.0,676.0,188.0,426.0,444.0,-198.0,-556.0,-1677.0,1546.0,511.0,461.0,-1224.0,-10.0,-65.0,-114.0,833.0,147.0,273.0,235.0,968.0,-222.0,1652.0,232.0,391.0,355.0,442.0,-898.0,157.0,284.0,-368.0,417.0,-76.0,-61.0,52.0,248.0,31.0,-46.0,-2042.0,266.0,316.0,-251.0,-169.0,84.0,1397.0,-79.0,-41.0,-6.0,-269.0,123.0,-834.0,333.0,351.0,498.0,-145.0,-140.0,-2871.0,52.0,35.0,-119.0,87.0
727.0,242.0,706.0,2001.0,3132.0,1292.0,2047.0,2293.0,499.0,-842.0,-1378.0,-2243.0,2503.0,583.0,1284.0,-2708.0,90.0,-219.0,14.0,2057.0,374.0,1182.0,-240.0,1880.0,-225.0,2484.0,198.0,631.0,974.0,411.0,-2254.0,216.0,271.0,381.0,1083.0,-65.0,-165.0,42.0,244.0,17.0,67.0,-2346.0,670.0,688.0,656.0,-265.0,319.0,3207.0,-262.0,33.0,-27.0,38.0,156.0,-975.0,1233.0,213.0,275.0,-36.0,5.0,-1854.0,121.0,97.0,-38.0,50.0
205.0,110.0,141.0,96.0,1660.0,472.0,-131.0,-63.0,239.0,4.0,-228.0,-267.0,779.0,243.0,75.0,-958.0,-2.0,-71.0,-211.0,611.0,-16.0,310.0,350.0,397.0,-46.0,1218.0,142.0,328.0,-225.0,-160.0,-129.0,17.0,322.0,-411.0,537.0,63.0,17.0,32.0,440.0,-101.0,-51.0,-594.0,64.0,151.0,-163.0,-184.0,64.0,578.0,-148.0,-58.0,76.0,-74.0,-36.0,-127.0,348.0,168.0,628.0,-232.0,-244.0,-2529.0,-21.0,34.0,-101.0,37.0
745.0,199.0,194.0,250.0,2308.0,653.0,813.0,1315.0,876.0,-614.0,-783.0,-2082.0,1929.0,318.0,670.0,-2524.0,61.0,-18.0,-160.0,1473.0,156.0,803.0,76.0,1019.0,-275.0,2031.0,250.0,896.0,549.0,354.0,-1683.0,203.0,357.0,397.0,947.0,-82.0,-7.0,62.0,355.0,15.0,93.0,-1708.0,434.0,364.0,433.0,-257.0,493.0,1712.0,-180.0,-47.0,-11.0,-40.0,43.0,-838.0,807.0,224.0,336.0,-159.0,-46.0,-2697.0,90.0,69.0,-32.0,79.0
677.0,117.0,971.0,1543.0,2337.0,1174.0,1673.0,1512.0,549.0,-315.0,-795.0,-1863.0,1839.0,614.0,1060.0,-2655.0,59.0,-88.0,21.0,1633.0,161.0,1439.0,97.0,1507.0,-219.0,2269.0,242.0,312.0,741.0,422.0,-2102.0,168.0,531.0,279.0,1209.0,-28.0,-151.0,37.0,371.0,2.0,46.0,-2287.0,642.0,538.0,471.0,-159.0,326.0,2830.0,-133.0,-56.0,-40.0,-40.0,35.0,-848.0,1190.0,225.0,367.0,-143.0,-112.0,-2689.0,83.0,98.0,-51.0,23.0
1164.0,576.0,490.0,1785.0,2660.0,1025.0,1334.0,2073.0,1163.0,-226.0,-761.0,-1941.0,2240.0,1828.0,1188.0,-2543.0,26.0,-93.0,-47.0,1055.0,229.0,908.0,-122.0,1225.0,-335.0,1782.0,208.0,754.0,742.0,376.0,-2148.0,155.0,436.0,379.0,1154.0,-61.0,3.0,78.0,315.0,35.0,94.0,-1847.0,450.0,554.0,372.0,-213.0,142.0,2563.0,-156.0,-20.0,25.0,30.0,237.0,-749.0,952.0,254.0,346.0,-76.0,-25.0,-3594.0,146.0,20.0,-33.0,41.0
209.0,42.0,-90.0,450.0,427.0,43.0,-331.0,-341.0,-764.0,557.0,579.0,-33.0,357.0,-389.0,15.0,-103.0,-11.0,-65.0,-209.0,169.0,-226.0,154.0,369.0,-606.0,-274.0,-252.0,-143.0,188.0,-530.0,38.0,-74.0,124.0,-48.0,-2014.0,429.0,-85.0,13.0,15.0,476.0,5.0,-95.0,-249.0,-245.0,12.0,-348.0,100.0,26.0,-109.0,-109.0,-192.0,-179.0,-178.0,101.0,314.0,125.0,75.0,686.0,-382.0,-113.0,-226.0,-64.0,28.0,-175.0,44.0
355.0,69.0,33.0,1208.0,1574.0,733.0,1176.0,1761.0,165.0,5.0,-259.0,-1466.0,1729.0,809.0,849.0,-2227.0,73.0,-80.0,-33.0,1050.0,172.0,662.0,179.0,901.0,-214.0,982.0,118.0,628.0,561.0,205.0,-1664.0,190.0,186.0,79.0,814.0,-76.0,-138.0,54.0,300.0,32.0,47.0,-1867.0,353.0,502.0,441.0,-223.0,300.0,2122.0,-184.0,-38.0,21.0,-4.0,133.0,-552.0,1516.0,345.0,316.0,-46.0,-36.0,-2227.0,89.0,66.0,-35.0,29.0
732.0,342.0,152.0,1021.0,1464.0,618.0,622.0,1455.0,505.0,-239.0,-136.0,-1389.0,1604.0,476.0,921.0,-2029.0,46.0,-66.0,-54.0,901.0,142.0,543.0,41.0,750.0,-254.0,2532.0,200.0,412.0,436.0,205.0,-1626.0,181.0,138.0,20.0,837.0,-65.0,-75.0,12.0,271.0,-9.0,55.0,-1448.0,378.0,508.0,324.0,-53.0,273.0,1642.0,-219.0,-14.0,-73.0,-27.0,95.0,-463.0,1265.0,241.0,304.0,-101.0,-65.0,-2350.0,20.0,85.0,-31.0,45.0
695.0,141.0,1024.0,2304.0,3505.0,1799.0,2534.0,2539.0,563.0,-360.0,-1384.0,-3001.0,2636.0,939.0,1424.0,-2909.0,92.0,-109.0,68.0,2636.0,285.0,1728.0,-241.0,2308.0,-369.0,2270.0,146.0,617.0,1402.0,566.0,-2260.0,175.0,304.0,1086.0,1103.0,-40.0,-125.0,60.0,220.0,38.0,63.0,-3164.0,674.0,672.0,804.0,-310.0,206.0,3192.0,-270.0,86.0,-6.0,43.0,129.0,-1159.0,1412.0,248.0,296.0,-22.0,-59.0,-2150.0,167.0,61.0,-24.0,82.0
402.0,141.0,244.0,1226.0,1792.0,621.0,924.0,1827.0,287.0,-230.0,-395.0,-1407.0,1963.0,926.0,1034.0,-2352.0,48.0,-85.0,35.0,1149.0,81.0,663.0,142.0,875.0,-304.0,1665.0,129.0,838.0,652.0,194.0,-2225.0,184.0,279.0,-82.0,1060.0,-33.0,-49.0,41.0,311.0,11.0,34.0,-1857.0,350.0,383.0,296.0,-230.0,250.0,2244.0,-106.0,-59.0,19.0,70.0,124.0,-497.0,1028.0,344.0,317.0,-25.0,23.0,-2833.0,189.0,89.0,-59.0,47.0
394.0,261.0,1641.0,1769.0,3401.0,1175.0,1917.0,845.0,808.0,-1341.0,-1068.0,-2686.0,2045.0,196.0,984.0,-3424.0,37.0,-101.0,3.0,2158.0,267.0,1513.0,-278.0,2767.0,-156.0,3923.0,297.0,504.0,1479.0,396.0,-2680.0,240.0,853.0,1143.0,1106.0,-38.0,-120.0,50.0,47.0,18.0,-16.0,-2855.0,840.0,705.0,597.0,-302.0,331.0,3539.0,-239.0,58.0,-27.0,-36.0,19.0,-1427.0,1372.0,257.0,256.0,-102.0,41.0,-3629.0,186.0,142.0,-52.0,55.0
1053.0,301.0,762.0,1254.0,2578.0,879.0,1289.0,2060.0,468.0,-458.0,-1091.0,-1951.0,2190.0,462.0,977.0,-2332.0,40.0,-83.0,43.0,1341.0,237.0,901.0,-77.0,1412.0,-371.0,1512.0,191.0,677.0,846.0,304.0,-2713.0,329.0,316.0,229.0,951.0,-85.0,-184.0,41.0,767.0,34.0,48.0,-1939.0,529.0,459.0,458.0,-183.0,226.0,2326.0,-303.0,-102.0,-5.0,94.0,184.0,-736.0,1225.0,324.0,262.0,-33.0,12.0,-2600.0,138.0,67.0,-9.0,16.0
1041.0,272.0,457.0,1235.0,1589.0,750.0,1129.0,1798.0,814.0,-490.0,-899.0,-1869.0,2077.0,1222.0,1061.0,-2312.0,77.0,-169.0,82.0,1444.0,146.0,861.0,-158.0,1150.0,-443.0,1792.0,206.0,1235.0,806.0,289.0,-2520.0,188.0,449.0,482.0,838.0,-100.0,-118.0,55.0,299.0,67.0,85.0,-2110.0,476.0,476.0,224.0,-439.0,379.0,2071.0,-191.0,11.0,58.0,181.0,97.0,-713.0,1247.0,310.0,252.0,22.0,70.0,-1931.0,266.0,76.0,-2.0,59.0
893.0,246.0,952.0,1651.0,2685.0,1105.0,1743.0,2242.0,872.0,-813.0,-750.0,-2422.0,2751.0,1281.0,1219.0,-2637.0,86.0,-185.0,72.0,1517.0,129.0,1143.0,-243.0,1630.0,-426.0,2008.0,168.0,1170.0,944.0,352.0,-2824.0,238.0,438.0,438.0,782.0,-84.0,-120.0,42.0,305.0,23.0,60.0,-2131.0,530.0,352.0,396.0,-346.0,305.0,2935.0,-221.0,-43.0,-10.0,109.0,35.0,-698.0,1188.0,365.0,207.0,-19.0,6.0,-2858.0,211.0,68.0,-27.0,35.0
921.0,337.0,274.0,1936.0,2536.0,1295.0,1915.0,2716.0,1056.0,-533.0,-1050.0,-2359.0,2627.0,1293.0,1104.0,-2956.0,83.0,-150.0,-31.0,2004.0,214.0,1319.0,-234.0,1618.0,-407.0,1901.0,175.0,819.0,892.0,387.0,-2238.0,195.0,375.0,661.0,1095.0,-99.0,-162.0,100.0,279.0,66.0,128.0,-2462.0,673.0,594.0,657.0,-401.0,352.0,2820.0,-278.0,59.0,33.0,107.0,106.0,-925.0,1423.0,375.0,229.0,-7.0,18.0,-2240.0,167.0,89.0,20.0,52.0
1202.0,355.0,947.0,1173.0,2413.0,1108.0,1430.0,1993.0,921.0,-1007.0,-1402.0,-2621.0,1828.0,1038.0,1097.0,-2329.0,194.0,-196.0,81.0,1600.0,203.0,1265.0,-193.0,1655.0,-261.0,1758.0,228.0,916.0,734.0,207.0,-2403.0,346.0,492.0,499.0,814.0,-65.0,-260.0,118.0,336.0,100.0,153.0,-1639.0,672.0,863.0,470.0,-243.0,385.0,2227.0,-387.0,96.0,19.0,80.0,230.0,-707.0,1204.0,234.0,184.0,-17.0,107.0,-1386.0,178.0,66.0,57.0,115.0
394.0,89.0,466.0,1402.0,2335.0,934.0,1354.0,2061.0,537.0,-761.0,-566.0,-2000.0,2081.0,902.0,1088.0,-2260.0,72.0,-129.0,33.0,1558.0,207.0,993.0,-133.0,1270.0,-226.0,1834.0,159.0,458.0,856.0,330.0,-1826.0,175.0,332.0,279.0,1184.0,-39.0,-119.0,56.0,177.0,69.0,68.0,-1612.0,733.0,589.0,422.0,-265.0,279.0,2628.0,-190.0,65.0,11.0,83.0,106.0,-828.0,1087.0,423.0,162.0,-28.0,-2.0,-1921.0,135.0,81.0,10.0,82.0
410.0,135.0,178.0,1188.0,1953.0,615.0,1110.0,1832.0,-374.0,-139.0,-419.0,-1691.0,1781.0,447.0,838.0,-1836.0,-7.0,-109.0,-71.0,1265.0,251.0,646.0,168.0,1194.0,-205.0,1643.0,77.0,151.0,649.0,191.0,-1300.0,93.0,90.0,-256.0,955.0,-38.0,-163.0,2.0,171.0,15.0,29.0,-1667.0,613.0,634.0,481.0,-214.0,267.0,2275.0,-172.0,-31.0,-58.0,-26.0,106.0,-628.0,1026.0,263.0,285.0,-86.0,-66.0,-1636.0,101.0,49.0,16.0,83.0
357.0,54.0,403.0,-103.0,252.0,-167.0,-235.0,41.0,-298.0,356.0,511.0,-38.0,304.0,-234.0,-267.0,-162.0,29.0,-142.0,-172.0,-307.0,89.0,-290.0,734.0,-265.0,-179.0,-249.0,23.0,-103.0,-420.0,-34.0,135.0,241.0,81.0,-1694.0,450.0,67.0,16.0,-56.0,327.0,15.0,73.0,-381.0,134.0,90.0,-337.0,-148.0,21.0,253.0,151.0,-101.0,-83.0,-185.0,225.0,-303.0,172.0,167.0,353.0,-224.0,-144.0,-2201.0,2.0,2.0,-103.0,18.0
422.0,173.0,174.0,936.0,1677.0,669.0,997.0,1875.0,598.0,-548.0,-535.0,-1578.0,1877.0,672.0,977.0,-1896.0,75.0,-174.0,67.0,1297.0,290.0,801.0,-121.0,1238.0,-307.0,1352.0,213.0,577.0,673.0,245.0,-1557.0,215.0,356.0,454.0,977.0,-79.0,-214.0,63.0,219.0,101.0,104.0,-1492.0,721.0,640.0,502.0,-288.0,414.0,2092.0,-246.0,110.0,22.0,86.0,196.0,-736.0,1184.0,297.0,207.0,16.0,34.0,-1105.0,204.0,95.0,10.0,79.0
618.0,354.0,264.0,1370.0,2912.0,1333.0,2217.0,2295.0,113.0,-543.0,-543.0,-1778.0,1771.0,313.0,1375.0,-2872.0,65.0,-158.0,-42.0,1787.0,239.0,1328.0,-128.0,1565.0,-206.0,3045.0,191.0,571.0,566.0,201.0,-1753.0,153.0,241.0,306.0,1033.0,-37.0,-146.0,116.0,221.0,3.0,115.0,-2050.0,593.0,826.0,421.0,-202.0,318.0,3007.0,-204.0,104.0,17.0,11.0,42.0,-848.0,1376.0,135.0,254.0,-49.0,-19.0,-1584.0,100.0,65.0,15.0,116.0
-79.0,-43.0,-260.0,902.0,813.0,33.0,234.0,867.0,-873.0,294.0,291.0,-494.0,932.0,-880.0,408.0,-1038.0,-4.0,41.0,-208.0,537.0,-16.0,183.0,693.0,439.0,4.0,796.0,-42.0,-180.0,238.0,-84.0,-477.0,90.0,14.0,-1578.0,933.0,-22.0,-39.0,10.0,24.0,-65.0,-45.0,-466.0,275.0,383.0,90.0,-28.0,137.0,1642.0,-80.0,-51.0,-90.0,-98.0,42.0,-401.0,672.0,312.0,197.0,-71.0,-33.0,-86.0,68.0,88.0,-28.0,58.0
920.0,177.0,545.0,1331.0,2282.0,993.0,1546.0,2210.0,967.0,-556.0,-1151.0,-2063.0,2220.0,1167.0,1141.0,-2641.0,233.0,-233.0,130.0,1623.0,297.0,1168.0,-326.0,1391.0,-384.0,2518.0,239.0,1184.0,830.0,370.0,-2931.0,230.0,356.0,641.0,1082.0,-97.0,-167.0,93.0,386.0,88.0,97.0,-2557.0,767.0,655.0,652.0,-424.0,388.0,2894.0,-322.0,99.0,33.0,128.0,114.0,-934.0,1460.0,283.0,219.0,10.0,65.0,-2324.0,168.0,86.0,22.0,83.0
795.0,169.0,716.0,1800.0,2415.0,1017.0,1933.0,2254.0,186.0,-513.0,-893.0,-1960.0,1996.0,808.0,1318.0,-2738.0,44.0,-270.0,-29.0,1933.0,195.0,1099.0,-134.0,1616.0,-252.0,3274.0,141.0,692.0,937.0,248.0,-2094.0,176.0,332.0,253.0,1164.0,-47.0,-185.0,75.0,261.0,28.0,94.0,-2254.0,635.0,666.0,483.0,-314.0,271.0,3019.0,-205.0,-3.0,20.0,41.0,150.0,-819.0,1147.0,292.0,222.0,-38.0,91.0,-2606.0,152.0,85.0,-2.0,63.0
1418.0,449.0,88.0,1170.0,2336.0,884.0,1270.0,1927.0,670.0,-617.0,-1394.0,-2043.0,2382.0,1220.0,1099.0,-2670.0,135.0,-123.0,52.0,1443.0,118.0,790.0,29.0,1166.0,-334.0,2014.0,231.0,831.0,656.0,217.0,-3921.0,285.0,352.0,415.0,1126.0,-65.0,4.0,62.0,1581.0,45.0,52.0,-1919.0,341.0,514.0,391.0,-233.0,279.0,2678.0,-276.0,-25.0,68.0,161.0,101.0,-715.0,1487.0,583.0,219.0,12.0,95.0,-3801.0,108.0,69.0,-9.0,74.0
763.0,219.0,381.0,1162.0,2052.0,580.0,1403.0,1842.0,638.0,-743.0,-601.0,-1945.0,2097.0,981.0,1066.0,-2437.0,72.0,-284.0,94.0,1428.0,262.0,923.0,-238.0,1458.0,-372.0,1669.0,205.0,658.0,924.0,265.0,-2077.0,226.0,496.0,491.0,959.0,-122.0,-141.0,51.0,220.0,69.0,87.0,-1848.0,653.0,655.0,487.0,-328.0,323.0,2836.0,-274.0,20.0,28.0,72.0,80.0,-787.0,1354.0,206.0,227.0,24.0,94.0,-2179.0,184.0,96.0,10.0,86.0
438.0,-26.0,460.0,1605.0,2656.0,852.0,1647.0,1713.0,-303.0,-801.0,-559.0,-2793.0,1579.0,212.0,1092.0,-2591.0,5.0,-78.0,-43.0,1407.0,185.0,1060.0,-49.0,1566.0,-176.0,1887.0,115.0,13.0,1035.0,239.0,-1562.0,209.0,361.0,-106.0,765.0,-29.0,-119.0,24.0,178.0,-20.0,49.0,-2089.0,693.0,738.0,193.0,-121.0,370.0,2714.0,-119.0,-7.0,1.0,12.0,48.0,-696.0,904.0,104.0,274.0,-3.0,18.0,-931.0,202.0,63.0,-14.0,96.0
302.0,45.0,456.0,1006.0,1816.0,554.0,805.0,1582.0,53.0,-51.0,-504.0,-1579.0,1691.0,864.0,953.0,-1938.0,35.0,-123.0,-24.0,1118.0,244.0,604.0,65.0,1070.0,-204.0,1918.0,87.0,312.0,655.0,266.0,-1723.0,150.0,154.0,-310.0,476.0,-44.0,-152.0,5.0,289.0,19.0,52.0,-1587.0,553.0,499.0,349.0,-200.0,416.0,2360.0,-170.0,-36.0,8.0,37.0,142.0,-868.0,1246.0,116.0,168.0,-23.0,57.0,-3793.0,121.0,67.0,-22.0,77.0
644.0,128.0,1017.0,1768.0,3172.0,1275.0,1862.0,2197.0,881.0,-1260.0,-935.0,-2546.0,2608.0,679.0,1353.0,-3114.0,148.0,-275.0,113.0,2408.0,356.0,1551.0,-318.0,2208.0,-314.0,2335.0,232.0,901.0,962.0,455.0,-2494.0,180.0,527.0,729.0,1164.0,-78.0,-184.0,47.0,208.0,29.0,104.0,-2395.0,857.0,673.0,703.0,-236.0,249.0,3397.0,-279.0,141.0,71.0,87.0,105.0,-928.0,1473.0,249.0,193.0,11.0,-2.0,-1754.0,216.0,138.0,-4.0,78.0
318.0,44.0,-164.0,-216.0,-590.0,193.0,-385.0,-466.0,-704.0,720.0,769.0,384.0,-113.0,-256.0,-217.0,156.0,-149.0,165.0,-201.0,78.0,-167.0,-251.0,479.0,-1014.0,-285.0,-700.0,-115.0,161.0,-546.0,31.0,532.0,91.0,-73.0,-442.0,138.0,-48.0,-85.0,50.0,542.0,1.0,-39.0,-138.0,-276.0,-83.0,-447.0,-14.0,-67.0,-276.0,118.0,-203.0,-273.0,-231.0,23.0,-177.0,-263.0,132.0,695.0,-360.0,-180.0,-723.0,3.0,45.0,-125.0,6.0
479.0,212.0,603.0,1326.0,2267.0,1053.0,1260.0,1730.0,362.0,-851.0,-327.0,-2013.0,2345.0,902.0,1134.0,-2642.0,108.0,-142.0,88.0,1774.0,189.0,1191.0,-209.0,1754.0,-295.0,2409.0,242.0,877.0,1094.0,279.0,-2718.0,176.0,519.0,235.0,1046.0,-25.0,-130.0,51.0,211.0,34.0,72.0,-2259.0,665.0,524.0,656.0,-196.0,285.0,3408.0,-251.0,71.0,26.0,86.0,112.0,-955.0,1691.0,335.0,66.0,3.0,84.0,-3216.0,210.0,141.0,-11.0,61.0
780.0,439.0,1233.0,1556.0,2729.0,1414.0,1773.0,2274.0,873.0,-1033.0,-1547.0,-2201.0,2806.0,821.0,1147.0,-3057.0,188.0,-206.0,187.0,2225.0,118.0,1778.0,-409.0,2346.0,-529.0,2652.0,317.0,1046.0,1212.0,417.0,-3013.0,259.0,544.0,823.0,1339.0,-73.0,-176.0,101.0,537.0,6.0,96.0,-2813.0,570.0,531.0,572.0,-269.0,319.0,3668.0,-426.0,109.0,14.0,144.0,59.0,-798.0,1507.0,422.0,144.0,21.0,177.0,-2343.0,213.0,111.0,21.0,61.0
288.0,90.0,155.0,1339.0,1752.0,507.0,1001.0,1927.0,-334.0,-132.0,35.0,-1626.0,1484.0,-346.0,786.0,-2284.0,1.0,-102.0,-154.0,1287.0,29.0,574.0,22.0,1041.0,-186.0,1163.0,116.0,541.0,789.0,194.0,-1096.0,149.0,108.0,-234.0,697.0,-22.0,-130.0,31.0,188.0,14.0,12.0,-1185.0,395.0,486.0,409.0,-157.0,268.0,2123.0,-116.0,-38.0,-28.0,12.0,40.0,-459.0,1176.0,326.0,148.0,-5.0,77.0,-725.0,131.0,63.0,1.0,49.0
582.0,213.0,333.0,888.0,1913.0,478.0,677.0,1915.0,522.0,-456.0,-723.0,-1834.0,2011.0,999.0,1050.0,-2149.0,116.0,-208.0,58.0,1040.0,290.0,815.0,-141.0,1213.0,-348.0,1462.0,218.0,849.0,829.0,219.0,-2131.0,281.0,239.0,248.0,958.0,-84.0,-115.0,64.0,251.0,34.0,53.0,-2228.0,698.0,630.0,423.0,-294.0,494.0,2408.0,-227.0,8.0,34.0,92.0,126.0,-734.0,1247.0,538.0,156.0,38.0,89.0,-2456.0,174.0,60.0,16.0,81.0
857.0,287.0,632.0,1431.0,2546.0,959.0,1582.0,2211.0,1010.0,-843.0,-1408.0,-2173.0,2215.0,1276.0,1266.0,-2677.0,137.0,-173.0,108.0,1842.0,272.0,1263.0,-309.0,1712.0,-424.0,2117.0,232.0,1049.0,973.0,361.0,-2504.0,230.0,312.0,629.0,1163.0,-83.0,-184.0,33.0,299.0,74.0,122.0,-2069.0,787.0,763.0,593.0,-350.0,357.0,3066.0,-301.0,60.0,35.0,109.0,147.0,-828.0,1144.0,343.0,200.0,32.0,128.0,-1982.0,232.0,86.0,26.0,106.0
