18336.0,7956.0,400.0,9846.0,23934.0,7807.0,19398.0,936.0,8818.0,-20217.0,-5417.0,15825.0,2493.0,2917.0,11123.0,1830.0,-2931.0,3777.0,3102.0,-3785.0,-1910.0,6412.0,-13822.0,-18900.0,1509.0,-19521.0,-5765.0,1478.0,-871.0,7808.0,-5126.0,-952.0,1343.0,1275.0,-1379.0,1078.0,3896.0,14617.0,1901.0,-10753.0,8670.0,-2973.0,1964.0,3229.0,17809.0,13964.0,-128.0,-6776.0,-2696.0,431.0,4678.0,-140.0,-2873.0,3144.0,-877.0,19675.0,5779.0,1079.0,30829.0,-1344.0,22415.0,3275.0,3534.0,7463.0,233.0,2503.0,-276.0,3908.0,-6077.0,543.0,-15324.0,2215.0,-1043.0,3844.0,-407.0,1688.0,7012.0,-248.0,29139.0,5731.0,2740.0
25899.0,10061.0,31772.0,8141.0,28585.0,7218.0,4656.0,12.0,8899.0,-18214.0,-6776.0,-7486.0,4191.0,5304.0,11196.0,100.0,-65884.0,1615.0,3402.0,-2905.0,-18353.0,6378.0,-16243.0,25774.0,2439.0,-34976.0,-8467.0,2374.0,11419.0,9599.0,-6434.0,-399.0,979.0,2051.0,-1588.0,302.0,1881.0,7176.0,2271.0,-9210.0,13879.0,-2916.0,-70.0,3695.0,31776.0,13647.0,337.0,-6318.0,-2093.0,840.0,-2684.0,-562.0,-5348.0,5075.0,-618.0,8148.0,7983.0,4541.0,21180.0,2813.0,10475.0,3877.0,3554.0,6077.0,-112.0,6618.0,-2983.0,9345.0,-12306.0,9047.0,-9114.0,-2406.0,-95.0,-85.0,-903.0,3604.0,6604.0,1813.0,17911.0,4004.0,1436.0
22209.0,20499.0,29099.0,18252.0,44849.0,14027.0,2215.0,-270.0,9933.0,-10120.0,-1510.0,17106.0,5248.0,2702.0,15390.0,-153.0,-33850.0,1852.0,3185.0,-6904.0,-5567.0,8426.0,-11923.0,47629.0,2450.0,-14727.0,-8515.0,1543.0,276.0,11331.0,-4993.0,-1802.0,2096.0,255.0,-540.0,677.0,7267.0,26268.0,4180.0,-11051.0,5929.0,-4102.0,2303.0,6755.0,45048.0,2187.0,-448.0,6544.0,-293.0,-5180.0,3743.0,-674.0,-2882.0,6992.0,-2921.0,28016.0,4736.0,2295.0,36063.0,-119.0,7050.0,2914.0,4753.0,-1545.0,-534.0,1807.0,-850.0,-6843.0,-1079.0,18371.0,-20264.0,2785.0,92.0,2502.0,-2418.0,1105.0,9415.0,-124.0,23565.0,5305.0,3701.0
34206.0,19337.0,13542.0,10036.0,53015.0,15231.0,16079.0,609.0,9817.0,-14455.0,-4285.0,1067.0,3760.0,3503.0,14580.0,832.0,-3361.0,1436.0,2994.0,-12091.0,-7057.0,3452.0,-13930.0,-13906.0,3627.0,-15734.0,-8554.0,2045.0,-1134.0,6029.0,-8504.0,-1292.0,1050.0,-701.0,-1062.0,2208.0,2857.0,13321.0,-39.0,-13257.0,10608.0,-1897.0,1998.0,6466.0,31150.0,15392.0,1355.0,-7012.0,-3209.0,-5358.0,17596.0,-1133.0,-4350.0,5055.0,-963.0,16335.0,9454.0,3807.0,20249.0,-1331.0,7651.0,3755.0,6033.0,5918.0,-622.0,2602.0,-1367.0,407.0,-3884.0,7911.0,-9276.0,4489.0,-1007.0,-105.0,-440.0,2130.0,8559.0,682.0,22010.0,3466.0,3902.0
8544.0,4027.0,-2090.0,9581.0,9869.0,6961.0,1448.0,2888.0,5582.0,-14060.0,-6328.0,30890.0,3855.0,4632.0,8834.0,1726.0,4804.0,19178.0,3021.0,46133.0,-6474.0,2792.0,-7687.0,45851.0,-824.0,-14456.0,-7023.0,1044.0,-6779.0,7134.0,-255.0,2201.0,1101.0,1392.0,-1265.0,-50.0,-512.0,30820.0,-379.0,-6942.0,13107.0,-5170.0,1854.0,2321.0,23081.0,7901.0,-1499.0,-11275.0,-3185.0,5387.0,7360.0,100.0,-2353.0,2065.0,1598.0,18792.0,7269.0,-10322.0,19046.0,145.0,52643.0,4691.0,6054.0,8755.0,194.0,1896.0,-59.0,9442.0,-9560.0,10655.0,-9796.0,1972.0,-1214.0,4710.0,-2834.0,852.0,8803.0,1232.0,21251.0,4547.0,3855.0
9285.0,11381.0,-1707.0,9273.0,32026.0,12195.0,14832.0,679.0,8763.0,-12179.0,-3731.0,9359.0,5107.0,3526.0,3901.0,1365.0,-41538.0,-214.0,3049.0,-4911.0,-12919.0,6175.0,-11326.0,38464.0,1343.0,-25866.0,-4707.0,1339.0,-1115.0,21487.0,-5501.0,-868.0,1359.0,954.0,-488.0,1822.0,3072.0,7523.0,-1067.0,-9212.0,3811.0,-2375.0,980.0,6108.0,59654.0,10226.0,-1348.0,-9430.0,-527.0,-6831.0,7815.0,-635.0,-4498.0,12759.0,54960.0,35323.0,5586.0,3013.0,29726.0,2559.0,8432.0,4259.0,5662.0,-2009.0,991.0,1420.0,-269.0,-7134.0,-1850.0,30510.0,-29049.0,2824.0,-823.0,1137.0,-499.0,1734.0,8378.0,-252.0,13669.0,5720.0,4228.0
8639.0,3297.0,-2080.0,12060.0,24885.0,5707.0,1627.0,392.0,8428.0,-8885.0,-3170.0,29936.0,5359.0,7019.0,10540.0,1645.0,11172.0,1804.0,2831.0,1485.0,-6531.0,6332.0,-8250.0,38408.0,1772.0,-19578.0,-3328.0,3563.0,-1400.0,18809.0,-7015.0,1793.0,2076.0,3888.0,-1811.0,-1425.0,3992.0,5162.0,337.0,-14888.0,11190.0,-2688.0,1409.0,2730.0,52550.0,618.0,-1354.0,-8157.0,-1733.0,-7129.0,18350.0,28.0,-3022.0,679.0,-2381.0,13482.0,5070.0,-10802.0,18762.0,-7282.0,9878.0,2804.0,8311.0,11049.0,1192.0,2700.0,-338.0,-938.0,-5402.0,19974.0,-22404.0,3156.0,-610.0,3123.0,-1035.0,1802.0,5961.0,92.0,14006.0,4233.0,6000.0
28461.0,32787.0,44568.0,11769.0,38467.0,11931.0,14859.0,-353.0,11993.0,-14352.0,-1077.0,-2906.0,2194.0,2220.0,9319.0,-1093.0,-19605.0,-707.0,3507.0,-2142.0,-9092.0,8095.0,-13149.0,11741.0,3840.0,-20606.0,-4375.0,1302.0,1876.0,8038.0,-7844.0,-248.0,2109.0,1788.0,-1315.0,1927.0,3992.0,8504.0,3032.0,-12288.0,8007.0,-1554.0,2363.0,6563.0,54402.0,13411.0,1057.0,682.0,-2040.0,74.0,16347.0,382.0,-2638.0,4459.0,-1608.0,8743.0,4906.0,3670.0,12210.0,2456.0,13672.0,3115.0,2918.0,1823.0,-235.0,2304.0,-257.0,-13407.0,-2353.0,18709.0,-15829.0,1734.0,-274.0,1855.0,-4618.0,1285.0,13750.0,-441.0,19831.0,2780.0,4405.0
26089.0,12063.0,18850.0,13823.0,32404.0,11899.0,5138.0,91.0,10691.0,-21443.0,-2454.0,3110.0,5341.0,2534.0,12187.0,1194.0,-14432.0,-214.0,3283.0,-11419.0,-6566.0,5125.0,-14262.0,13556.0,2265.0,-7090.0,-7645.0,1790.0,8889.0,10561.0,-9683.0,-1012.0,2115.0,1104.0,-951.0,-903.0,3026.0,14025.0,905.0,-10090.0,11054.0,-866.0,1217.0,10898.0,44751.0,6644.0,948.0,-77.0,-2296.0,3721.0,18007.0,-920.0,-4713.0,4851.0,9344.0,9398.0,7184.0,7177.0,20431.0,-2229.0,11033.0,3871.0,6693.0,2030.0,-843.0,2410.0,-1516.0,-4339.0,-1565.0,46965.0,-7515.0,1664.0,-705.0,1479.0,-2275.0,1617.0,10363.0,-170.0,8885.0,4531.0,4337.0
10434.0,12126.0,10497.0,12256.0,27543.0,7483.0,12002.0,-159.0,9086.0,-11683.0,-2980.0,13003.0,5049.0,3772.0,9668.0,775.0,-639.0,2517.0,3194.0,215.0,-10519.0,7625.0,-12084.0,27989.0,2497.0,-7636.0,-1467.0,2465.0,-1249.0,7581.0,-5900.0,-489.0,1579.0,3925.0,-387.0,227.0,3684.0,4986.0,-57.0,-12611.0,7802.0,-2691.0,4446.0,6344.0,33413.0,1505.0,-828.0,-10081.0,-4921.0,-4701.0,5491.0,-295.0,-5230.0,5538.0,-687.0,5414.0,5254.0,-1818.0,11178.0,-3704.0,13003.0,1912.0,7652.0,4037.0,310.0,329.0,-495.0,-942.0,-2252.0,1924.0,-7159.0,2963.0,-1237.0,3063.0,-752.0,1512.0,8574.0,236.0,8093.0,3638.0,4500.0
13294.0,4828.0,2048.0,15502.0,34334.0,5496.0,6474.0,461.0,9939.0,-14397.0,-4234.0,7657.0,5106.0,5644.0,10105.0,1517.0,5447.0,684.0,3674.0,-4935.0,-13450.0,18460.0,-9120.0,37538.0,1902.0,-9495.0,-5148.0,3119.0,353.0,6485.0,-5589.0,-526.0,966.0,-220.0,-1306.0,1564.0,5518.0,20134.0,600.0,-22684.0,10347.0,-5082.0,487.0,3499.0,38320.0,6943.0,-134.0,-8784.0,-5738.0,1894.0,5338.0,3164.0,-3211.0,3840.0,371.0,13583.0,6965.0,-2874.0,15814.0,317.0,12743.0,4556.0,6006.0,6633.0,-268.0,3159.0,-386.0,3389.0,-3219.0,10186.0,-7674.0,3196.0,-1086.0,3863.0,-2621.0,1493.0,5510.0,390.0,9752.0,4156.0,6053.0
23557.0,18649.0,3446.0,17163.0,39129.0,8344.0,9525.0,1224.0,13077.0,-17817.0,-4836.0,10070.0,-599.0,4766.0,12331.0,-518.0,-12925.0,1294.0,2354.0,-9034.0,-13559.0,12018.0,-12053.0,15213.0,2715.0,-10503.0,-5017.0,5393.0,-1321.0,11384.0,-6067.0,-1450.0,91.0,-930.0,-1609.0,527.0,2304.0,15795.0,1351.0,-23314.0,12859.0,-2258.0,2013.0,6647.0,44823.0,16213.0,853.0,-10012.0,-5357.0,4318.0,12613.0,3204.0,-7475.0,3002.0,-27.0,18862.0,7048.0,-806.0,16425.0,-2950.0,19387.0,3890.0,6727.0,10334.0,-1153.0,3353.0,-1539.0,3112.0,-4763.0,-2935.0,-14921.0,4385.0,-827.0,2810.0,-2368.0,3541.0,9087.0,353.0,12822.0,4384.0,2678.0
4740.0,2592.0,-1677.0,7832.0,-1320.0,5844.0,1251.0,2729.0,5953.0,-8937.0,-614.0,17776.0,13451.0,11126.0,6083.0,4978.0,8972.0,5318.0,2688.0,11808.0,5226.0,3380.0,-7829.0,18733.0,1302.0,28673.0,-6478.0,5096.0,-8116.0,13012.0,-1712.0,641.0,4687.0,4930.0,-1429.0,-2725.0,8273.0,4912.0,-1419.0,-6760.0,33912.0,-6026.0,6446.0,6780.0,71284.0,-1964.0,-787.0,1995.0,-2094.0,-7264.0,19011.0,-762.0,-2391.0,10101.0,-4317.0,8627.0,5076.0,1405.0,26942.0,-4048.0,8344.0,203.0,8267.0,709.0,2401.0,2582.0,-659.0,-7755.0,-1272.0,24289.0,-8315.0,-2054.0,-786.0,2079.0,-609.0,2279.0,7971.0,-187.0,17183.0,2354.0,8802.0
24228.0,11806.0,15124.0,14102.0,26632.0,9273.0,8236.0,956.0,9830.0,-16687.0,-3374.0,5783.0,5187.0,3449.0,11602.0,1709.0,-3556.0,-760.0,4077.0,-14866.0,-10331.0,5130.0,-13843.0,17391.0,2751.0,1181.0,-6520.0,2594.0,6091.0,10188.0,-9785.0,-2422.0,-261.0,586.0,-620.0,66.0,1495.0,10529.0,2402.0,-9601.0,4261.0,-1764.0,-134.0,11320.0,41347.0,7597.0,486.0,889.0,-3168.0,-694.0,7007.0,13.0,-4741.0,5372.0,13707.0,4337.0,8589.0,8236.0,16159.0,579.0,5047.0,4133.0,5461.0,1064.0,-492.0,3316.0,-688.0,-4460.0,-2767.0,34772.0,-4842.0,2721.0,-1258.0,1440.0,-2801.0,2005.0,8631.0,-20.0,6878.0,4100.0,3488.0
33884.0,8848.0,1992.0,13707.0,23989.0,8893.0,2019.0,563.0,10637.0,-20355.0,-5068.0,16233.0,4379.0,3692.0,8192.0,-1630.0,-1354.0,-34.0,4857.0,734.0,-14890.0,5216.0,-6704.0,42763.0,2083.0,-10379.0,-6610.0,3056.0,-892.0,12409.0,-7079.0,-1008.0,189.0,-48.0,-1869.0,378.0,2802.0,19204.0,-256.0,-9522.0,13715.0,-6890.0,-175.0,5283.0,45265.0,1821.0,375.0,2019.0,-1430.0,418.0,8203.0,2806.0,-6250.0,4769.0,23954.0,15708.0,11579.0,-1498.0,17259.0,884.0,13332.0,4411.0,4730.0,12907.0,226.0,2102.0,-297.0,-6781.0,-1065.0,18636.0,-2694.0,2994.0,-915.0,939.0,-1009.0,2012.0,5591.0,221.0,13916.0,4617.0,4580.0
17537.0,11824.0,11366.0,11888.0,29283.0,9208.0,10095.0,524.0,10076.0,-9922.0,-1554.0,8647.0,1608.0,2336.0,8663.0,898.0,-4922.0,2250.0,2288.0,-5895.0,-1184.0,8548.0,-11169.0,21744.0,1776.0,3873.0,-2436.0,6630.0,-631.0,9830.0,-4363.0,-187.0,-522.0,458.0,-1026.0,1741.0,4084.0,18389.0,1035.0,-6500.0,9758.0,-3926.0,-1854.0,7530.0,61223.0,-1163.0,934.0,-5099.0,-3902.0,-876.0,5895.0,-265.0,-2902.0,4844.0,-1161.0,30601.0,7854.0,3332.0,20551.0,-2566.0,9986.0,5951.0,5376.0,7597.0,-147.0,1639.0,-74.0,-6308.0,-1727.0,9181.0,-12833.0,2485.0,-1149.0,770.0,-1727.0,1683.0,5238.0,389.0,21549.0,5021.0,1888.0
10280.0,1646.0,-4992.0,7059.0,2623.0,12551.0,636.0,3432.0,7014.0,-6061.0,14509.0,45648.0,7422.0,8251.0,3601.0,5007.0,23879.0,24622.0,1918.0,33832.0,9643.0,2098.0,-1717.0,88183.0,736.0,-2606.0,-11938.0,-344.0,-4093.0,7189.0,17644.0,2915.0,3580.0,2799.0,-643.0,-737.0,9509.0,37506.0,-538.0,-20178.0,21220.0,-7014.0,3642.0,3460.0,73918.0,1653.0,-3954.0,-3142.0,1687.0,-8363.0,9282.0,4667.0,-1983.0,11023.0,-612.0,24899.0,6294.0,-1615.0,7715.0,-4819.0,48679.0,1833.0,6560.0,3996.0,1538.0,964.0,-885.0,-4100.0,-488.0,24401.0,-11084.0,2034.0,196.0,1731.0,-51.0,2551.0,10101.0,100.0,30816.0,4802.0,9347.0
-775.0,-3126.0,-10219.0,5522.0,-3431.0,3287.0,-781.0,7256.0,3478.0,-997.0,8960.0,50134.0,10848.0,16053.0,2422.0,7910.0,24910.0,8968.0,1828.0,37581.0,9760.0,1815.0,-2936.0,104537.0,-9531.0,6231.0,-9985.0,-43.0,-27680.0,8119.0,27736.0,3648.0,5714.0,4890.0,565.0,-4044.0,11232.0,4336.0,-2489.0,-658.0,21953.0,-15760.0,7964.0,649.0,119286.0,-6718.0,-2651.0,-1220.0,1809.0,-8924.0,21539.0,1139.0,-1821.0,8174.0,-2424.0,12261.0,3635.0,-1634.0,-264.0,-7878.0,17830.0,75.0,11334.0,2271.0,2349.0,687.0,-614.0,-1519.0,1008.0,36128.0,-14454.0,2038.0,-1690.0,2436.0,368.0,2705.0,7880.0,-204.0,26045.0,2921.0,3911.0
2638.0,-1333.0,-4949.0,4103.0,4588.0,2716.0,-420.0,3944.0,1927.0,-3031.0,23446.0,44055.0,10069.0,14556.0,2056.0,5581.0,15292.0,30980.0,1919.0,34529.0,7747.0,1231.0,-3965.0,68691.0,-944.0,18426.0,-11059.0,-401.0,-16917.0,15798.0,27649.0,3123.0,7769.0,5485.0,1817.0,-2508.0,17945.0,391.0,-1907.0,-4613.0,29282.0,-8479.0,8760.0,946.0,61554.0,-8198.0,-2572.0,-1892.0,1315.0,-7624.0,25478.0,-303.0,-2669.0,11273.0,-4374.0,18946.0,3963.0,-5011.0,10719.0,-5588.0,46900.0,-229.0,13618.0,-1156.0,1391.0,2515.0,104.0,-5299.0,580.0,37781.0,-15590.0,1277.0,-680.0,1588.0,-747.0,1531.0,4841.0,68.0,20715.0,3273.0,3180.0
3414.0,1514.0,-6804.0,6393.0,1975.0,4255.0,423.0,3629.0,-889.0,-7665.0,18351.0,54772.0,13655.0,16565.0,1805.0,6210.0,11670.0,63089.0,1689.0,42245.0,802.0,1340.0,-7504.0,59939.0,-3054.0,5317.0,-15436.0,2903.0,-5086.0,22538.0,12907.0,2755.0,6685.0,5430.0,-607.0,-3569.0,9064.0,3359.0,-2440.0,-5975.0,20388.0,-7203.0,8769.0,1357.0,51478.0,2816.0,-3719.0,-4202.0,-517.0,-2402.0,9165.0,-3330.0,-2176.0,6179.0,-4919.0,37413.0,3022.0,-5602.0,33690.0,-5907.0,34853.0,-624.0,8280.0,3592.0,342.0,3148.0,-831.0,-34447.0,-2137.0,16632.0,-10516.0,938.0,-1537.0,2719.0,-769.0,997.0,5741.0,184.0,23699.0,3095.0,14001.0
848.0,-4244.0,-12146.0,2131.0,-9657.0,4558.0,-3076.0,4438.0,-51.0,-4413.0,15231.0,30481.0,14682.0,16234.0,1777.0,9155.0,19887.0,19144.0,1602.0,84423.0,28694.0,-37.0,-5597.0,57676.0,-819.0,4789.0,-16673.0,2711.0,-16313.0,14010.0,1797.0,2929.0,5812.0,6026.0,328.0,-4077.0,12510.0,-474.0,-3038.0,-3148.0,65673.0,-8198.0,11815.0,-2771.0,95452.0,110.0,-4902.0,4029.0,2665.0,-13020.0,8576.0,-2584.0,-1880.0,8394.0,-8303.0,32288.0,3921.0,-3881.0,42598.0,-4378.0,42917.0,-1110.0,13280.0,-828.0,2998.0,2299.0,59.0,-16943.0,-872.0,27840.0,-52154.0,648.0,-1111.0,1822.0,-949.0,117.0,5703.0,131.0,28393.0,1936.0,5782.0
1956.0,-227.0,-7094.0,2923.0,3287.0,4772.0,-1103.0,4782.0,481.0,-2902.0,34304.0,117263.0,9478.0,17563.0,1524.0,7980.0,33125.0,38962.0,1495.0,122390.0,11048.0,67.0,-991.0,182815.0,-5885.0,8909.0,-9319.0,160.0,-15894.0,17903.0,8249.0,4789.0,7712.0,8730.0,349.0,-6866.0,10496.0,2520.0,-2014.0,-5475.0,26615.0,-8010.0,4282.0,-440.0,78735.0,-5653.0,-3914.0,-2297.0,3243.0,-8727.0,11513.0,-4621.0,-1669.0,14768.0,-7087.0,9091.0,5578.0,-3306.0,42627.0,-9336.0,108494.0,-2060.0,9931.0,2248.0,2490.0,642.0,293.0,-5065.0,326.0,22845.0,-31162.0,-477.0,-938.0,2449.0,-1092.0,792.0,4621.0,525.0,19708.0,3100.0,3360.0
2482.0,1437.0,-14927.0,4767.0,2916.0,3729.0,-4789.0,5208.0,-274.0,-13028.0,24082.0,24179.0,6865.0,14061.0,2408.0,4268.0,16876.0,3121.0,1954.0,7071.0,8375.0,1301.0,-5027.0,41585.0,-3862.0,14113.0,-486.0,-6907.0,-9411.0,14271.0,1316.0,3217.0,6632.0,8667.0,603.0,-3589.0,20618.0,3741.0,-1555.0,-5378.0,39588.0,-2618.0,7026.0,-2745.0,84265.0,-4694.0,-2900.0,-2052.0,-185.0,-4997.0,-1179.0,-2769.0,-1673.0,17500.0,-4771.0,-1038.0,3989.0,-9424.0,33065.0,-4668.0,4994.0,-2022.0,7464.0,-1239.0,2932.0,399.0,-152.0,-12316.0,-3371.0,21709.0,-40715.0,219.0,-1211.0,4087.0,-1047.0,934.0,5579.0,304.0,27686.0,3420.0,4802.0
