18336.0,9538.0,400.0,8445.0,22303.0,8104.0,19398.0,201.0,8261.0,-20558.0,-4168.0,15003.0,2727.0,2281.0,9085.0,1022.0,-2931.0,3388.0,2848.0,17673.0,-61.0,7245.0,-8484.0,-36256.0,1350.0,-19521.0,-6985.0,1478.0,18.0,7808.0,-5007.0,-532.0,-2007.0,419.0,-54.0,833.0,1536.0,14316.0,1951.0,-10416.0,9028.0,-6215.0,3487.0,568.0,4190.0,5623.0,-682.0,2231.0,-885.0
25899.0,13204.0,31772.0,7883.0,25904.0,9951.0,4656.0,-282.0,7933.0,-16533.0,-5122.0,-7371.0,4438.0,7823.0,11384.0,-985.0,-65884.0,3350.0,3346.0,11065.0,-17767.0,6693.0,-13920.0,11698.0,1062.0,-34976.0,-6449.0,2374.0,11093.0,9599.0,-6315.0,-1177.0,-2313.0,2387.0,-355.0,105.0,-224.0,6378.0,1943.0,-8593.0,13050.0,-6555.0,5266.0,2827.0,3469.0,5924.0,-411.0,2265.0,-1038.0
22209.0,22609.0,29099.0,17831.0,40789.0,15249.0,2215.0,-960.0,9659.0,-10365.0,267.0,17067.0,5140.0,-1247.0,13697.0,-456.0,-33850.0,1090.0,3211.0,16912.0,-2920.0,8548.0,-9666.0,21612.0,2393.0,-14727.0,-11012.0,1543.0,118.0,11331.0,-5037.0,-1336.0,-2061.0,-582.0,309.0,40.0,3232.0,25225.0,4934.0,-9805.0,5926.0,-8360.0,2858.0,663.0,897.0,8757.0,-1181.0,13788.0,-663.0
34206.0,20761.0,13542.0,9225.0,49843.0,15208.0,16079.0,-67.0,9003.0,-15425.0,-1894.0,578.0,3985.0,2535.0,14096.0,-325.0,-3361.0,1197.0,2661.0,8307.0,-6312.0,4044.0,-9810.0,-27605.0,1411.0,-15734.0,-10083.0,2045.0,-334.0,6029.0,-6104.0,-750.0,-3252.0,-1356.0,-632.0,1787.0,547.0,12539.0,947.0,-12904.0,10866.0,-6572.0,3093.0,1400.0,6035.0,8154.0,-468.0,2716.0,-595.0
8544.0,5532.0,-2090.0,6921.0,8761.0,7379.0,1448.0,2204.0,5269.0,-15351.0,-4483.0,29714.0,4152.0,2617.0,7092.0,278.0,4804.0,18359.0,2922.0,70683.0,-5685.0,3929.0,-5113.0,28565.0,-150.0,-14456.0,-8734.0,1044.0,-5630.0,7134.0,-245.0,2535.0,-2387.0,1511.0,406.0,-1373.0,-3242.0,30582.0,187.0,-6070.0,12709.0,-8315.0,4065.0,164.0,3623.0,5397.0,-1503.0,1578.0,-1010.0
9285.0,15328.0,-1707.0,8369.0,30046.0,13301.0,14832.0,417.0,8672.0,-13113.0,2383.0,9248.0,4994.0,1799.0,3828.0,-765.0,-41538.0,-1706.0,2738.0,18396.0,-6540.0,6893.0,-8188.0,16565.0,2668.0,-25866.0,-8344.0,1339.0,-319.0,21487.0,-5487.0,-286.0,-1679.0,456.0,-4.0,242.0,805.0,7017.0,397.0,-8998.0,3541.0,-9602.0,1612.0,1591.0,4231.0,17693.0,-1014.0,162.0,-1020.0
8639.0,5476.0,-2080.0,9365.0,23596.0,5892.0,1627.0,-65.0,8350.0,-9878.0,-1057.0,29169.0,5712.0,4708.0,9643.0,711.0,11172.0,1657.0,2448.0,22678.0,-3164.0,7136.0,-5763.0,23825.0,606.0,-19578.0,-4675.0,3563.0,226.0,18809.0,-7058.0,2109.0,-315.0,3649.0,635.0,-2546.0,3200.0,4730.0,981.0,-14173.0,11153.0,-8840.0,3471.0,427.0,7404.0,5413.0,-1152.0,1514.0,-803.0
28461.0,35874.0,44568.0,9246.0,33301.0,11852.0,14859.0,-1285.0,11870.0,-15727.0,2668.0,-3172.0,2155.0,-1927.0,10446.0,-2557.0,-19605.0,-1341.0,3373.0,22719.0,-6565.0,8634.0,-11161.0,997.0,2836.0,-20606.0,-7128.0,1302.0,2328.0,8038.0,-7812.0,701.0,-2360.0,-168.0,-429.0,-487.0,-865.0,7349.0,3894.0,-10743.0,8006.0,-5277.0,3629.0,1173.0,1953.0,12285.0,-523.0,6566.0,-538.0
26089.0,18347.0,18850.0,12224.0,29560.0,14088.0,5138.0,-486.0,10757.0,-22831.0,2657.0,2951.0,5407.0,-160.0,11459.0,282.0,-14432.0,-1219.0,3120.0,13679.0,-3852.0,5619.0,-12424.0,642.0,1609.0,-7090.0,-9489.0,1790.0,9371.0,10561.0,-8785.0,-825.0,-1727.0,818.0,7.0,-1854.0,-75.0,13715.0,1677.0,-9386.0,9520.0,-2285.0,1386.0,1916.0,10921.0,9326.0,-954.0,5667.0,-517.0
10434.0,14052.0,10497.0,10599.0,26568.0,8067.0,12002.0,-754.0,7985.0,-12379.0,2080.0,12780.0,5542.0,2501.0,8601.0,459.0,-639.0,1537.0,3021.0,21628.0,-7429.0,8191.0,-9008.0,10327.0,2007.0,-7636.0,-4211.0,2465.0,-394.0,7581.0,-5841.0,-184.0,-969.0,3617.0,788.0,-606.0,2155.0,4746.0,617.0,-12293.0,6464.0,-6962.0,4825.0,1081.0,2946.0,7856.0,-1157.0,1548.0,-606.0
13294.0,6201.0,2048.0,14001.0,31277.0,6271.0,6474.0,-205.0,9491.0,-15216.0,-1547.0,7383.0,5726.0,1712.0,9137.0,1031.0,5447.0,306.0,3455.0,17034.0,-9862.0,19274.0,-5581.0,19492.0,1430.0,-9495.0,-7125.0,3119.0,1412.0,6485.0,-5527.0,-140.0,-1642.0,103.0,464.0,108.0,2638.0,20352.0,1469.0,-21989.0,10158.0,-7572.0,2582.0,733.0,4159.0,6250.0,-985.0,3207.0,-239.0
23557.0,20669.0,3446.0,16426.0,35979.0,9190.0,9525.0,-118.0,12599.0,-18479.0,-3426.0,9511.0,36.0,595.0,11160.0,-1010.0,-12925.0,1140.0,2226.0,14429.0,-10884.0,12358.0,-8128.0,-1287.0,2211.0,-10503.0,-6593.0,5393.0,66.0,11384.0,-5905.0,-1164.0,-2682.0,-653.0,-348.0,-661.0,-526.0,17173.0,2077.0,-22559.0,13143.0,-7438.0,2620.0,903.0,3271.0,5314.0,-1301.0,2398.0,-454.0
4740.0,4173.0,-1677.0,6978.0,-2311.0,6811.0,1251.0,2489.0,5813.0,-9994.0,1843.0,17185.0,13652.0,7143.0,5233.0,4530.0,8972.0,5059.0,2528.0,28949.0,7011.0,3801.0,-5604.0,3117.0,-1518.0,28673.0,-8382.0,5096.0,-7849.0,13012.0,-1654.0,878.0,1401.0,3302.0,687.0,-2843.0,3388.0,3717.0,-668.0,-6367.0,31756.0,-9757.0,5311.0,153.0,6754.0,3501.0,-421.0,2571.0,-570.0
24228.0,17359.0,15124.0,12651.0,24198.0,11478.0,8236.0,126.0,9995.0,-18443.0,1537.0,5487.0,5528.0,1370.0,10746.0,839.0,-3556.0,-1427.0,3805.0,11492.0,-7998.0,5789.0,-12289.0,4207.0,1551.0,1181.0,-7780.0,2594.0,6381.0,10188.0,-9052.0,-1956.0,-3124.0,646.0,205.0,-737.0,-63.0,10011.0,2845.0,-9042.0,3411.0,-4773.0,491.0,4171.0,5112.0,8798.0,-1311.0,7577.0,-450.0
33884.0,11243.0,1992.0,10867.0,20765.0,11411.0,2019.0,-161.0,9729.0,-21222.0,2616.0,16196.0,4432.0,707.0,6004.0,-1369.0,-1354.0,-75.0,4374.0,20975.0,-9771.0,5448.0,-4012.0,31036.0,1848.0,-10379.0,-9071.0,3056.0,-703.0,12409.0,-7054.0,-821.0,-1703.0,-21.0,848.0,-1182.0,1427.0,18136.0,722.0,-7978.0,13713.0,-9516.0,830.0,1176.0,3675.0,8881.0,-811.0,7041.0,-493.0
17537.0,12591.0,11366.0,9596.0,28322.0,9641.0,10095.0,131.0,10052.0,-10524.0,2581.0,8475.0,2054.0,-1116.0,8718.0,-1109.0,-4922.0,1877.0,1997.0,14941.0,2079.0,9291.0,-9897.0,3894.0,1362.0,3873.0,-4871.0,6630.0,524.0,9830.0,-4296.0,183.0,-1788.0,495.0,374.0,-363.0,583.0,18158.0,1629.0,-6308.0,9471.0,-7500.0,-1566.0,796.0,2547.0,6798.0,-855.0,2920.0,-388.0
10280.0,3497.0,-4992.0,5282.0,1656.0,12660.0,636.0,2511.0,7058.0,-6817.0,16891.0,44372.0,7460.0,3354.0,6140.0,2300.0,23879.0,23619.0,1770.0,45139.0,13238.0,2664.0,-231.0,73352.0,400.0,-2606.0,-13561.0,-344.0,-3233.0,7189.0,17788.0,3525.0,-1317.0,2505.0,350.0,-1025.0,5477.0,36862.0,402.0,-19700.0,21210.0,-12990.0,4976.0,680.0,3357.0,9820.0,-900.0,1725.0,-875.0
-775.0,-2103.0,-10219.0,4514.0,-5422.0,4826.0,-781.0,6675.0,3608.0,-2851.0,9916.0,49725.0,11650.0,11702.0,1730.0,7399.0,24910.0,8771.0,1629.0,35932.0,10468.0,2679.0,-1006.0,92683.0,-10787.0,6231.0,-11943.0,-43.0,-26872.0,8119.0,27709.0,4306.0,1018.0,1787.0,1872.0,-3395.0,4037.0,3810.0,-1230.0,-394.0,23023.0,-19984.0,7657.0,262.0,4298.0,7079.0,-998.0,4144.0,-1598.0
2638.0,1161.0,-4949.0,3926.0,2952.0,3043.0,-420.0,3297.0,1989.0,-4259.0,25733.0,43744.0,10135.0,10028.0,1699.0,4377.0,15292.0,30827.0,1665.0,63213.0,12516.0,2013.0,-1663.0,53423.0,-900.0,18426.0,-14305.0,-401.0,-16548.0,15798.0,27703.0,3569.0,927.0,4579.0,2620.0,-1515.0,15358.0,754.0,-1287.0,-4551.0,28460.0,-12430.0,9050.0,524.0,9855.0,3955.0,-1254.0,4260.0,-684.0
3414.0,3506.0,-6804.0,5738.0,700.0,3600.0,423.0,3171.0,-865.0,-8533.0,20116.0,54659.0,14047.0,9195.0,739.0,5578.0,11670.0,62647.0,1675.0,65845.0,3976.0,2035.0,-4922.0,33988.0,-1699.0,5317.0,-18184.0,2903.0,-4541.0,22538.0,12977.0,3506.0,522.0,2583.0,387.0,-2588.0,5468.0,3431.0,-2185.0,-5519.0,20131.0,-9067.0,7416.0,607.0,5175.0,4980.0,-550.0,2849.0,-620.0
848.0,-2866.0,-12146.0,1877.0,-12001.0,5026.0,-3076.0,4066.0,-119.0,-5377.0,16414.0,30176.0,14838.0,11257.0,1861.0,8835.0,19887.0,11764.0,1615.0,91895.0,28933.0,976.0,-2556.0,31587.0,-1054.0,4789.0,-18984.0,2711.0,-15786.0,14010.0,1921.0,3644.0,-104.0,3235.0,1311.0,-4256.0,5573.0,-375.0,-1591.0,-2851.0,63638.0,-11383.0,10341.0,-179.0,16034.0,1808.0,-1682.0,6287.0,-368.0
1956.0,321.0,-7094.0,2042.0,2184.0,5551.0,-1103.0,4460.0,313.0,-3670.0,35555.0,117162.0,13315.0,11391.0,1355.0,7121.0,33125.0,37297.0,1238.0,137600.0,12609.0,356.0,1039.0,150324.0,-5553.0,8909.0,-11971.0,160.0,-15328.0,17903.0,8218.0,5237.0,1038.0,7176.0,2212.0,-5350.0,5748.0,1591.0,-1159.0,-5025.0,25235.0,-12794.0,5120.0,-501.0,11455.0,2194.0,-3746.0,1200.0,-364.0
2482.0,2148.0,-14927.0,4397.0,1915.0,5827.0,-4789.0,4807.0,-107.0,-13643.0,26299.0,23240.0,9315.0,9616.0,1609.0,4812.0,16876.0,2084.0,1669.0,24655.0,12615.0,7618.0,-2853.0,16885.0,-2968.0,14113.0,-3502.0,-6907.0,-2978.0,14271.0,1433.0,4620.0,1935.0,6160.0,1139.0,-2451.0,18100.0,4384.0,-1070.0,-5187.0,38894.0,-7237.0,7218.0,-115.0,2551.0,4928.0,-2403.0,3491.0,-255.0
-2852.0,-954.0,-10279.0,3380.0,4972.0,2804.0,-2929.0,4286.0,1406.0,-5476.0,37118.0,76528.0,23164.0,14329.0,-116.0,8835.0,13266.0,62467.0,1398.0,86251.0,22887.0,-888.0,-428.0,89343.0,-9106.0,11987.0,-18982.0,-382.0,-13752.0,13703.0,39436.0,5169.0,660.0,7050.0,1880.0,-7917.0,4938.0,3635.0,-1984.0,-4153.0,50851.0,-12570.0,7660.0,-362.0,9283.0,4318.0,-2281.0,1819.0,-563.0
-1475.0,2665.0,-12632.0,3459.0,-473.0,4031.0,-3355.0,3219.0,685.0,-4566.0,12888.0,43634.0,9721.0,16623.0,-1862.0,2570.0,31554.0,7662.0,898.0,50539.0,11322.0,1512.0,-1796.0,94265.0,-2758.0,16684.0,-1511.0,-356.0,-10541.0,7460.0,1102.0,6033.0,348.0,4111.0,1106.0,-8331.0,3643.0,2559.0,-2614.0,-4918.0,47009.0,-8475.0,6879.0,-163.0,6376.0,5763.0,-2102.0,4306.0,-264.0
-2054.0,2427.0,-12993.0,5144.0,-7694.0,4109.0,230.0,3144.0,3310.0,-6342.0,18157.0,23287.0,16833.0,15120.0,-1693.0,10596.0,32241.0,3234.0,1269.0,32504.0,39746.0,10060.0,-2898.0,56953.0,-1182.0,-3140.0,-3415.0,-261.0,-1492.0,19046.0,-2878.0,4266.0,-148.0,8385.0,254.0,-8133.0,6309.0,3247.0,-1373.0,-133.0,37836.0,-18508.0,10095.0,-99.0,79.0,7875.0,-1628.0,3284.0,-1179.0
-6636.0,2016.0,-9640.0,3785.0,-1340.0,4779.0,-948.0,3836.0,1626.0,-6600.0,5699.0,36920.0,19424.0,10525.0,-2329.0,6325.0,19304.0,9704.0,1704.0,52023.0,20716.0,1832.0,-742.0,50426.0,-3962.0,10025.0,-8564.0,509.0,-10030.0,12014.0,3756.0,4034.0,-443.0,3173.0,1594.0,-1714.0,3468.0,2412.0,-1120.0,-4680.0,48743.0,-16093.0,7294.0,-651.0,8251.0,4107.0,-2449.0,4320.0,-542.0
-5493.0,-1007.0,-22758.0,4081.0,-4055.0,3939.0,-2293.0,2873.0,1511.0,-8706.0,13190.0,43829.0,9969.0,10501.0,2455.0,8318.0,18936.0,10384.0,2107.0,40943.0,16951.0,1548.0,100.0,54775.0,-1081.0,10388.0,-15648.0,28.0,-14917.0,6255.0,8340.0,3807.0,-1345.0,2654.0,1400.0,-2167.0,2957.0,2263.0,-3439.0,-1946.0,47066.0,-8075.0,7649.0,-1890.0,14160.0,6143.0,-995.0,4878.0,-539.0
-169.0,-4084.0,-7879.0,2988.0,-11631.0,3908.0,-1247.0,3955.0,1433.0,-3193.0,22012.0,60630.0,18127.0,13543.0,2166.0,7316.0,25880.0,24983.0,2603.0,56561.0,23449.0,2043.0,-691.0,59567.0,-2214.0,11161.0,-14503.0,-2605.0,-14046.0,13420.0,23288.0,6198.0,31.0,4440.0,1432.0,-4234.0,1529.0,-814.0,-1945.0,-7279.0,30563.0,-11519.0,14238.0,708.0,9782.0,4058.0,-1763.0,1851.0,-743.0
4082.0,-145.0,-2447.0,7911.0,2058.0,11582.0,26204.0,1182.0,2739.0,-7649.0,7548.0,50426.0,6722.0,3812.0,5692.0,2573.0,-21601.0,11135.0,2099.0,36321.0,10689.0,2716.0,-6128.0,59473.0,-997.0,-6577.0,-20228.0,1884.0,-2693.0,8639.0,6562.0,1638.0,-807.0,1753.0,1178.0,-1592.0,2059.0,18170.0,-978.0,-10754.0,16665.0,-3308.0,3798.0,220.0,8413.0,8884.0,-968.0,2358.0,-476.0
14843.0,19960.0,-5284.0,10421.0,3766.0,15084.0,-1790.0,3170.0,3202.0,-10789.0,10346.0,28203.0,7659.0,3049.0,1388.0,5694.0,-5297.0,22332.0,1003.0,38161.0,-679.0,1980.0,-3251.0,14469.0,-2150.0,-6168.0,-18244.0,576.0,-2440.0,6181.0,3694.0,-4150.0,1056.0,1173.0,1395.0,-2970.0,2117.0,4602.0,-1441.0,-4856.0,15317.0,-1707.0,4005.0,1988.0,514.0,5632.0,-1632.0,2435.0,-1052.0
-4302.0,1940.0,-7348.0,6007.0,-4651.0,4316.0,-974.0,4301.0,2736.0,-12205.0,20256.0,-5455.0,10586.0,5590.0,3332.0,5535.0,17648.0,2779.0,1749.0,29001.0,11552.0,2242.0,-7056.0,16870.0,279.0,8431.0,-5257.0,3104.0,-2191.0,6206.0,-2760.0,3889.0,569.0,1367.0,357.0,-5223.0,7832.0,-102.0,-936.0,-4412.0,22273.0,-11953.0,6984.0,534.0,360.0,5721.0,-845.0,1152.0,-472.0
-1923.0,2039.0,-8014.0,3062.0,-3626.0,2961.0,230.0,3441.0,1712.0,-1615.0,28672.0,50387.0,19507.0,17682.0,-1111.0,8828.0,21024.0,24332.0,1457.0,49501.0,12953.0,839.0,-1355.0,47340.0,-314.0,9512.0,-5507.0,4879.0,-13828.0,8228.0,1521.0,5535.0,701.0,8682.0,2277.0,-3522.0,3938.0,276.0,-257.0,-1859.0,25682.0,-9341.0,5492.0,37.0,7664.0,4082.0,-2443.0,4520.0,-128.0
-3812.0,2112.0,-5108.0,5770.0,3870.0,3989.0,-318.0,4730.0,1121.0,-4000.0,26531.0,43282.0,17029.0,10059.0,3224.0,4750.0,20389.0,6935.0,1761.0,38451.0,1060.0,2526.0,-2434.0,15993.0,-3677.0,14303.0,-1375.0,3271.0,-9445.0,16183.0,-1231.0,4019.0,2025.0,4613.0,1115.0,-3469.0,6714.0,3341.0,-1738.0,-7809.0,25563.0,-8998.0,9984.0,-1493.0,10205.0,3321.0,-4889.0,3466.0,-187.0
-307.0,1427.0,266.0,3595.0,199.0,4239.0,150.0,3447.0,1458.0,-7183.0,13253.0,66001.0,10938.0,15620.0,835.0,4895.0,-13031.0,2887.0,1380.0,32487.0,5224.0,1882.0,-3446.0,10456.0,-8808.0,4899.0,-3991.0,1385.0,-11122.0,6070.0,310.0,3108.0,-246.0,4440.0,517.0,-3004.0,7824.0,3964.0,-2240.0,-7781.0,37491.0,-5462.0,7518.0,676.0,6226.0,4938.0,-2525.0,3661.0,-97.0
-3600.0,-1060.0,-14307.0,4147.0,-54.0,3969.0,-175.0,3150.0,4110.0,-7936.0,16912.0,66879.0,14812.0,11048.0,2807.0,5347.0,15218.0,22880.0,1778.0,95235.0,14507.0,2744.0,-2385.0,99164.0,-3031.0,376.0,-18795.0,415.0,-13066.0,6196.0,798.0,3607.0,-202.0,3732.0,1343.0,-3239.0,4213.0,2000.0,-1613.0,-3499.0,47343.0,-9576.0,7509.0,428.0,17056.0,3077.0,-1181.0,3979.0,-231.0
-3536.0,1774.0,-12438.0,17119.0,15668.0,10500.0,5208.0,1464.0,5729.0,-7672.0,3504.0,54484.0,9169.0,4996.0,3950.0,1670.0,-16813.0,17581.0,1780.0,77559.0,1555.0,10454.0,-3534.0,58734.0,410.0,7987.0,-5928.0,4415.0,-6604.0,5989.0,-2533.0,1028.0,-830.0,4378.0,521.0,-5404.0,2329.0,28693.0,-849.0,-5342.0,15752.0,-5443.0,7928.0,111.0,8000.0,6992.0,-911.0,7303.0,-348.0
-2817.0,-2474.0,-5100.0,3309.0,-4876.0,2439.0,-3674.0,4197.0,2958.0,-6695.0,27837.0,35539.0,16791.0,9804.0,2187.0,7972.0,5669.0,5995.0,2219.0,26379.0,12758.0,3036.0,-2496.0,5559.0,-476.0,7783.0,-14140.0,1892.0,-13329.0,9893.0,7072.0,1139.0,602.0,5629.0,2725.0,-5157.0,2208.0,2700.0,-2492.0,-5482.0,35529.0,-13048.0,8204.0,-874.0,9329.0,11883.0,-1267.0,4392.0,-162.0
-551.0,2879.0,-8298.0,4446.0,-427.0,1460.0,148.0,6484.0,3331.0,-3347.0,32571.0,65790.0,25433.0,9001.0,71.0,5868.0,37783.0,111268.0,595.0,105862.0,33093.0,1712.0,-3433.0,47032.0,-2177.0,10442.0,-13674.0,-401.0,-9147.0,15656.0,11184.0,7668.0,1548.0,6446.0,1295.0,-1707.0,5329.0,-217.0,-1596.0,-2406.0,35615.0,-17483.0,8760.0,409.0,6605.0,5141.0,-2367.0,3751.0,-804.0
2312.0,2883.0,-976.0,10114.0,12588.0,3593.0,28037.0,718.0,1488.0,-27806.0,5722.0,26308.0,11312.0,9564.0,5994.0,3442.0,13625.0,3736.0,1755.0,16366.0,363.0,8967.0,-4594.0,-9492.0,45.0,19442.0,-854.0,3372.0,-2382.0,3434.0,-1335.0,4522.0,-18.0,1049.0,299.0,-1514.0,2987.0,2349.0,120.0,-5243.0,17029.0,-4073.0,7396.0,804.0,6671.0,6415.0,-1410.0,3029.0,-539.0
