715.0,261.0,5709.0,27363.0,8273.0,7353.0,55500.0,4833.0,24645.0,10316.0,9133.0,4971.0,23521.0,6599.0,2964.0,35060.0,1456.0,789.0,20495.0,3072.0,13939.0
12384.0,15976.0,13676.0,8031.0,26056.0,18297.0,13339.0,2746.0,4398.0,20112.0,1936.0,258.0,30033.0,11692.0,7248.0,20343.0,12128.0,5025.0,17104.0,114.0,11428.0
31602.0,42481.0,26512.0,435.0,25245.0,28877.0,-2049.0,13093.0,-1896.0,52156.0,-32986.0,-476.0,49102.0,12739.0,32013.0,5343.0,37039.0,1743.0,11158.0,0.0,13864.0
23947.0,9759.0,13631.0,152.0,17169.0,16800.0,-687.0,7880.0,-2901.0,13870.0,-13571.0,224.0,13512.0,5349.0,8762.0,6264.0,14234.0,-762.0,9464.0,-192.0,9398.0
47296.0,51647.0,42277.0,326.0,50468.0,57938.0,-1843.0,19201.0,-1751.0,80836.0,-39636.0,-249.0,110300.0,50114.0,40094.0,2917.0,36246.0,6004.0,22829.0,25003.0,16061.0
50116.0,49928.0,38761.0,-14.0,45058.0,57824.0,-2035.0,15982.0,-4232.0,84482.0,-35568.0,1905.0,70223.0,37814.0,34865.0,4133.0,39611.0,3737.0,19371.0,5526.0,16929.0
19693.0,20346.0,18867.0,278.0,34304.0,42533.0,-1546.0,18902.0,-2266.0,32071.0,-23399.0,118.0,18455.0,13659.0,8375.0,2098.0,21843.0,-10.0,16371.0,122.0,15082.0
27429.0,17399.0,28580.0,-104.0,37512.0,35502.0,7964.0,12791.0,1175.0,25325.0,-19350.0,2231.0,41774.0,15289.0,34514.0,4980.0,17185.0,5236.0,21488.0,204.0,18282.0
24272.0,47346.0,33505.0,27.0,39609.0,28802.0,2800.0,13024.0,-3651.0,25851.0,-26856.0,1050.0,27988.0,10780.0,21133.0,2017.0,11619.0,294.0,16605.0,83.0,10297.0
36022.0,52406.0,41426.0,-45.0,51129.0,57597.0,-1078.0,18995.0,-4213.0,82963.0,-39606.0,1099.0,105718.0,33083.0,34750.0,4178.0,38927.0,1661.0,21103.0,3847.0,14530.0
32835.0,29494.0,23584.0,1596.0,27419.0,26242.0,1098.0,15327.0,-3697.0,37650.0,-39588.0,1514.0,32619.0,16354.0,24024.0,7725.0,29434.0,-1230.0,16414.0,-7.0,13479.0
32792.0,36733.0,29989.0,3305.0,23464.0,35069.0,12518.0,15498.0,2508.0,37448.0,-20477.0,-404.0,32782.0,19812.0,37163.0,12870.0,20896.0,4061.0,15761.0,1578.0,15850.0
47725.0,37318.0,42422.0,-33.0,51782.0,57640.0,-797.0,18046.0,-3296.0,55701.0,-26454.0,251.0,54835.0,21450.0,31666.0,4224.0,25819.0,3820.0,17834.0,10583.0,13506.0
29237.0,52978.0,35733.0,858.0,43458.0,36021.0,-1673.0,19133.0,-4086.0,81203.0,-38890.0,-307.0,74606.0,18519.0,37776.0,3889.0,22129.0,3356.0,8552.0,-25.0,3485.0
49224.0,52847.0,39972.0,24.0,50375.0,56165.0,-607.0,16766.0,-1778.0,76535.0,-25208.0,-378.0,52608.0,21096.0,35542.0,12773.0,21970.0,1662.0,15697.0,510.0,22662.0
50120.0,53083.0,38347.0,97.0,28582.0,40146.0,-1822.0,13034.0,-4365.0,55125.0,-35128.0,655.0,39761.0,17484.0,30510.0,3317.0,26633.0,5308.0,9454.0,-259.0,9263.0
46621.0,51202.0,33576.0,224.0,36041.0,40060.0,-1886.0,14629.0,-4315.0,58395.0,-39335.0,-263.0,49935.0,15124.0,41211.0,1771.0,25967.0,4449.0,12122.0,4198.0,14299.0
44700.0,40975.0,20070.0,50.0,41465.0,33257.0,889.0,13125.0,-3789.0,54867.0,-31359.0,1848.0,68324.0,12985.0,22100.0,5019.0,32295.0,-1404.0,18696.0,486.0,14843.0
25199.0,52008.0,20584.0,273.0,34899.0,37736.0,2230.0,8305.0,-1807.0,40439.0,-22970.0,1309.0,39362.0,9860.0,19580.0,5551.0,17873.0,96.0,10264.0,373.0,10279.0
42581.0,22272.0,29673.0,73.0,26967.0,33533.0,-2073.0,10173.0,-2461.0,47386.0,-36421.0,989.0,47722.0,11014.0,10272.0,6119.0,29625.0,3802.0,6743.0,383.0,7766.0
42533.0,46366.0,35116.0,1035.0,51936.0,58340.0,866.0,11164.0,-3845.0,82855.0,-18247.0,287.0,58465.0,12173.0,2795.0,6204.0,36061.0,-332.0,11755.0,336.0,10056.0
50114.0,22734.0,30333.0,836.0,17141.0,30240.0,-2017.0,7352.0,-3669.0,36390.0,-32690.0,-93.0,23152.0,11613.0,18548.0,3444.0,19567.0,3175.0,14868.0,1332.0,8023.0
48807.0,21409.0,25464.0,441.0,28397.0,42612.0,-768.0,8987.0,-755.0,36140.0,-32028.0,133.0,37365.0,11670.0,22656.0,10032.0,12400.0,7039.0,12876.0,55.0,14741.0
8596.0,10321.0,8551.0,1444.0,10393.0,9183.0,6370.0,7895.0,-14.0,20108.0,-16575.0,2839.0,9893.0,6053.0,469.0,13949.0,4191.0,-1052.0,15592.0,-30.0,11749.0
50143.0,40233.0,42028.0,-35.0,51656.0,54592.0,-2095.0,16073.0,-4428.0,74870.0,-25629.0,-93.0,70686.0,16133.0,31827.0,14499.0,38498.0,7359.0,13039.0,2161.0,9566.0
25089.0,42375.0,26126.0,306.0,38395.0,35127.0,-1609.0,18336.0,-4292.0,29501.0,-39384.0,-403.0,27115.0,8885.0,39465.0,12825.0,26402.0,-621.0,11276.0,176.0,5862.0
38758.0,52069.0,36204.0,1101.0,42305.0,55009.0,3993.0,17631.0,-1838.0,67871.0,-19631.0,1.0,104807.0,46463.0,34078.0,9139.0,48912.0,1486.0,7772.0,-41.0,5651.0
