989.0,1804.0,-7336.0,12669.0,1608.0,-1139.0,-51950.0,3161.0,6344.0,3.0,758.0,10818.0,517.0,-7661.0,-789.0,-3893.0,915.0,2679.0,882.0,717.0,1081.0,-3031.0,-2541.0,1977.0,20136.0,-1034.0,2249.0,-22540.0,-83.0,-1090.0,-762.0,7253.0,868.0,-1826.0,1048.0,-1970.0,177.0,-1621.0,-2418.0,-2053.0,240.0,2413.0,-1944.0,15560.0,1199.0,-629.0,-125.0,4852.0,-874.0,393.0
-680.0,3141.0,-10746.0,11004.0,514.0,5653.0,-51605.0,4686.0,1622.0,310.0,-758.0,16279.0,304.0,-13782.0,-3343.0,-773.0,-213.0,2456.0,1730.0,-5744.0,1153.0,-3306.0,-1254.0,2880.0,21789.0,439.0,3730.0,-14295.0,-671.0,-776.0,-2655.0,4154.0,1578.0,93.0,-88.0,664.0,735.0,120.0,-1511.0,-4971.0,84.0,4097.0,-3046.0,16069.0,1269.0,433.0,108.0,7079.0,-608.0,523.0
2350.0,5757.0,-4439.0,6235.0,11345.0,3419.0,-45379.0,2359.0,16517.0,543.0,2080.0,3809.0,1700.0,-8447.0,-2173.0,-2135.0,243.0,2855.0,1018.0,2129.0,-135.0,3862.0,-300.0,366.0,8916.0,-831.0,2440.0,-15587.0,-846.0,-1087.0,6870.0,522.0,-272.0,-999.0,1386.0,3127.0,1209.0,-1718.0,-1543.0,-4393.0,-21.0,8816.0,-206.0,10953.0,394.0,-192.0,22.0,3652.0,-477.0,573.0
-1023.0,873.0,-27326.0,27114.0,-466.0,18076.0,-75675.0,16647.0,-2239.0,-1256.0,-3529.0,20408.0,-1048.0,-23074.0,-8516.0,11709.0,4427.0,-172.0,4401.0,-21757.0,3610.0,-4772.0,-4210.0,7897.0,17488.0,-524.0,18864.0,-12611.0,1361.0,554.0,-1300.0,5128.0,3712.0,-4983.0,-5418.0,-3044.0,-2818.0,-2573.0,-507.0,-5008.0,-642.0,3366.0,-2145.0,11650.0,1053.0,1281.0,-77.0,5269.0,-575.0,355.0
2305.0,2069.0,-2153.0,5743.0,6743.0,-955.0,-43922.0,8729.0,7158.0,125.0,-1816.0,14780.0,2215.0,-13040.0,-2026.0,-3697.0,1378.0,1267.0,2065.0,2721.0,-461.0,-3183.0,-3256.0,724.0,10246.0,-2728.0,8688.0,-17794.0,-1091.0,-496.0,-2078.0,-1273.0,1752.0,-1741.0,538.0,1869.0,-310.0,-342.0,-2026.0,-4199.0,2070.0,1826.0,-2281.0,12934.0,1341.0,71.0,223.0,4320.0,-1001.0,378.0
-317.0,1025.0,-18032.0,23842.0,2732.0,18100.0,-71773.0,15462.0,2798.0,-1714.0,-3187.0,24103.0,-2146.0,-19538.0,-3656.0,3534.0,5405.0,-628.0,3701.0,-13450.0,1693.0,-3502.0,-3928.0,5091.0,16483.0,-1069.0,18064.0,-7869.0,1535.0,-439.0,-1346.0,5661.0,1614.0,-2040.0,-2374.0,2903.0,-1437.0,-2719.0,-201.0,-4916.0,-1427.0,-399.0,-3943.0,14499.0,1812.0,1356.0,48.0,2559.0,-871.0,218.0
2219.0,81.0,-11922.0,18652.0,110.0,10806.0,-63838.0,16394.0,3254.0,-1167.0,-3856.0,18505.0,-269.0,-23039.0,-8450.0,10136.0,1889.0,-1412.0,3094.0,-12725.0,1220.0,-678.0,-1313.0,2007.0,16856.0,-857.0,10039.0,-6914.0,458.0,-1292.0,-2980.0,3837.0,-596.0,-1039.0,-3171.0,-1660.0,-1311.0,-1103.0,-471.0,-3116.0,353.0,-953.0,-2383.0,11512.0,568.0,161.0,176.0,2391.0,-521.0,385.0
10964.0,5108.0,-2935.0,8644.0,-61.0,4817.0,-45088.0,2036.0,15612.0,940.0,-1521.0,15056.0,194.0,-14130.0,-1516.0,-4316.0,2119.0,-390.0,1348.0,-7846.0,-516.0,-1981.0,-1142.0,1911.0,7022.0,-4535.0,9305.0,-22034.0,-1316.0,-1722.0,-6238.0,1384.0,1993.0,-6366.0,615.0,-2844.0,-4806.0,-2851.0,-2974.0,-7142.0,3699.0,4177.0,-3359.0,15678.0,866.0,-348.0,327.0,4027.0,-1202.0,22.0
1071.0,840.0,-3195.0,8435.0,3196.0,4000.0,-54786.0,4743.0,6589.0,1176.0,-387.0,4015.0,1915.0,-13953.0,-424.0,-10485.0,725.0,156.0,541.0,-2718.0,-42.0,5362.0,-591.0,-263.0,11300.0,-102.0,4329.0,-14055.0,-1016.0,-1564.0,16706.0,1784.0,1544.0,-8354.0,-9392.0,9161.0,21.0,-494.0,-3804.0,-2189.0,518.0,1358.0,-1533.0,10179.0,444.0,204.0,-97.0,787.0,-583.0,92.0
-497.0,643.0,-11885.0,14602.0,64.0,13552.0,-58935.0,11397.0,3189.0,-725.0,-1890.0,14649.0,532.0,-11067.0,-7060.0,4668.0,3598.0,1129.0,2064.0,-9198.0,1803.0,-4772.0,-1723.0,1343.0,4563.0,-663.0,13812.0,-12003.0,149.0,-889.0,-2863.0,2541.0,-490.0,-1159.0,-521.0,-804.0,-1005.0,-293.0,-774.0,-1449.0,668.0,274.0,-1944.0,8614.0,95.0,441.0,-76.0,444.0,-893.0,-178.0
-1433.0,505.0,-27461.0,25363.0,-1282.0,25492.0,-84818.0,21839.0,6998.0,-3291.0,-12260.0,34035.0,-1535.0,-31912.0,-6042.0,6527.0,7932.0,-5311.0,5415.0,-38178.0,4929.0,-11170.0,-4033.0,6670.0,15687.0,2403.0,27130.0,4142.0,3430.0,-222.0,-10025.0,11241.0,4289.0,-354.0,-6509.0,-9258.0,-2831.0,-4084.0,-982.0,-9994.0,-1919.0,-930.0,-7100.0,14649.0,2724.0,3384.0,202.0,1933.0,-2775.0,330.0
-1842.0,-1150.0,-4032.0,20825.0,-6193.0,16124.0,-44135.0,23106.0,-915.0,-1037.0,-2996.0,6601.0,-722.0,-24172.0,-4202.0,560.0,3796.0,79.0,1478.0,-10777.0,581.0,-3300.0,-627.0,3182.0,19835.0,866.0,12450.0,-11325.0,2492.0,-91.0,-1845.0,2323.0,-113.0,-2256.0,-8018.0,-5002.0,-656.0,-4494.0,-2839.0,-4121.0,-402.0,-20.0,-6749.0,7728.0,-279.0,1312.0,120.0,325.0,-1323.0,68.0
-614.0,2740.0,-7290.0,13630.0,-3203.0,17098.0,-67411.0,8564.0,-2175.0,922.0,-446.0,7157.0,1315.0,-16769.0,-3458.0,2651.0,1378.0,2073.0,1808.0,-9069.0,427.0,-1360.0,-487.0,232.0,18205.0,-1012.0,1621.0,-10805.0,-12.0,-2402.0,-285.0,4061.0,-284.0,-1563.0,-1608.0,-999.0,-1178.0,-1590.0,-3058.0,-5630.0,1288.0,2835.0,-566.0,11970.0,355.0,-683.0,-7.0,5258.0,-684.0,962.0
479.0,1150.0,-7392.0,10013.0,-561.0,2887.0,-45174.0,2253.0,2948.0,410.0,-1892.0,7350.0,274.0,-8577.0,-1561.0,-323.0,1024.0,2093.0,1131.0,-10610.0,355.0,-4463.0,-555.0,1655.0,10399.0,-2563.0,3039.0,-8534.0,194.0,-789.0,-3518.0,5116.0,1091.0,-288.0,1647.0,-1801.0,536.0,-991.0,-1332.0,-4274.0,143.0,1969.0,-470.0,12042.0,806.0,-748.0,19.0,959.0,-429.0,423.0
507.0,1471.0,-9988.0,17223.0,142.0,18789.0,-60671.0,13430.0,4933.0,385.0,-3468.0,12711.0,-431.0,-19938.0,-2511.0,6858.0,3015.0,1190.0,2753.0,-6883.0,1103.0,-728.0,-2523.0,3372.0,18102.0,538.0,7773.0,-8092.0,-132.0,-1744.0,-3292.0,3012.0,-1092.0,-637.0,-2283.0,2051.0,23.0,-1956.0,-2258.0,-2720.0,-471.0,2764.0,-2658.0,12568.0,1419.0,107.0,-69.0,2806.0,-708.0,449.0
765.0,11616.0,-5891.0,18249.0,7978.0,9182.0,-49002.0,6152.0,8121.0,472.0,2731.0,13648.0,203.0,-10363.0,-2876.0,3722.0,703.0,3578.0,771.0,-6484.0,1153.0,-759.0,-1062.0,1003.0,9843.0,543.0,6003.0,-13538.0,-891.0,-2042.0,10491.0,1448.0,414.0,-1057.0,-661.0,-3266.0,-1224.0,-6307.0,-1311.0,-2699.0,690.0,9637.0,-1276.0,11340.0,193.0,-305.0,140.0,911.0,-621.0,1073.0
-533.0,317.0,-12082.0,23334.0,1284.0,13810.0,-66460.0,23604.0,-8224.0,66.0,239.0,14814.0,756.0,-24349.0,-6221.0,4971.0,3864.0,1210.0,2045.0,-7334.0,1574.0,-2057.0,-711.0,3162.0,13844.0,-577.0,9008.0,-12382.0,-1472.0,-971.0,-588.0,3452.0,1302.0,-1194.0,-4077.0,-1190.0,-1675.0,-343.0,-1180.0,-5081.0,-372.0,1466.0,-1493.0,11350.0,981.0,-16.0,149.0,4495.0,-620.0,651.0
196.0,-989.0,-6401.0,14942.0,297.0,9835.0,-55186.0,6279.0,1049.0,1324.0,-2188.0,5783.0,2782.0,-15150.0,-3650.0,2500.0,869.0,-160.0,132.0,4094.0,-196.0,2389.0,-353.0,273.0,9910.0,-1709.0,1534.0,-16304.0,-589.0,-221.0,-825.0,5278.0,-979.0,-1435.0,-461.0,-1576.0,-1720.0,-1996.0,-1282.0,-2991.0,999.0,1748.0,-239.0,11813.0,48.0,-2891.0,49.0,1241.0,-1992.0,-305.0
-54.0,1472.0,-15914.0,27434.0,1141.0,8902.0,-53813.0,10192.0,-423.0,1551.0,-1493.0,14816.0,354.0,-23167.0,-1188.0,8952.0,1619.0,918.0,552.0,-6231.0,1449.0,2510.0,-1170.0,2102.0,13462.0,-3166.0,5458.0,-3955.0,-1277.0,-1097.0,4195.0,7579.0,765.0,-2064.0,-14366.0,-5365.0,-5121.0,970.0,-1475.0,-4725.0,-1768.0,-961.0,-1028.0,11084.0,-178.0,-495.0,192.0,174.0,-721.0,417.0
1021.0,209.0,-5964.0,9299.0,2571.0,560.0,-43821.0,540.0,467.0,480.0,1587.0,5668.0,2577.0,-14796.0,-3836.0,-2755.0,648.0,3521.0,148.0,2877.0,310.0,-1072.0,-938.0,157.0,16011.0,-672.0,11960.0,-16692.0,-993.0,-2102.0,-11.0,2080.0,-3185.0,-1945.0,755.0,974.0,-632.0,371.0,-1445.0,-2790.0,-180.0,2942.0,-1712.0,10194.0,-1763.0,-527.0,368.0,3233.0,-694.0,1436.0
799.0,3032.0,-12570.0,15027.0,3699.0,11909.0,-57557.0,4778.0,14809.0,-613.0,-1429.0,13980.0,1161.0,-15004.0,-3654.0,-5.0,94.0,3133.0,2415.0,-7709.0,3931.0,-691.0,-992.0,1674.0,18249.0,-1140.0,2050.0,-12236.0,113.0,-723.0,7036.0,2670.0,1203.0,-5579.0,-3523.0,-2787.0,-1183.0,-6015.0,-4019.0,-6989.0,277.0,4443.0,-404.0,12046.0,559.0,348.0,295.0,5540.0,-895.0,89.0
944.0,3046.0,-10220.0,12413.0,4103.0,1616.0,-47384.0,6416.0,8515.0,811.0,-1988.0,5624.0,741.0,-8743.0,-1213.0,-4328.0,1056.0,1043.0,508.0,-5685.0,479.0,-1030.0,-1733.0,1679.0,3639.0,-3218.0,11528.0,-6380.0,-543.0,-1311.0,27145.0,3486.0,350.0,-30786.0,-1993.0,-1464.0,1172.0,-2224.0,-293.0,1368.0,54.0,3118.0,-1178.0,10877.0,386.0,1227.0,84.0,1564.0,-666.0,-403.0
-425.0,1418.0,-22721.0,33269.0,-887.0,11929.0,-84879.0,16414.0,6436.0,-3279.0,-4817.0,20389.0,-1108.0,-24274.0,-8704.0,7207.0,4476.0,-1057.0,4398.0,-19120.0,2381.0,-10764.0,-3399.0,5386.0,7332.0,-549.0,16245.0,-8771.0,1467.0,4.0,-4370.0,7830.0,3884.0,-2494.0,-3114.0,-4480.0,-3328.0,-8180.0,-904.0,-11890.0,-688.0,1192.0,-5151.0,14174.0,992.0,1628.0,290.0,3461.0,-1064.0,282.0
1004.0,-802.0,-11298.0,31154.0,266.0,5839.0,-59153.0,12127.0,740.0,1403.0,-2903.0,17467.0,2983.0,-10278.0,-7404.0,11018.0,3541.0,104.0,1003.0,5614.0,1560.0,1894.0,-773.0,662.0,28090.0,-3016.0,3636.0,-8212.0,-211.0,-1832.0,5004.0,6644.0,-1043.0,-2084.0,751.0,-1899.0,-2942.0,284.0,-2341.0,-1760.0,543.0,4030.0,-550.0,13752.0,462.0,-2972.0,-117.0,4016.0,-2141.0,192.0
394.0,1053.0,-10662.0,14171.0,2142.0,14064.0,-55931.0,9370.0,-1148.0,-1558.0,-3629.0,15693.0,-1014.0,-14293.0,-3445.0,5645.0,2772.0,62.0,1968.0,-5501.0,1608.0,3079.0,-1702.0,3383.0,14066.0,-924.0,8743.0,-12270.0,1109.0,-555.0,-1425.0,5553.0,-299.0,-733.0,-4150.0,3727.0,-660.0,154.0,-728.0,-3515.0,-988.0,634.0,-2511.0,11544.0,1091.0,899.0,-12.0,8993.0,-601.0,217.0
1384.0,-552.0,-12236.0,14188.0,12090.0,6904.0,-55306.0,2478.0,10401.0,-580.0,-1616.0,11294.0,-256.0,-14569.0,-4819.0,962.0,290.0,357.0,1184.0,-6233.0,1215.0,3440.0,-812.0,2336.0,8335.0,-3160.0,6038.0,-8340.0,477.0,-821.0,7697.0,6238.0,51.0,-4944.0,-5204.0,-1514.0,1056.0,-2024.0,-1194.0,-2976.0,-789.0,2796.0,-53.0,7419.0,-374.0,224.0,255.0,1315.0,-698.0,-96.0
23.0,931.0,-19015.0,28350.0,694.0,4652.0,-51388.0,14605.0,-5036.0,-1326.0,-3100.0,14002.0,-1448.0,-12161.0,-4172.0,8734.0,2236.0,-1794.0,2070.0,-14909.0,2877.0,-3394.0,-2264.0,2046.0,7547.0,-1087.0,11957.0,-7022.0,870.0,-810.0,-707.0,3352.0,2203.0,-2015.0,-2167.0,-2593.0,-4592.0,-806.0,133.0,-5723.0,-387.0,-1167.0,-950.0,8387.0,497.0,296.0,-66.0,-88.0,-361.0,275.0
612.0,2280.0,-21321.0,19741.0,3762.0,3695.0,-61043.0,2882.0,1126.0,-1389.0,-2248.0,16044.0,612.0,-12161.0,-5842.0,3494.0,2230.0,-1361.0,555.0,-10075.0,2020.0,-2265.0,-1989.0,89.0,14594.0,-253.0,733.0,-12599.0,145.0,-2031.0,787.0,2760.0,1164.0,-1257.0,-671.0,-3105.0,81.0,-3410.0,-655.0,-4948.0,1119.0,4167.0,-244.0,8003.0,933.0,-85.0,-76.0,1465.0,-164.0,281.0
197.0,172.0,-13387.0,14437.0,1308.0,8444.0,-66590.0,5475.0,6944.0,-1065.0,-1215.0,13834.0,-204.0,-12835.0,-3934.0,2589.0,2395.0,1074.0,1700.0,-9758.0,1232.0,-656.0,-1285.0,2018.0,8912.0,-722.0,10079.0,-14090.0,-668.0,-208.0,-62.0,6379.0,1385.0,-1373.0,-3363.0,-2194.0,-2214.0,-909.0,-1281.0,-7768.0,188.0,998.0,994.0,6422.0,541.0,815.0,-91.0,1922.0,-208.0,366.0
2482.0,3153.0,-7267.0,8624.0,10457.0,-452.0,-48188.0,5731.0,12512.0,326.0,-902.0,4836.0,1594.0,-5067.0,-674.0,-2373.0,1397.0,1242.0,220.0,1893.0,391.0,8821.0,-678.0,662.0,10296.0,-2031.0,525.0,-21348.0,-2319.0,-1028.0,-260.0,785.0,-617.0,-2381.0,1538.0,2839.0,134.0,1552.0,-1588.0,-2166.0,1043.0,2018.0,-671.0,18100.0,673.0,-686.0,45.0,2645.0,-688.0,-32.0
1184.0,79.0,-8558.0,13096.0,2505.0,8553.0,-61590.0,9103.0,495.0,822.0,-3377.0,9544.0,1458.0,-17110.0,-3481.0,8227.0,1777.0,2741.0,1880.0,-5827.0,881.0,2962.0,-763.0,60.0,10300.0,-2130.0,4295.0,-21435.0,-1058.0,-1041.0,564.0,1498.0,923.0,-1924.0,1351.0,-1275.0,-1861.0,543.0,-2065.0,-4608.0,714.0,1286.0,-653.0,10676.0,81.0,-1200.0,241.0,914.0,-929.0,43.0
1078.0,1531.0,-15982.0,19230.0,8684.0,3212.0,-68021.0,6749.0,14659.0,289.0,1276.0,8438.0,1148.0,-10515.0,-2980.0,12615.0,1916.0,2232.0,1292.0,-7238.0,1122.0,2986.0,-825.0,2706.0,7192.0,-1919.0,15957.0,-10672.0,-673.0,-1084.0,2359.0,2638.0,-42.0,-9108.0,-1497.0,-1172.0,-3146.0,-545.0,-206.0,-6632.0,1253.0,6154.0,-1382.0,11691.0,-94.0,23.0,172.0,2528.0,-305.0,-94.0
1266.0,989.0,-4331.0,12893.0,2940.0,3853.0,-53286.0,9014.0,2942.0,271.0,-1686.0,10284.0,-119.0,-18317.0,-3322.0,2726.0,1001.0,257.0,997.0,-351.0,1297.0,946.0,-488.0,426.0,10010.0,-634.0,4792.0,-11035.0,-122.0,-1058.0,21040.0,5215.0,734.0,-1256.0,-7182.0,-3017.0,-644.0,-579.0,-1203.0,-3619.0,635.0,2339.0,-1148.0,8948.0,-43.0,-594.0,187.0,2077.0,-398.0,281.0
-1156.0,3413.0,-4297.0,6926.0,4568.0,14594.0,-50785.0,8682.0,-1131.0,830.0,758.0,14437.0,124.0,-11690.0,-747.0,4507.0,1623.0,2663.0,817.0,-4353.0,1110.0,-252.0,-617.0,530.0,10579.0,1096.0,9887.0,-10578.0,-809.0,-1318.0,14069.0,862.0,971.0,-2472.0,-4211.0,-2303.0,-1224.0,237.0,-1931.0,-3968.0,980.0,257.0,1036.0,9005.0,780.0,303.0,9.0,3457.0,-578.0,307.0
-449.0,2178.0,-8770.0,15941.0,1474.0,15526.0,-63358.0,10317.0,129.0,-718.0,-203.0,15060.0,-1940.0,-23920.0,-1443.0,3587.0,320.0,3492.0,3794.0,-8667.0,2702.0,-3891.0,-1269.0,2469.0,20317.0,1198.0,7950.0,-9391.0,-1719.0,-650.0,5525.0,1872.0,780.0,-5096.0,-6537.0,-835.0,-2680.0,-883.0,-3356.0,-4461.0,90.0,2834.0,-836.0,14224.0,1800.0,302.0,-144.0,6198.0,-1072.0,415.0
1237.0,693.0,-15647.0,25449.0,4217.0,16516.0,-65287.0,8869.0,6201.0,-2038.0,-3788.0,13025.0,-1075.0,-14279.0,-5891.0,-1790.0,5776.0,893.0,1938.0,-9580.0,2856.0,-199.0,-3418.0,3379.0,21435.0,249.0,14184.0,-12148.0,476.0,-699.0,-1110.0,1742.0,645.0,-1439.0,-2990.0,11264.0,-1334.0,-1577.0,-1832.0,-2571.0,-333.0,4106.0,-2460.0,15732.0,2365.0,1369.0,311.0,13108.0,-2625.0,352.0
219.0,2331.0,-17992.0,20046.0,3436.0,17034.0,-77801.0,14535.0,1431.0,-1385.0,-2075.0,23505.0,-547.0,-17144.0,-8593.0,3263.0,4436.0,-605.0,2535.0,-11975.0,1999.0,-3726.0,-2094.0,2016.0,16763.0,2186.0,11059.0,-9079.0,2804.0,334.0,-259.0,3030.0,1784.0,-1873.0,-4224.0,-894.0,-3149.0,-4081.0,-1555.0,-7817.0,639.0,4440.0,-1588.0,15524.0,1052.0,2597.0,112.0,10636.0,-463.0,453.0
1737.0,11879.0,-7336.0,1457.0,10393.0,1279.0,-51795.0,-120.0,18279.0,386.0,2814.0,5985.0,2623.0,-8003.0,-561.0,-5161.0,613.0,4645.0,1065.0,4954.0,-2.0,5839.0,-649.0,1211.0,20792.0,386.0,2786.0,-16621.0,-1520.0,-1742.0,5602.0,4574.0,-1069.0,-3328.0,18.0,9287.0,-499.0,88.0,-2183.0,-2950.0,768.0,2866.0,25.0,14818.0,533.0,-159.0,-40.0,6463.0,-1239.0,491.0
15650.0,22870.0,3858.0,970.0,34511.0,-7861.0,-32397.0,-3131.0,27222.0,3143.0,6409.0,-1830.0,5724.0,-5547.0,4312.0,-6814.0,-1658.0,7061.0,-221.0,15191.0,-1239.0,13125.0,265.0,-1353.0,24128.0,-5713.0,-2529.0,-25257.0,-2907.0,-3230.0,27413.0,-1526.0,-2507.0,-15108.0,2769.0,6593.0,1350.0,2512.0,-4144.0,-1208.0,1906.0,5328.0,563.0,18341.0,-379.0,-791.0,-236.0,4212.0,-1136.0,951.0
22752.0,5817.0,3043.0,3346.0,7621.0,-3238.0,-29024.0,-3780.0,16325.0,1933.0,3404.0,1083.0,3756.0,-5655.0,1071.0,-2803.0,-1817.0,5805.0,-1268.0,7842.0,-1454.0,7425.0,152.0,-1405.0,12636.0,-2656.0,59.0,-16621.0,-1689.0,-2929.0,2446.0,465.0,-2419.0,-3534.0,3577.0,1403.0,1290.0,-1074.0,-2662.0,-1108.0,1091.0,4800.0,191.0,12469.0,293.0,-479.0,-240.0,1605.0,-730.0,1346.0
32376.0,35356.0,9475.0,-5262.0,57876.0,-13773.0,-24345.0,-13831.0,58830.0,3629.0,10887.0,-6974.0,6809.0,-979.0,14807.0,-16968.0,-4335.0,9076.0,-1658.0,20843.0,-2308.0,29153.0,1339.0,-2251.0,33378.0,-11378.0,-6371.0,-43800.0,-6823.0,-6636.0,54590.0,-6448.0,-3118.0,-21783.0,7343.0,17985.0,5772.0,11059.0,-12526.0,-1663.0,2748.0,9967.0,1398.0,33368.0,-1756.0,-1259.0,-499.0,9190.0,-1326.0,711.0
19704.0,36497.0,4150.0,-1993.0,48195.0,-15431.0,-22839.0,-11141.0,43851.0,3731.0,8533.0,-2461.0,5959.0,987.0,3998.0,-8745.0,-3902.0,9477.0,-954.0,17374.0,-1033.0,21363.0,1247.0,-1958.0,31092.0,-8729.0,-8369.0,-31607.0,-4834.0,-3690.0,43176.0,-1387.0,-3788.0,-16848.0,4532.0,11882.0,3786.0,7956.0,-9389.0,-744.0,2276.0,9289.0,2198.0,28356.0,-1502.0,-1306.0,-331.0,7797.0,-1806.0,55.0
10667.0,19862.0,-817.0,2210.0,12036.0,-1762.0,-34304.0,-4862.0,38424.0,3808.0,3564.0,-3008.0,4443.0,-4520.0,1661.0,-7155.0,-2598.0,6658.0,-634.0,9381.0,-1017.0,11850.0,250.0,-1075.0,24132.0,-4736.0,-3104.0,-23543.0,-2391.0,-3277.0,4273.0,2892.0,-777.0,-3250.0,3763.0,3443.0,1748.0,1191.0,-7779.0,-1887.0,2327.0,6574.0,1604.0,18570.0,-656.0,-1427.0,-29.0,3716.0,-1675.0,845.0
4456.0,23668.0,689.0,4409.0,23022.0,3789.0,-34319.0,-1861.0,28981.0,2330.0,4749.0,657.0,4512.0,-6534.0,1994.0,-5666.0,-1044.0,5539.0,-292.0,10779.0,-1154.0,4638.0,278.0,-1871.0,30082.0,-5219.0,-2507.0,-20182.0,-2403.0,-3156.0,14232.0,-809.0,-1905.0,-6300.0,-60.0,6841.0,274.0,2950.0,-5091.0,-1413.0,1121.0,5429.0,644.0,22069.0,-656.0,-1419.0,-32.0,3091.0,-1411.0,1073.0
