44926.0,53581.0,88325.0,41658.0,475.0,-37008.0,53942.0,57138.0,96563.0,25536.0,-31754.0,19121.0,-38169.0,-38654.0,111190.0,-7748.0,32481.0,-37919.0,98781.0,422.0,1229.0,36245.0,-730.0,35587.0,79874.0,6582.0,5183.0,26997.0,18920.0
23557.0,50340.0,67194.0,8682.0,-964.0,-32465.0,17938.0,72069.0,73356.0,28942.0,-29381.0,2635.0,-33295.0,-39486.0,109553.0,752.0,-3730.0,-31117.0,106502.0,9269.0,2880.0,51945.0,6580.0,57497.0,42089.0,-9794.0,5569.0,45851.0,2867.0
38126.0,52847.0,57728.0,27760.0,1707.0,-37080.0,45152.0,66263.0,78218.0,32552.0,-28596.0,4430.0,-37444.0,-38219.0,108348.0,-6866.0,4619.0,-23650.0,69184.0,3811.0,5360.0,51142.0,-112.0,36134.0,59225.0,6442.0,14444.0,22056.0,9577.0
39488.0,62462.0,90112.0,38103.0,1151.0,-36952.0,63868.0,83650.0,109017.0,45264.0,-29002.0,15326.0,-32595.0,-38151.0,112560.0,-1116.0,-2012.0,-36657.0,103493.0,286.0,282.0,48638.0,-557.0,47549.0,82691.0,38.0,1299.0,15508.0,14229.0
27515.0,53548.0,82825.0,9326.0,-1104.0,-35104.0,21057.0,79908.0,69206.0,40165.0,-26150.0,4849.0,-30189.0,-28365.0,77382.0,1701.0,-1391.0,-27445.0,102691.0,621.0,409.0,40754.0,11389.0,55547.0,58230.0,-16029.0,871.0,30064.0,15500.0
43110.0,44130.0,47798.0,35238.0,266.0,-19411.0,21827.0,49682.0,52215.0,35749.0,-18025.0,6468.0,-24033.0,-29288.0,65688.0,-982.0,10030.0,-13255.0,53996.0,6229.0,12088.0,23737.0,14271.0,53956.0,40336.0,-4055.0,2419.0,19965.0,11219.0
21253.0,41791.0,69938.0,17923.0,1907.0,-28351.0,54003.0,86263.0,80309.0,20268.0,-23556.0,6412.0,-37828.0,-22896.0,82442.0,-3026.0,491.0,-30572.0,81169.0,1624.0,2300.0,42711.0,1227.0,45865.0,39157.0,-5285.0,4047.0,26879.0,13155.0
45914.0,61658.0,82328.0,31658.0,-981.0,-36914.0,60998.0,73046.0,95382.0,43411.0,-25760.0,1215.0,-37372.0,-23435.0,88457.0,-119.0,6354.0,-22813.0,54076.0,652.0,4386.0,36394.0,6495.0,43573.0,39926.0,-5175.0,959.0,16074.0,8123.0
26937.0,34416.0,43972.0,23482.0,190.0,-30231.0,35017.0,56092.0,58880.0,19054.0,-28857.0,1417.0,-37908.0,-23623.0,55682.0,-4635.0,-538.0,-27407.0,32578.0,123.0,714.0,21920.0,1036.0,36960.0,29083.0,-10102.0,1622.0,15092.0,1728.0
10627.0,28085.0,16999.0,18105.0,38298.0,-31946.0,729.0,57341.0,13070.0,1180.0,-32280.0,14926.0,-29848.0,-33673.0,66039.0,361.0,15713.0,-6186.0,53706.0,14369.0,14134.0,20626.0,6741.0,54853.0,33630.0,-26551.0,9615.0,18858.0,10791.0
1122.0,397.0,7513.0,9762.0,18928.0,-5952.0,1550.0,32626.0,10785.0,-3238.0,17875.0,6541.0,-26467.0,-5343.0,36985.0,4694.0,13844.0,-6390.0,33422.0,4281.0,2467.0,17051.0,6262.0,59778.0,26521.0,-20284.0,10207.0,13578.0,6080.0
8129.0,22340.0,3471.0,36964.0,38228.0,-31583.0,4787.0,58598.0,19036.0,-1677.0,-31861.0,20728.0,-23687.0,-22678.0,70825.0,2123.0,24111.0,-11916.0,68969.0,6101.0,10544.0,27287.0,7216.0,49147.0,35369.0,-24882.0,8949.0,20773.0,12523.0
140.0,26468.0,13108.0,16735.0,32441.0,-33110.0,3886.0,56294.0,41650.0,3181.0,-22460.0,6871.0,-23711.0,-16123.0,74197.0,3412.0,7335.0,-13069.0,72079.0,10942.0,11722.0,24259.0,8055.0,60800.0,30054.0,-22508.0,13932.0,16525.0,12255.0
992.0,-475.0,11031.0,35563.0,28648.0,9802.0,937.0,57378.0,49477.0,6649.0,-1501.0,16697.0,-11686.0,-25332.0,87185.0,-1652.0,23623.0,-20489.0,45844.0,16903.0,19612.0,14483.0,-746.0,65791.0,33320.0,1045.0,11702.0,9489.0,5458.0
7322.0,24053.0,11711.0,19403.0,26991.0,-32699.0,1569.0,53156.0,13861.0,-291.0,-28747.0,11473.0,-25094.0,-26980.0,62875.0,-748.0,24341.0,-12379.0,34457.0,4956.0,7484.0,17627.0,1788.0,53614.0,31429.0,-25309.0,4261.0,14101.0,10889.0
5421.0,21225.0,3147.0,33891.0,21909.0,-24250.0,3565.0,59616.0,34393.0,2349.0,-15606.0,11699.0,4448.0,40825.0,45623.0,13558.0,12574.0,-21388.0,46794.0,562.0,707.0,25310.0,25983.0,69878.0,24285.0,-27520.0,1628.0,16348.0,12186.0
2492.0,17540.0,11892.0,29454.0,38159.0,-36279.0,2158.0,48151.0,23035.0,4548.0,-1897.0,13337.0,-25014.0,-25355.0,61487.0,-1463.0,29580.0,-11771.0,18357.0,12215.0,15292.0,15817.0,1404.0,66728.0,26396.0,-25264.0,14203.0,10508.0,10838.0
1831.0,17079.0,27285.0,30289.0,15768.0,-22009.0,2098.0,41526.0,23904.0,-1331.0,-15139.0,13957.0,-25063.0,-27838.0,55871.0,-4259.0,26275.0,-19693.0,21010.0,7243.0,8690.0,8319.0,80.0,63691.0,15476.0,791.0,18468.0,3283.0,7729.0
-40.0,7847.0,-791.0,37282.0,45931.0,-22504.0,623.0,55012.0,8593.0,1631.0,-18727.0,30012.0,-9336.0,25190.0,69163.0,204.0,21693.0,-18534.0,23408.0,21633.0,21426.0,32817.0,1133.0,71781.0,62601.0,-24829.0,21408.0,13415.0,18877.0
4108.0,20527.0,2893.0,19436.0,41729.0,-27146.0,4405.0,28397.0,24109.0,11580.0,-25062.0,10536.0,-20575.0,-16061.0,30916.0,1136.0,14424.0,-4927.0,17226.0,6209.0,2538.0,9480.0,1024.0,53198.0,25425.0,-28141.0,7129.0,19073.0,2440.0
7468.0,25881.0,13738.0,28709.0,21739.0,-35594.0,18941.0,71755.0,41269.0,-2010.0,-29053.0,14311.0,-12686.0,-25241.0,77427.0,-1088.0,27685.0,-5598.0,70079.0,10157.0,7528.0,31111.0,4824.0,57209.0,47187.0,-30312.0,10588.0,32169.0,10245.0
2209.0,27788.0,28199.0,21170.0,43549.0,-26851.0,2151.0,58712.0,13578.0,-2587.0,-19068.0,20312.0,-2348.0,-21633.0,66407.0,6914.0,22140.0,-6763.0,63155.0,15166.0,15914.0,25202.0,3545.0,66124.0,44871.0,-26435.0,13577.0,24089.0,13294.0
10183.0,22488.0,22426.0,35955.0,15002.0,-30681.0,10229.0,47549.0,59011.0,8959.0,-32100.0,13425.0,-19458.0,-31359.0,84740.0,-6287.0,28698.0,-37196.0,50763.0,14204.0,14557.0,29405.0,-616.0,67275.0,43067.0,2005.0,10168.0,9306.0,9638.0
6543.0,6628.0,27031.0,22380.0,38261.0,-31601.0,6628.0,54103.0,25257.0,3437.0,-21241.0,12601.0,-20170.0,-22433.0,82796.0,8356.0,25949.0,-11961.0,63883.0,8123.0,12364.0,27991.0,14465.0,67817.0,29667.0,-25779.0,17390.0,30011.0,4739.0
-125.0,2340.0,14735.0,42307.0,42977.0,-35074.0,206.0,56294.0,5837.0,-1081.0,-15860.0,24105.0,-21806.0,-38122.0,51082.0,2971.0,22126.0,10749.0,59018.0,11496.0,21471.0,18400.0,3804.0,57282.0,39829.0,-29871.0,11402.0,21184.0,14744.0
160.0,901.0,4680.0,9603.0,22599.0,36287.0,657.0,34442.0,9575.0,2856.0,40447.0,17079.0,28992.0,64225.0,42966.0,28368.0,22539.0,6330.0,33692.0,22176.0,22985.0,20153.0,31528.0,75063.0,47219.0,-32160.0,24457.0,15746.0,8728.0
5621.0,10123.0,10870.0,41447.0,45026.0,-34636.0,5344.0,73371.0,51348.0,9723.0,-31133.0,31271.0,-32303.0,-39337.0,103919.0,-1042.0,36431.0,-35608.0,65953.0,9413.0,18875.0,43094.0,964.0,52064.0,55716.0,-1968.0,20018.0,9611.0,16859.0
9445.0,20281.0,28643.0,33799.0,32932.0,-22324.0,1081.0,61382.0,56220.0,8482.0,-17485.0,16716.0,-23085.0,3272.0,73563.0,6387.0,27918.0,-12622.0,68594.0,17902.0,20520.0,45799.0,2268.0,75932.0,40702.0,-21642.0,21021.0,13720.0,11068.0
4221.0,-1536.0,1871.0,40826.0,45935.0,-34833.0,6783.0,75865.0,27359.0,6534.0,-31160.0,30826.0,-38966.0,-34838.0,106307.0,-6909.0,32920.0,-27445.0,98518.0,14351.0,17833.0,48080.0,1494.0,36498.0,61644.0,-8092.0,13936.0,20605.0,16443.0
1618.0,-1285.0,695.0,-481.0,5188.0,96369.0,4140.0,1895.0,8986.0,-2240.0,55964.0,2409.0,23414.0,54551.0,13721.0,17145.0,-3028.0,29560.0,11343.0,1426.0,5167.0,18049.0,36101.0,94203.0,19577.0,-39742.0,2611.0,9640.0,2740.0
778.0,-866.0,-1502.0,3114.0,26300.0,84070.0,301.0,1326.0,6054.0,5.0,64239.0,1571.0,48131.0,114259.0,16759.0,52801.0,-1232.0,32047.0,6973.0,20294.0,12709.0,3363.0,48576.0,116995.0,12794.0,-46762.0,18813.0,3255.0,2796.0
4713.0,-217.0,-1039.0,2090.0,19703.0,16823.0,2661.0,11349.0,27931.0,10534.0,45793.0,1567.0,26513.0,36000.0,29494.0,26353.0,-778.0,7888.0,12195.0,8965.0,11859.0,10090.0,1515.0,89096.0,21136.0,-28467.0,14677.0,6125.0,5964.0
2.0,-1207.0,1037.0,-990.0,-1233.0,79525.0,1212.0,1430.0,5528.0,1430.0,46291.0,1836.0,48235.0,99293.0,15250.0,45679.0,-6103.0,37623.0,6522.0,1761.0,3249.0,12784.0,44824.0,101452.0,23796.0,-43663.0,7949.0,18592.0,3457.0
253.0,-92.0,4442.0,-301.0,1878.0,22208.0,390.0,8419.0,12317.0,6946.0,28013.0,1661.0,-6497.0,7272.0,19944.0,11241.0,6073.0,19162.0,7734.0,5027.0,8152.0,6206.0,4806.0,81765.0,10912.0,-19906.0,3384.0,2624.0,6105.0
1911.0,-349.0,327.0,942.0,19724.0,49773.0,468.0,29331.0,15323.0,4466.0,6327.0,2391.0,10021.0,34030.0,23290.0,20249.0,-912.0,21973.0,39125.0,4972.0,6028.0,4927.0,16002.0,88617.0,24121.0,-25653.0,7250.0,6482.0,5745.0
1713.0,-1129.0,2407.0,-975.0,30417.0,84663.0,298.0,1528.0,5618.0,2660.0,35291.0,8392.0,60334.0,87626.0,14035.0,47585.0,7992.0,22709.0,10193.0,13132.0,15479.0,7087.0,46151.0,95218.0,29583.0,-37521.0,8590.0,9946.0,4564.0
1374.0,1760.0,-1420.0,928.0,2192.0,59027.0,2402.0,10094.0,24492.0,8923.0,62290.0,5160.0,36270.0,67208.0,26799.0,11634.0,5974.0,13096.0,20266.0,24183.0,24911.0,12203.0,-624.0,112597.0,28865.0,175.0,24577.0,7796.0,13772.0
1121.0,-371.0,268.0,1359.0,902.0,97159.0,3031.0,6957.0,8111.0,-1484.0,42570.0,3278.0,39492.0,82748.0,17325.0,29740.0,-2758.0,32686.0,18329.0,890.0,5126.0,12596.0,33053.0,79315.0,29754.0,-31940.0,5308.0,13515.0,7342.0
-149.0,-1275.0,-1240.0,116.0,7834.0,22621.0,6120.0,17971.0,6741.0,-1782.0,19619.0,4602.0,15830.0,16576.0,12747.0,18508.0,-3597.0,16051.0,13523.0,1314.0,15927.0,10435.0,488.0,57206.0,28881.0,-31443.0,10336.0,9641.0,16860.0
3109.0,918.0,29900.0,8668.0,2887.0,-24948.0,10688.0,59297.0,15339.0,-754.0,-14508.0,6315.0,-15135.0,-5562.0,31190.0,9552.0,1469.0,6878.0,42504.0,5814.0,1.0,21905.0,1508.0,67293.0,38216.0,-41570.0,6568.0,34680.0,6207.0
9717.0,1090.0,-1401.0,979.0,483.0,88443.0,4522.0,6573.0,11535.0,5762.0,55552.0,1256.0,59049.0,79271.0,26690.0,43626.0,-2034.0,21974.0,10989.0,7651.0,2967.0,20401.0,36893.0,99438.0,34873.0,-33909.0,7651.0,9308.0,5102.0
-140.0,646.0,1672.0,-480.0,-1494.0,58853.0,382.0,18310.0,22712.0,560.0,32256.0,3400.0,11638.0,69165.0,31088.0,22905.0,-2916.0,27208.0,36021.0,852.0,7476.0,8223.0,18461.0,73672.0,20831.0,-29445.0,1513.0,6809.0,3822.0
1794.0,-1465.0,4530.0,-768.0,22831.0,70719.0,3078.0,1753.0,5816.0,-2989.0,60495.0,3046.0,27229.0,101314.0,12635.0,53880.0,-2710.0,30124.0,5193.0,18554.0,19617.0,2886.0,17907.0,120366.0,11182.0,-46678.0,12639.0,1979.0,752.0
2265.0,-762.0,3051.0,397.0,-1473.0,41357.0,3904.0,5075.0,11833.0,4645.0,43713.0,2388.0,10418.0,17102.0,13981.0,19415.0,364.0,24333.0,17587.0,1469.0,6792.0,8735.0,5953.0,104354.0,14192.0,-33318.0,5196.0,4082.0,6338.0
-33.0,-1099.0,-149.0,-1042.0,10971.0,62475.0,2369.0,2804.0,13805.0,-1996.0,36532.0,4181.0,46287.0,54815.0,14077.0,31281.0,-74.0,24870.0,27441.0,3111.0,8451.0,8734.0,8251.0,87849.0,26521.0,-30717.0,10343.0,9775.0,4093.0
446.0,-1237.0,736.0,346.0,662.0,88168.0,3160.0,1397.0,5833.0,-1335.0,59361.0,1246.0,58758.0,90264.0,25260.0,40737.0,-4841.0,27025.0,13534.0,10498.0,4494.0,10353.0,32053.0,105878.0,32505.0,-38609.0,6090.0,4380.0,4957.0
1834.0,-583.0,-1022.0,1000.0,19638.0,70855.0,757.0,2826.0,18778.0,3199.0,31999.0,3812.0,13686.0,95255.0,14484.0,37320.0,4464.0,13525.0,9897.0,4222.0,6177.0,13588.0,30197.0,88747.0,21735.0,-33397.0,10814.0,8782.0,3571.0
2034.0,-1382.0,-733.0,793.0,10333.0,96414.0,4939.0,1302.0,23902.0,2327.0,63134.0,5204.0,45980.0,114842.0,19168.0,37614.0,4196.0,15459.0,29387.0,5121.0,14336.0,7530.0,21365.0,89726.0,27767.0,-27951.0,10483.0,3714.0,6421.0
-38.0,-98.0,2189.0,-653.0,18273.0,86249.0,228.0,1274.0,5675.0,-2737.0,65770.0,2807.0,60702.0,114324.0,20473.0,51504.0,-719.0,36169.0,12548.0,14839.0,18249.0,19300.0,19460.0,117058.0,22058.0,-40587.0,17159.0,5151.0,2343.0
1717.0,1929.0,-1494.0,-110.0,27559.0,52060.0,2917.0,7869.0,8401.0,6057.0,67144.0,1657.0,24542.0,81094.0,23264.0,12394.0,-6731.0,22930.0,6950.0,14657.0,18063.0,14211.0,3083.0,91611.0,17256.0,-20182.0,27426.0,7204.0,2672.0
-126.0,1013.0,1410.0,-1135.0,10550.0,94063.0,4624.0,1305.0,9004.0,-1190.0,65818.0,2142.0,45289.0,87062.0,12663.0,26649.0,-6233.0,31282.0,8700.0,7194.0,3890.0,18203.0,19483.0,113608.0,29744.0,-39713.0,6635.0,6548.0,1728.0
1226.0,-1158.0,6507.0,1039.0,17861.0,93456.0,544.0,9070.0,9819.0,1707.0,46921.0,2607.0,36299.0,75657.0,20894.0,49111.0,-1772.0,35004.0,6401.0,21632.0,12030.0,15276.0,41920.0,103791.0,20670.0,-34698.0,11294.0,2546.0,6659.0
692.0,-579.0,-1389.0,-1039.0,-730.0,79103.0,3564.0,1704.0,6366.0,-2073.0,30091.0,1658.0,18653.0,16517.0,16507.0,12152.0,-5789.0,16134.0,5507.0,1035.0,1410.0,5993.0,31478.0,90543.0,15786.0,-41435.0,-30.0,5646.0,3303.0
584.0,1301.0,5199.0,-509.0,7418.0,79832.0,2814.0,2651.0,24838.0,-2691.0,46909.0,4131.0,26586.0,65721.0,13556.0,21913.0,-1503.0,22429.0,31807.0,13176.0,18997.0,15841.0,7575.0,104628.0,15641.0,-19977.0,22593.0,4932.0,5345.0
749.0,-137.0,3603.0,52.0,1828.0,52239.0,4293.0,7981.0,12602.0,4202.0,68864.0,1556.0,41134.0,39138.0,24615.0,17315.0,-6619.0,30920.0,16917.0,6310.0,4284.0,6888.0,13152.0,101462.0,10961.0,-21350.0,10822.0,5179.0,947.0
-152.0,-1503.0,-1062.0,260.0,6882.0,96454.0,2461.0,1520.0,6754.0,-544.0,27670.0,2418.0,60425.0,106519.0,16422.0,31039.0,-3663.0,13996.0,12978.0,775.0,2852.0,17802.0,48670.0,97468.0,17532.0,-43621.0,6602.0,8258.0,6360.0
695.0,-1092.0,-1055.0,-1019.0,1048.0,73322.0,3010.0,2517.0,9932.0,-1526.0,64776.0,2147.0,40554.0,39500.0,14394.0,13252.0,-5533.0,32260.0,15730.0,1334.0,6420.0,8273.0,17678.0,96922.0,11560.0,-34281.0,4952.0,3924.0,1798.0
