38143.0,23441.0,18409.0,80404.0,23695.0,-76908.0,68524.0,10797.0,44043.0,27978.0,53668.0,38381.0,68491.0,32293.0,62225.0,14017.0,10221.0,6984.0,58032.0,1594.0,16335.0,-52642.0,9710.0,33141.0,65666.0,15365.0,-22810.0,23706.0,12270.0,28863.0,829.0,14875.0,16441.0,-8693.0,-24976.0,-9607.0,41553.0,13820.0,37134.0,1647.0,-45409.0,38328.0,17009.0,-20424.0,1856.0,17900.0,-21218.0,-4550.0,-10127.0,10982.0,8986.0,-3314.0,-6635.0,13228.0,-22403.0,-3931.0,-23521.0,-4530.0,-3027.0,-8960.0,-26339.0,-34845.0,14652.0,3003.0,17947.0,-491.0,10974.0,3004.0,241.0,-1113.0,2330.0,521.0
55413.0,39194.0,49617.0,68307.0,32941.0,-77640.0,77564.0,11449.0,49077.0,34179.0,99410.0,47262.0,104264.0,43669.0,72789.0,23491.0,13352.0,10191.0,48706.0,28207.0,26230.0,-44550.0,13457.0,28580.0,84919.0,20532.0,-31364.0,45607.0,31380.0,19065.0,4183.0,-234.0,22440.0,-1982.0,13856.0,-26493.0,39712.0,16288.0,58223.0,3417.0,-46083.0,31237.0,28015.0,-43379.0,-7082.0,9136.0,-26266.0,-4027.0,-6618.0,14813.0,6052.0,-6270.0,863.0,13330.0,-14774.0,13192.0,-10394.0,21379.0,55.0,-13320.0,-31617.0,-33729.0,11846.0,5824.0,19273.0,1608.0,9594.0,7742.0,-745.0,-985.0,2609.0,-70.0
52268.0,18927.0,22907.0,76239.0,21458.0,-56859.0,51100.0,6093.0,37110.0,13731.0,50829.0,30349.0,62061.0,38009.0,76387.0,12312.0,7369.0,5757.0,36177.0,1352.0,21248.0,-52700.0,12359.0,26094.0,68617.0,18714.0,-19739.0,22254.0,13614.0,15365.0,855.0,15038.0,10788.0,-7167.0,-372.0,823.0,19277.0,9149.0,37784.0,-3781.0,-13931.0,21108.0,13873.0,-29524.0,1041.0,29042.0,-21203.0,-2627.0,-3781.0,13948.0,2626.0,-2058.0,6446.0,8068.0,-22309.0,2753.0,-32164.0,-7937.0,-2466.0,-7023.0,-26333.0,-21208.0,7003.0,2449.0,32307.0,2795.0,20960.0,2631.0,962.0,-1090.0,2204.0,454.0
35532.0,13704.0,34339.0,64139.0,7269.0,-52529.0,35227.0,9661.0,26276.0,24244.0,37594.0,28863.0,47600.0,29774.0,55359.0,10494.0,4560.0,5560.0,37189.0,-33057.0,17666.0,-65110.0,8217.0,29966.0,63880.0,25311.0,-13233.0,24326.0,14913.0,10268.0,-465.0,17221.0,10436.0,-14899.0,-17230.0,798.0,6008.0,10605.0,34856.0,-14327.0,-10384.0,16929.0,12525.0,-16238.0,1976.0,40568.0,-3174.0,1272.0,-17374.0,8180.0,2267.0,-2399.0,12660.0,5906.0,-29827.0,621.0,-32435.0,-22905.0,-5160.0,-8626.0,-15777.0,-16132.0,2010.0,2500.0,55078.0,1387.0,27459.0,468.0,-5827.0,-1732.0,233.0,797.0
49181.0,34127.0,45429.0,83497.0,19441.0,-60865.0,88318.0,10956.0,44089.0,28209.0,73736.0,40093.0,92183.0,49078.0,85470.0,21423.0,11064.0,12438.0,44951.0,18450.0,30064.0,-38895.0,13446.0,29529.0,53732.0,20579.0,-29993.0,29423.0,18719.0,14079.0,7570.0,11904.0,19127.0,-7937.0,15696.0,-19651.0,37040.0,19080.0,45729.0,4540.0,-51730.0,24907.0,31204.0,-38385.0,8326.0,10183.0,-12131.0,-5279.0,-14718.0,14460.0,1366.0,-1854.0,-14638.0,12059.0,-18678.0,7150.0,-13419.0,9110.0,-4052.0,-12638.0,-28660.0,-19965.0,6783.0,3485.0,15262.0,3846.0,14779.0,5135.0,2271.0,-1559.0,55.0,1575.0
46351.0,16534.0,23860.0,60651.0,17340.0,-50615.0,67942.0,30654.0,31714.0,19751.0,51267.0,32970.0,70844.0,37193.0,68404.0,11404.0,8014.0,6525.0,43106.0,-18457.0,22580.0,-56806.0,9594.0,18672.0,57218.0,26752.0,-25598.0,29058.0,9872.0,19016.0,1147.0,5570.0,11741.0,-10880.0,-7463.0,-12939.0,31405.0,16665.0,29122.0,-2794.0,-28129.0,22798.0,13109.0,-14853.0,-7731.0,26282.0,-13720.0,-3292.0,-20711.0,9303.0,2973.0,-4617.0,2352.0,8667.0,-22555.0,2891.0,-32457.0,-5641.0,-3833.0,-7050.0,-26679.0,-22996.0,6375.0,1791.0,31008.0,7575.0,18745.0,2186.0,-7914.0,-961.0,1287.0,386.0
52476.0,24398.0,41760.0,70573.0,37253.0,-64664.0,86564.0,29740.0,57450.0,21079.0,63007.0,40407.0,96778.0,45499.0,72034.0,29165.0,9596.0,10681.0,67019.0,11221.0,31592.0,-33668.0,16279.0,28667.0,74705.0,17248.0,-26122.0,33235.0,27549.0,18339.0,2763.0,12992.0,20068.0,1462.0,19357.0,-1257.0,50769.0,27304.0,39195.0,3552.0,-49140.0,52001.0,23250.0,-52790.0,-17032.0,1916.0,-26382.0,-5341.0,156.0,18107.0,13177.0,-8393.0,-14444.0,16916.0,-11950.0,-4072.0,-8842.0,28877.0,-3010.0,-15329.0,-37653.0,-37318.0,13427.0,3191.0,19767.0,5389.0,9269.0,8361.0,7492.0,671.0,3467.0,291.0
36347.0,20882.0,22808.0,57701.0,17539.0,-62860.0,52140.0,5512.0,36229.0,22265.0,35662.0,27630.0,61929.0,27588.0,60292.0,3336.0,10051.0,5101.0,34469.0,-28572.0,18913.0,-57156.0,9935.0,26372.0,71188.0,26278.0,-15420.0,20289.0,3368.0,14171.0,1046.0,15274.0,5830.0,-13410.0,-914.0,-15896.0,29446.0,8527.0,25977.0,-4379.0,-22575.0,27833.0,1287.0,-26673.0,1932.0,25751.0,-598.0,-2505.0,-13099.0,8736.0,3709.0,1001.0,-1609.0,8672.0,-24316.0,3508.0,-33152.0,-16156.0,-3204.0,-4857.0,-26348.0,-18632.0,11221.0,771.0,16807.0,-850.0,15408.0,-370.0,2616.0,-1794.0,-873.0,1316.0
44423.0,27668.0,27986.0,62778.0,16888.0,-54771.0,60878.0,8663.0,26748.0,21582.0,57766.0,28888.0,56673.0,37574.0,63756.0,11878.0,6865.0,9856.0,47063.0,4263.0,30199.0,-51788.0,10152.0,28471.0,63843.0,23776.0,-20852.0,22116.0,8267.0,18357.0,2070.0,7513.0,12727.0,-8393.0,-20890.0,-12422.0,34963.0,14545.0,38425.0,-2784.0,-24466.0,32109.0,5786.0,-16712.0,-3526.0,20216.0,-17065.0,-1108.0,-12083.0,8408.0,3276.0,-3105.0,-112.0,8296.0,-17971.0,4108.0,-24368.0,10464.0,-4055.0,-5583.0,-28764.0,-20557.0,10539.0,2104.0,34543.0,1906.0,13748.0,3194.0,-620.0,-287.0,955.0,603.0
56805.0,17597.0,21622.0,84473.0,28251.0,-65876.0,69365.0,10200.0,44173.0,31346.0,59261.0,37160.0,70838.0,44984.0,68451.0,12636.0,6928.0,6937.0,54203.0,13667.0,35048.0,-50605.0,16163.0,33412.0,81282.0,24537.0,-33298.0,39595.0,24335.0,18956.0,1922.0,6173.0,14296.0,-10142.0,5933.0,-9017.0,33539.0,12277.0,52349.0,3936.0,-18256.0,30118.0,23547.0,-41115.0,-11760.0,22431.0,-34167.0,-3599.0,-8825.0,15705.0,6350.0,-4451.0,-5559.0,12286.0,-19922.0,4874.0,-21141.0,727.0,-900.0,-11477.0,-34157.0,-25424.0,6690.0,4666.0,26374.0,4972.0,16581.0,3485.0,1797.0,-995.0,2337.0,242.0
38601.0,16791.0,21591.0,68611.0,15268.0,-61815.0,36739.0,6815.0,44066.0,21581.0,41102.0,33467.0,55236.0,25252.0,64010.0,13284.0,4279.0,2938.0,44048.0,-37459.0,7771.0,-64761.0,8565.0,25386.0,58314.0,8337.0,-21296.0,14774.0,10049.0,26002.0,-129.0,17053.0,6920.0,-12977.0,-12157.0,-9284.0,26310.0,11344.0,34066.0,-6755.0,-15061.0,20752.0,7156.0,-16503.0,14117.0,31795.0,-19059.0,-1567.0,-18675.0,4794.0,5575.0,574.0,17879.0,7932.0,-29499.0,4275.0,-36303.0,-17915.0,-6028.0,-9395.0,-16989.0,-7350.0,3465.0,2959.0,46977.0,1617.0,23646.0,-182.0,-11123.0,-1618.0,-925.0,628.0
46340.0,18657.0,20182.0,60755.0,20289.0,-44916.0,55952.0,9489.0,42051.0,19860.0,39908.0,30114.0,44950.0,38182.0,59342.0,10705.0,7866.0,5056.0,43867.0,-31357.0,6465.0,-60170.0,7612.0,23350.0,61074.0,17708.0,-22557.0,25185.0,3042.0,7495.0,684.0,17061.0,10525.0,-10123.0,8091.0,-138.0,19886.0,8491.0,35534.0,-9228.0,-20391.0,20808.0,12554.0,-16761.0,6531.0,33771.0,-4789.0,-421.0,-18796.0,8702.0,2906.0,-4555.0,7433.0,4897.0,-21690.0,-1428.0,-24166.0,-11255.0,-7680.0,-7015.0,-22596.0,-8654.0,7890.0,935.0,42533.0,1235.0,13997.0,2440.0,4387.0,-1026.0,-501.0,-203.0
45145.0,13703.0,19568.0,58693.0,19368.0,-48455.0,55457.0,32113.0,30136.0,22944.0,40737.0,38517.0,72387.0,33169.0,67078.0,10627.0,8761.0,6672.0,34194.0,-7169.0,23256.0,-48449.0,11524.0,25474.0,63581.0,25213.0,-22749.0,19260.0,15413.0,23118.0,1980.0,10708.0,10563.0,-13628.0,-10385.0,-9193.0,14514.0,17464.0,27691.0,-323.0,-18420.0,24251.0,15151.0,-16884.0,7232.0,29263.0,-15426.0,-2312.0,-9553.0,9302.0,1595.0,-4175.0,5730.0,9643.0,-26237.0,3326.0,-32558.0,-1530.0,-4860.0,-8515.0,-18634.0,-20796.0,6944.0,4156.0,39715.0,1555.0,24012.0,3444.0,260.0,-862.0,2860.0,418.0
51442.0,20127.0,45493.0,57697.0,31148.0,-45892.0,50626.0,3722.0,37278.0,27300.0,42886.0,27074.0,67780.0,37216.0,59824.0,12753.0,9986.0,6272.0,46229.0,-19163.0,17006.0,-59609.0,10044.0,41538.0,47888.0,11393.0,-17586.0,49443.0,14254.0,9424.0,-104.0,11158.0,8296.0,-12349.0,-22701.0,-14110.0,20673.0,6911.0,39989.0,-10232.0,-16944.0,13650.0,13609.0,-8717.0,8353.0,28182.0,-10194.0,-876.0,-22544.0,4539.0,1380.0,-2948.0,17024.0,6032.0,-31281.0,5049.0,-45004.0,-21471.0,-2084.0,-5708.0,-14157.0,-20803.0,3597.0,2826.0,48496.0,-198.0,22079.0,553.0,-4442.0,-1023.0,-510.0,136.0
29245.0,7167.0,28972.0,61612.0,8063.0,-43804.0,39653.0,4821.0,27593.0,19873.0,39470.0,31422.0,37949.0,30595.0,70797.0,3028.0,10558.0,7143.0,37614.0,-32594.0,11014.0,-58030.0,7755.0,24312.0,44300.0,10747.0,-22377.0,29803.0,10459.0,13455.0,-754.0,15907.0,6530.0,-10376.0,-24286.0,-8692.0,21107.0,7569.0,10387.0,-12033.0,-20112.0,21696.0,8040.0,-19682.0,3868.0,31875.0,-13821.0,-1857.0,-20786.0,2092.0,1630.0,-3477.0,9117.0,7318.0,-23809.0,3985.0,-15830.0,-23995.0,-3754.0,-2912.0,-25200.0,-17278.0,7509.0,273.0,46762.0,465.0,15899.0,1820.0,-186.0,-948.0,33.0,189.0
26997.0,7619.0,3609.0,47498.0,-5494.0,-25079.0,49176.0,15270.0,31794.0,12281.0,33706.0,24205.0,36740.0,30094.0,27841.0,8844.0,3496.0,3680.0,22149.0,-33101.0,15365.0,-64575.0,5209.0,21147.0,40518.0,23734.0,-15928.0,18613.0,4881.0,7018.0,2030.0,21886.0,9046.0,-19272.0,-39152.0,174.0,16931.0,4197.0,11756.0,-1380.0,-12528.0,25984.0,8158.0,-9239.0,3828.0,46676.0,-8483.0,-222.0,-19298.0,7255.0,4782.0,-3849.0,10495.0,6931.0,-36286.0,-1746.0,-34055.0,-15728.0,-4086.0,-8278.0,-29477.0,-21811.0,9990.0,2530.0,43396.0,1481.0,17196.0,1876.0,-1268.0,-294.0,253.0,-85.0
19416.0,5163.0,-10033.0,34294.0,-24284.0,-20286.0,32605.0,5526.0,6356.0,9961.0,28969.0,17670.0,35959.0,30480.0,10670.0,5107.0,1687.0,1543.0,20456.0,-33308.0,11078.0,-73592.0,2483.0,16293.0,47514.0,7821.0,-9779.0,-4055.0,576.0,5739.0,-1334.0,25362.0,5475.0,-31409.0,-45666.0,-1733.0,14150.0,1239.0,-2087.0,-10299.0,-1385.0,12520.0,4897.0,-4907.0,12316.0,40570.0,13.0,-626.0,-43101.0,4877.0,1943.0,-1069.0,23562.0,2904.0,-35789.0,-3003.0,-35754.0,-24649.0,-10526.0,-3860.0,-13772.0,-691.0,4809.0,1330.0,59136.0,116.0,26886.0,904.0,-3455.0,-589.0,-607.0,47.0
24722.0,11126.0,1901.0,45600.0,-2763.0,-21250.0,47016.0,15631.0,21996.0,10437.0,34146.0,20907.0,50739.0,60517.0,23591.0,5285.0,-555.0,2418.0,10465.0,-28226.0,16287.0,-64165.0,5403.0,14814.0,53604.0,21899.0,-17272.0,3645.0,5074.0,9610.0,-1671.0,25786.0,6614.0,-15481.0,-31217.0,8086.0,6932.0,5646.0,17272.0,-6851.0,-5175.0,18023.0,9272.0,-10308.0,11523.0,34776.0,-7607.0,161.0,-31128.0,3535.0,6392.0,-61.0,14114.0,4666.0,-32620.0,-6541.0,-35732.0,-9774.0,-6800.0,-10055.0,-32044.0,-13836.0,7273.0,2335.0,36054.0,3369.0,12473.0,1108.0,2635.0,-969.0,-98.0,-39.0
20673.0,9172.0,-2486.0,39128.0,-1870.0,-21987.0,45035.0,16190.0,22686.0,7539.0,20295.0,23915.0,50979.0,34596.0,32063.0,5968.0,-745.0,2119.0,21517.0,-38311.0,12131.0,-71859.0,4300.0,13938.0,37865.0,24284.0,-11787.0,7872.0,977.0,11104.0,-1627.0,21538.0,4899.0,-8833.0,-45431.0,2208.0,7191.0,4298.0,958.0,-11381.0,-11147.0,11963.0,9626.0,-9692.0,12143.0,45856.0,-8279.0,1073.0,-27846.0,466.0,4341.0,503.0,21033.0,2653.0,-35725.0,3153.0,-50170.0,-15581.0,-7524.0,-6207.0,-15920.0,-13743.0,4486.0,1198.0,51270.0,2310.0,27167.0,-212.0,-9111.0,-1120.0,-221.0,144.0
27388.0,6281.0,-8655.0,50463.0,-17877.0,-26664.0,49429.0,17174.0,15367.0,11137.0,34820.0,9300.0,33382.0,53948.0,43688.0,5479.0,2476.0,204.0,8505.0,-2428.0,11724.0,-62769.0,4699.0,20625.0,53109.0,33234.0,-14116.0,1492.0,4042.0,8436.0,-2329.0,29609.0,7878.0,-19480.0,-28032.0,2710.0,16643.0,1484.0,20889.0,312.0,5172.0,15482.0,3093.0,-7919.0,18702.0,34480.0,-6413.0,-350.0,-14370.0,9410.0,4281.0,-3662.0,8872.0,4965.0,-37524.0,10384.0,-33763.0,-13907.0,-11170.0,-2377.0,-30527.0,-11706.0,8840.0,369.0,26227.0,2013.0,21308.0,1379.0,2188.0,-758.0,3370.0,-371.0
26735.0,8677.0,-2182.0,41976.0,-13468.0,-30961.0,35967.0,8210.0,21441.0,5027.0,29072.0,17205.0,34315.0,35963.0,21542.0,6067.0,-515.0,1710.0,21990.0,-36981.0,13146.0,-68640.0,3356.0,17105.0,41399.0,21674.0,-11042.0,5508.0,1852.0,5774.0,2655.0,26847.0,4648.0,-19684.0,-38110.0,5750.0,15500.0,6074.0,2807.0,-7885.0,-3580.0,15545.0,9063.0,-3890.0,8459.0,47135.0,-3146.0,618.0,-33162.0,6693.0,5859.0,499.0,27368.0,5304.0,-38162.0,-3610.0,-54900.0,-22382.0,-3632.0,-6217.0,-12384.0,-11715.0,6104.0,1557.0,60629.0,655.0,26831.0,382.0,-21051.0,-291.0,105.0,169.0
18855.0,9233.0,-3311.0,38564.0,-10133.0,-24286.0,34371.0,18478.0,7476.0,5821.0,27932.0,21611.0,34116.0,40855.0,27119.0,8601.0,410.0,2707.0,17217.0,-42023.0,8414.0,-77332.0,3828.0,16602.0,37766.0,12775.0,-9560.0,13426.0,500.0,2891.0,-2795.0,27576.0,4914.0,-18584.0,-53402.0,3965.0,11694.0,-95.0,838.0,-16811.0,-3167.0,14207.0,5665.0,-7268.0,18812.0,44470.0,-3371.0,731.0,-48388.0,1322.0,8727.0,969.0,28146.0,3069.0,-38271.0,-5236.0,-40230.0,-19168.0,-4177.0,-5943.0,-20212.0,-10926.0,2796.0,1558.0,60910.0,704.0,28989.0,-822.0,-26133.0,-1445.0,-1400.0,213.0
28717.0,7470.0,-4350.0,42057.0,-5892.0,-29815.0,44132.0,8585.0,14506.0,13954.0,16155.0,16444.0,35910.0,41153.0,-202.0,3649.0,3708.0,3096.0,11898.0,-35274.0,10442.0,-67696.0,3289.0,14886.0,38456.0,18306.0,-16149.0,-1793.0,581.0,4473.0,-2479.0,23616.0,6557.0,-22942.0,-38033.0,6908.0,10669.0,4001.0,14473.0,-9306.0,-12854.0,18349.0,4109.0,2176.0,14505.0,48396.0,-5050.0,433.0,-32060.0,5741.0,4400.0,2321.0,22722.0,6903.0,-37317.0,-4458.0,-45442.0,-20832.0,-7808.0,-4913.0,-10404.0,-11283.0,6084.0,889.0,53029.0,326.0,21651.0,1336.0,-4626.0,-659.0,-848.0,-143.0
22018.0,7591.0,2884.0,51470.0,-19412.0,-29624.0,34277.0,5427.0,22206.0,7956.0,16684.0,13750.0,31196.0,40317.0,26176.0,3474.0,3746.0,1899.0,21167.0,-29629.0,10607.0,-76830.0,2703.0,17034.0,37898.0,16520.0,-10026.0,12523.0,869.0,8140.0,-1429.0,38284.0,6364.0,-12446.0,-46880.0,5517.0,2719.0,1993.0,2606.0,-12908.0,1375.0,13781.0,3669.0,-7141.0,18589.0,50046.0,-1335.0,-292.0,-34318.0,3876.0,5282.0,1649.0,30019.0,5502.0,-51136.0,-1709.0,-48063.0,-34128.0,-7049.0,-4498.0,-7852.0,-10113.0,4171.0,310.0,87251.0,115.0,22890.0,847.0,-23690.0,-4959.0,-499.0,-239.0
29760.0,6233.0,-9754.0,33539.0,-14154.0,-28659.0,59955.0,12467.0,18307.0,15378.0,17154.0,24014.0,46594.0,58842.0,24561.0,15687.0,8905.0,3855.0,15983.0,-25132.0,13644.0,-62688.0,7033.0,22304.0,58539.0,31364.0,-13002.0,11284.0,2643.0,3516.0,-2557.0,31616.0,15444.0,-17070.0,-4983.0,15809.0,8645.0,-4692.0,18020.0,2198.0,-19390.0,18671.0,19766.0,-3925.0,15985.0,49833.0,-15080.0,305.0,-33323.0,15846.0,4895.0,-5102.0,18379.0,6900.0,-31909.0,-1904.0,-4962.0,-20905.0,-6928.0,-8613.0,-16334.0,-9860.0,8477.0,1614.0,45528.0,3381.0,23518.0,5028.0,9181.0,-867.0,995.0,307.0
30097.0,5864.0,-5041.0,31943.0,-29621.0,-21973.0,32126.0,6789.0,8484.0,6776.0,9991.0,19644.0,22417.0,29211.0,2565.0,3462.0,2409.0,4315.0,7944.0,-46952.0,7170.0,-63157.0,4400.0,10596.0,33793.0,11296.0,-15751.0,10226.0,2340.0,2853.0,-1354.0,27710.0,5173.0,-20479.0,-48909.0,6210.0,8252.0,1908.0,-12633.0,-15297.0,4690.0,17501.0,10483.0,5255.0,17700.0,43614.0,-7757.0,317.0,-34522.0,2249.0,1524.0,979.0,24950.0,7705.0,-41852.0,-6551.0,-29958.0,-30627.0,-7868.0,-2607.0,-27290.0,-14227.0,4622.0,744.0,64293.0,-71.0,26672.0,-699.0,-14910.0,-533.0,-864.0,1239.0
27966.0,10091.0,2485.0,47140.0,-1148.0,-33528.0,58382.0,14495.0,14752.0,15412.0,15727.0,24054.0,58698.0,47299.0,36630.0,9225.0,4044.0,3910.0,23168.0,-32521.0,23335.0,-66519.0,5980.0,20763.0,60036.0,20464.0,-23893.0,8457.0,3246.0,11433.0,-2183.0,21517.0,5980.0,-16365.0,-20235.0,6608.0,9706.0,5535.0,17690.0,-7376.0,-11818.0,17390.0,17333.0,-6497.0,1202.0,38093.0,-7623.0,-798.0,-33616.0,7382.0,5002.0,-815.0,8807.0,10340.0,-31070.0,-266.0,-37648.0,-7244.0,-9084.0,-5654.0,-37972.0,-17266.0,1012.0,1387.0,34087.0,3404.0,12567.0,638.0,-8673.0,-1564.0,-567.0,376.0
