-153.0,85.0,552.0,171.0,-178.0,306.0,770.0,104.0,65.0,1936.0,2356.0,496.0,494.0,410.0,547.0,481.0,1073.0,1224.0
-484.0,200.0,527.0,-105.0,13.0,76.0,1843.0,351.0,-424.0,1143.0,2408.0,454.0,420.0,481.0,405.0,526.0,1144.0,1338.0
-157.0,185.0,725.0,265.0,34.0,-39.0,-118.0,506.0,-678.0,626.0,2787.0,204.0,1024.0,763.0,-171.0,763.0,2184.0,2384.0
-25.0,4.0,788.0,444.0,40.0,283.0,1044.0,322.0,384.0,1978.0,3102.0,444.0,737.0,524.0,174.0,603.0,1044.0,1263.0
113.0,-13.0,827.0,-55.0,-855.0,372.0,995.0,679.0,-1514.0,815.0,4617.0,603.0,960.0,495.0,-474.0,820.0,3097.0,2384.0
-228.0,226.0,817.0,1295.0,625.0,695.0,828.0,889.0,471.0,1675.0,2819.0,442.0,731.0,470.0,995.0,557.0,1345.0,1466.0
-256.0,-15.0,604.0,1269.0,640.0,392.0,1357.0,348.0,567.0,1274.0,2078.0,210.0,1158.0,414.0,537.0,645.0,1118.0,1295.0
-205.0,48.0,909.0,703.0,665.0,75.0,1058.0,665.0,528.0,1708.0,3368.0,636.0,1191.0,392.0,518.0,529.0,1369.0,1652.0
-332.0,67.0,424.0,511.0,496.0,188.0,529.0,529.0,132.0,1486.0,2532.0,612.0,924.0,171.0,779.0,773.0,1654.0,1758.0
-310.0,40.0,767.0,889.0,168.0,-29.0,1314.0,292.0,345.0,571.0,1329.0,397.0,1083.0,651.0,992.0,898.0,1305.0,1310.0
-269.0,28.0,375.0,389.0,186.0,434.0,483.0,474.0,-601.0,470.0,2014.0,657.0,582.0,520.0,1073.0,644.0,1431.0,1793.0
-136.0,156.0,772.0,416.0,-224.0,477.0,265.0,349.0,-636.0,671.0,1902.0,727.0,72.0,594.0,679.0,410.0,1512.0,1594.0
-393.0,-194.0,198.0,-278.0,-797.0,361.0,-73.0,400.0,-310.0,496.0,2158.0,89.0,-184.0,769.0,200.0,176.0,993.0,865.0
-236.0,21.0,347.0,515.0,53.0,333.0,787.0,40.0,-221.0,752.0,1107.0,587.0,718.0,444.0,836.0,724.0,1121.0,1222.0
-206.0,95.0,558.0,230.0,322.0,129.0,1768.0,392.0,-687.0,97.0,1843.0,1184.0,1258.0,271.0,655.0,999.0,1515.0,1713.0
77.0,-192.0,3.0,-284.0,-483.0,-207.0,41.0,-48.0,-324.0,-653.0,408.0,608.0,173.0,285.0,335.0,509.0,982.0,982.0
-242.0,143.0,541.0,823.0,234.0,276.0,1094.0,438.0,807.0,1287.0,2507.0,617.0,739.0,457.0,714.0,676.0,1258.0,1466.0
-287.0,-41.0,760.0,626.0,432.0,92.0,2121.0,433.0,-120.0,882.0,2932.0,1027.0,850.0,361.0,905.0,704.0,1551.0,1674.0
-370.0,-79.0,895.0,1790.0,279.0,297.0,1285.0,1690.0,1653.0,2307.0,4193.0,904.0,719.0,171.0,299.0,723.0,1460.0,1419.0
-187.0,72.0,529.0,565.0,463.0,158.0,1585.0,411.0,167.0,1103.0,2443.0,504.0,805.0,35.0,765.0,675.0,1200.0,1389.0
-104.0,45.0,178.0,282.0,36.0,-110.0,409.0,534.0,-1056.0,-475.0,1355.0,350.0,882.0,-341.0,552.0,691.0,1540.0,1894.0
-101.0,-41.0,445.0,33.0,221.0,150.0,764.0,434.0,-266.0,1687.0,3867.0,789.0,387.0,72.0,-91.0,640.0,1447.0,1497.0
-297.0,40.0,561.0,832.0,958.0,605.0,1008.0,99.0,-576.0,11.0,2270.0,282.0,926.0,-223.0,550.0,1250.0,1797.0,2118.0
-218.0,27.0,679.0,176.0,-1014.0,-908.0,-422.0,-173.0,-10.0,1341.0,710.0,-58.0,623.0,-209.0,-109.0,240.0,622.0,563.0
-102.0,-27.0,589.0,569.0,642.0,629.0,473.0,454.0,315.0,1818.0,3583.0,171.0,704.0,273.0,499.0,783.0,1745.0,1808.0
-259.0,24.0,1011.0,1542.0,877.0,112.0,800.0,754.0,1456.0,1098.0,2985.0,263.0,1145.0,34.0,448.0,1074.0,1677.0,1683.0
25.0,-7.0,267.0,433.0,822.0,-117.0,574.0,14.0,-535.0,123.0,770.0,869.0,617.0,251.0,387.0,596.0,1043.0,1237.0
-304.0,47.0,550.0,555.0,395.0,24.0,696.0,382.0,300.0,1884.0,2560.0,596.0,580.0,292.0,642.0,581.0,1118.0,1281.0
-194.0,73.0,439.0,924.0,410.0,134.0,715.0,611.0,634.0,751.0,2212.0,504.0,916.0,258.0,783.0,1027.0,1459.0,1509.0
-438.0,29.0,791.0,528.0,852.0,305.0,1703.0,-95.0,936.0,610.0,1707.0,136.0,1310.0,399.0,306.0,779.0,1100.0,1186.0
-333.0,-13.0,437.0,469.0,158.0,332.0,1068.0,477.0,10.0,319.0,2778.0,190.0,1053.0,132.0,820.0,539.0,1367.0,1626.0
-182.0,44.0,456.0,144.0,499.0,-51.0,1046.0,1447.0,-3.0,760.0,2094.0,746.0,1371.0,585.0,242.0,872.0,1301.0,1760.0
-289.0,27.0,667.0,1270.0,211.0,436.0,1633.0,476.0,33.0,697.0,1455.0,419.0,1254.0,70.0,185.0,829.0,1090.0,1272.0
-283.0,16.0,904.0,945.0,59.0,126.0,1598.0,778.0,889.0,752.0,2128.0,511.0,1109.0,567.0,377.0,669.0,1092.0,1297.0
-12.0999880000001,-106.60001400000002,-246.39999399999996,-268.3000159999999,-498.9999780000002,226.69998299999997,771.1999829999996,39.000009999999975,-623.8000529999998,1785.4999700000005,2860.3998960000004,122.39996400000007,301.3999839999998,503.500007,91.50001500000025,507.80000300000006,1010.899994,1440.099976
129.0,-101.0,90.0,-87.0,-79.0,42.0,772.0,-146.0,84.0,223.0,1233.0,366.0,887.0,136.0,615.0,557.0,1028.0,1176.0
376.0,-265.0,233.0,-1639.0,-1161.0,-929.0,-561.0,536.0,-874.0,504.0,1155.0,200.0,-173.0,988.0,-358.0,254.0,546.0,899.0
428.0,187.0,-23.0,-368.0,-693.0,158.0,191.0,192.0,-1102.0,1676.0,5009.0,414.0,122.0,675.0,-197.0,389.0,1172.0,1221.0
291.0,-303.0,-257.0,-869.0,-674.0,-270.0,-408.0,-3.0,-630.0,547.0,3102.0,503.0,-137.0,2323.0,-162.0,174.0,1651.0,1513.0
3.0,-328.0,-40.0,-1039.0,-971.0,-633.0,-260.0,-45.0,-1087.0,-143.0,1884.0,559.0,565.0,380.0,-557.0,835.0,1620.0,1339.0
73.0,-510.0,-72.0,-1507.0,-1337.0,-589.0,-200.0,198.0,-31.0,614.0,1340.0,-215.0,98.0,244.0,-24.0,84.0,640.0,514.0
296.0,-258.0,-205.0,-1118.0,-419.0,-211.0,-327.0,278.0,-802.0,358.0,1706.0,-138.0,251.0,526.0,-317.0,702.0,1503.0,1516.0
445.0,40.0,-43.0,-1931.0,-1428.0,-1398.0,-651.0,-374.0,-120.0,576.0,-386.0,-70.0,462.0,-285.0,-427.0,105.0,-82.0,100.0
229.0,-539.0,-779.0,-2227.0,-1391.0,-1039.0,-693.0,-33.0,-488.0,622.0,-216.0,-176.0,359.0,-108.0,-368.0,119.0,202.0,233.0
179.0,-296.0,45.0,-465.0,-126.0,137.0,415.0,749.0,-805.0,611.0,2073.0,87.0,-225.0,1138.0,420.0,-93.0,1440.0,1740.0
147.0,-419.0,-21.0,-634.0,-654.0,75.0,-31.0,351.0,-513.0,596.0,2271.0,141.0,37.0,1003.0,158.0,-32.0,939.0,1621.0
228.0,-198.0,201.0,-249.0,-104.0,20.0,244.0,-133.0,-318.0,199.0,1707.0,406.0,715.0,381.0,436.0,537.0,1048.0,1132.0
166.0,-780.0,-283.0,-2148.0,-1994.0,-1346.0,-409.0,-52.0,-515.0,574.0,-324.0,-234.0,325.0,-155.0,-352.0,205.0,139.0,168.0
607.0,-458.0,-404.0,-766.0,-828.0,-506.0,-253.0,188.0,-498.0,278.0,1526.0,35.0,418.0,569.0,-63.0,317.0,873.0,539.0
641.0,-507.0,-793.0,-1818.0,-1655.0,-699.0,-462.0,210.0,-151.0,736.0,1698.0,369.0,269.0,517.0,-134.0,245.0,414.0,506.0
583.0,-614.0,-346.0,-2137.0,-1975.0,-1224.0,-647.0,83.0,75.0,548.0,-284.0,-38.0,230.0,-145.0,-454.0,211.0,23.0,204.0
491.0,-165.0,407.0,-676.0,-642.0,-5.0,-68.0,196.0,-522.0,637.0,3018.0,189.0,168.0,1049.0,40.0,-14.0,802.0,926.0
298.0,-242.0,-213.0,-1836.0,-1782.0,-972.0,-639.0,-358.0,-408.0,610.0,1968.0,-227.0,401.0,40.0,-305.0,226.0,303.0,439.0
45.0,-11.0,528.0,-205.0,-35.0,-59.0,348.0,531.0,433.0,1810.0,3249.0,-156.0,1343.0,-45.0,-64.0,976.0,1654.0,1676.0
187.0,-262.0,-171.0,-73.0,-423.0,1.0,626.0,-225.0,-499.0,267.0,808.0,219.0,473.0,196.0,560.0,482.0,928.0,1046.0
544.0,-384.0,-300.0,-2271.0,-1493.0,-1647.0,-379.0,-170.0,-117.0,403.0,-484.0,-230.0,392.0,-235.0,-414.0,168.0,-24.0,178.0
150.0,-330.0,-47.0,-636.0,-369.0,-55.0,345.0,167.0,-68.0,1218.0,2437.0,241.0,497.0,449.0,18.0,549.0,945.0,1209.0
119.0,-255.0,52.0,-550.0,-479.0,-243.0,-74.0,63.0,-220.0,-170.0,1168.0,543.0,290.0,342.0,319.0,463.0,982.0,960.0
57.0,-197.0,88.0,-31.0,-331.0,258.0,646.0,54.0,-421.0,364.0,1349.0,411.0,296.0,379.0,938.0,322.0,1045.0,1286.0
45.0,-13.0,391.0,-165.0,-260.0,252.0,700.0,12.0,-673.0,937.0,2024.0,448.0,265.0,517.0,834.0,316.0,1177.0,1475.0
207.0,-4.0,197.0,-280.0,-102.0,288.0,291.0,101.0,-670.0,410.0,1772.0,441.0,328.0,806.0,660.0,247.0,1414.0,1576.0
140.0,-131.0,27.0,-684.0,-453.0,595.0,354.0,74.0,-687.0,1782.0,3905.0,285.0,413.0,700.0,0.0,592.0,1174.0,1517.0
475.0,-454.0,-408.0,-1386.0,-1928.0,-1749.0,-537.0,-131.0,210.0,454.0,-357.0,-118.0,28.0,-141.0,-315.0,125.0,17.0,124.0
28.0,-110.0,50.0,56.0,-224.0,375.0,393.0,167.0,-316.0,821.0,1708.0,480.0,495.0,427.0,815.0,559.0,1111.0,1192.0
111.0,-131.0,-125.0,-171.0,-265.0,-37.0,74.0,-41.0,-247.0,45.0,665.0,560.0,266.0,314.0,373.0,557.0,919.0,999.0
-125.0,-19.0,92.0,201.0,218.0,297.0,378.0,-337.0,323.0,1269.0,1721.0,502.0,764.0,550.0,139.0,930.0,1074.0,1060.0
-48.0,-94.0,350.0,31.0,-92.0,541.0,1137.0,69.0,-194.0,1942.0,2453.0,453.0,541.0,638.0,608.0,658.0,1110.0,1282.0
241.0,-191.0,-140.0,-359.0,-304.0,-164.0,-192.0,-105.0,-421.0,-333.0,566.0,684.0,183.0,290.0,264.0,533.0,1073.0,1058.0
31.0,-190.0,304.0,78.0,-482.0,61.0,625.0,50.0,-134.0,1218.0,2646.0,552.0,700.0,447.0,545.0,665.0,1174.0,1227.0
339.0,-237.0,-97.0,-445.0,-205.0,-44.0,279.0,-51.0,-44.0,157.0,1794.0,552.0,422.0,145.0,334.0,761.0,1175.0,1177.0
494.0,-613.0,-349.0,-745.0,-704.0,-493.0,299.0,333.0,-613.0,-73.0,70.0,245.0,61.0,1366.0,-76.0,5.0,1034.0,1288.0
8.0,-86.0,173.0,-339.0,-355.0,402.0,1088.0,184.0,-793.0,764.0,3905.0,684.0,42.0,610.0,564.0,359.0,1276.0,1685.0
521.0,-377.0,-281.0,-846.0,-736.0,-660.0,164.0,89.0,-279.0,-437.0,53.0,144.0,270.0,348.0,-69.0,326.0,820.0,787.0
392.0,-305.0,-117.0,-199.0,-514.0,-276.0,-67.0,-63.0,-372.0,-618.0,361.0,734.0,440.0,280.0,262.0,423.0,897.0,952.0
423.0,-131.0,231.0,-226.0,280.0,-11.0,132.0,-17.0,-81.0,505.0,2034.0,185.0,789.0,271.0,-188.0,586.0,1040.0,1102.0
381.0,-411.0,-531.0,-2926.0,-2354.0,-967.0,-1145.0,-598.0,-445.0,629.0,-364.0,-2.0,336.0,-515.0,-554.0,209.0,78.0,-103.0
-8.0,-100.0,264.0,-128.0,157.0,304.0,364.0,115.0,-288.0,1176.0,2901.0,574.0,704.0,197.0,277.0,564.0,1223.0,1447.0
108.0,-126.0,-26.0,-209.0,-29.0,80.0,259.0,-143.0,-433.0,815.0,2291.0,677.0,682.0,291.0,515.0,590.0,1221.0,1323.0
-38.0,30.0,217.0,253.0,26.0,41.0,467.0,115.0,557.0,934.0,1880.0,358.0,919.0,333.0,630.0,615.0,1037.0,1126.0
80.0,-23.0,267.0,196.0,224.0,-72.0,357.0,415.0,1387.0,944.0,1895.0,348.0,947.0,305.0,393.0,681.0,931.0,1196.0
-1.0,35.0,159.0,-63.0,263.0,312.0,692.0,450.0,1149.0,1269.0,2046.0,440.0,1257.0,384.0,496.0,622.0,1091.0,1232.0
56.0,-46.0,166.0,147.0,111.0,102.0,599.0,289.0,5.0,417.0,1152.0,219.0,1272.0,15.0,369.0,721.0,966.0,1070.0
82.0,-233.0,-82.0,-132.0,17.0,62.0,211.0,26.0,-191.0,366.0,1515.0,474.0,968.0,70.0,467.0,827.0,1114.0,1126.0
20.0,-77.0,59.0,69.0,-94.0,12.0,414.0,101.0,41.0,546.0,1683.0,549.0,695.0,-32.0,347.0,718.0,1048.0,1220.0
-397.0,353.0,1176.0,2491.0,1770.0,2084.0,7005.0,7525.0,8629.0,8135.0,6879.0,5441.0,10087.0,7164.0,6850.0,13692.0,12757.0,11942.0
-694.0,298.0,1746.0,2540.0,2354.0,3172.0,6881.0,2034.0,4339.0,7122.0,7275.0,3638.0,6061.0,7080.0,5034.0,10479.0,12021.0,11804.0
-376.0,464.0,452.0,2465.0,2972.0,2182.0,4664.0,3685.0,1018.0,5141.0,9066.0,2337.0,7442.0,8719.0,3490.0,12002.0,12999.0,17375.0
-517.0,136.0,1762.0,3585.0,1908.0,-667.0,1708.0,1150.0,5173.0,7058.0,13650.0,4046.0,11514.0,8589.0,6363.0,13439.0,12884.0,14741.0
-756.0,-41.0,550.0,-964.0,-323.0,890.0,2964.0,2424.0,5422.0,9178.0,10115.0,4425.0,7666.0,6231.0,8591.0,9942.0,11367.0,13094.0
-488.0,385.0,965.0,2758.0,1029.0,2113.0,6585.0,6371.0,7272.0,6824.0,16623.0,1674.0,13805.0,8774.0,13336.0,14097.0,15488.0,15124.0
-526.0,276.0,894.0,2267.0,1639.0,1973.0,-1014.0,-592.0,11171.0,17034.0,13207.0,2959.0,10241.0,9771.0,7145.0,13111.0,13584.0,16117.0
-503.0,322.0,1140.0,2704.0,1595.0,2107.0,6863.0,6789.0,8250.0,15006.0,9642.0,1882.0,11184.0,8007.0,4931.0,11473.0,12252.0,14434.0
-443.0,250.0,813.0,2946.0,409.0,2806.0,5316.0,7253.0,14436.0,9630.0,9993.0,3977.0,12141.0,7633.0,5787.0,11547.0,12425.0,13231.0
-331.0,182.0,1070.0,1176.0,1391.0,3367.0,7679.0,7963.0,11501.0,9117.0,8849.0,3515.0,11646.0,8692.0,6787.0,11756.0,11917.0,12984.0
-467.0,365.0,1320.0,1117.0,3001.0,2927.0,6126.0,6182.0,15779.0,6282.0,7075.0,5117.0,6535.0,7506.0,9223.0,11331.0,13266.0,13400.0
-297.0,100.0,824.0,3671.0,957.0,2045.0,10384.0,2574.0,8689.0,5759.0,10779.0,5285.0,11222.0,7596.0,6957.0,11659.0,14049.0,12493.0
-222.0,251.0,760.0,2733.0,2194.0,1950.0,4456.0,3048.0,10984.0,5075.0,12457.0,3220.0,10659.0,7017.0,10263.0,13863.0,15962.0,17511.0
-436.0,231.0,1018.0,1311.0,1804.0,1337.0,1653.0,2772.0,6361.0,16139.0,14471.0,3322.0,10482.0,10287.0,6473.0,11755.0,13726.0,18070.0
-663.0,455.0,1554.0,2793.0,2932.0,2167.0,10324.0,9548.0,6830.0,11399.0,12183.0,3449.0,10553.0,12630.0,6199.0,12009.0,16491.0,18245.0
-558.0,351.0,920.0,1215.0,1854.0,901.0,2967.0,2168.0,7087.0,8656.0,11487.0,5356.0,14775.0,11641.0,8699.0,9653.0,17986.0,21816.0
-552.0,484.0,1215.0,1692.0,1791.0,1881.0,6350.0,5091.0,6050.0,11271.0,18703.0,2677.0,18555.0,11832.0,14550.0,14283.0,20614.0,20072.0
-438.0,470.0,1501.0,1421.0,741.0,3184.0,4452.0,6694.0,10635.0,11900.0,12886.0,5915.0,10405.0,12948.0,8800.0,12344.0,17573.0,20411.0
-464.0,268.0,974.0,1942.0,1162.0,899.0,3604.0,1914.0,13459.0,9761.0,24701.0,6675.0,20635.0,15832.0,16517.0,15053.0,19641.0,23869.0
-445.0,299.0,1135.0,2574.0,2052.0,914.0,5008.0,6655.0,13878.0,8557.0,13053.0,6562.0,13010.0,11649.0,12800.0,12966.0,15267.0,19216.0
-617.0,255.0,1397.0,2644.0,1545.0,904.0,-243.0,3068.0,-884.0,3116.0,7751.0,2852.0,10650.0,8228.0,7404.0,14871.0,16830.0,19270.0
-273.0,326.0,926.0,2565.0,1333.0,675.0,5761.0,5743.0,23854.0,17008.0,18063.0,6254.0,12491.0,6985.0,8754.0,13600.0,14477.0,15332.0
-317.0,362.0,1166.0,652.0,2408.0,2536.0,7600.0,3611.0,6103.0,9650.0,11395.0,1852.0,7618.0,9026.0,7827.0,7985.0,10543.0,10823.0
-687.0,418.0,642.0,1941.0,432.0,4393.0,2071.0,6637.0,9147.0,5459.0,9833.0,3540.0,7107.0,7453.0,6782.0,11917.0,10869.0,12960.0
-528.0,323.0,1500.0,1883.0,962.0,346.0,4321.0,7634.0,8086.0,9166.0,14548.0,4692.0,9303.0,12015.0,5032.0,13812.0,12650.0,14351.0
567.0,-358.0,-863.0,-2372.0,-3449.0,-2448.0,150.0,-1729.0,876.0,2383.0,8488.0,2343.0,6133.0,5212.0,4811.0,7232.0,10516.0,11409.0
697.0,-830.0,-1071.0,-2708.0,-1520.0,-346.0,-610.0,-1617.0,245.0,8997.0,12735.0,2678.0,4202.0,4640.0,8087.0,8537.0,11411.0,12146.0
220.0,-484.0,-1184.0,-3171.0,-2538.0,-1523.0,-4015.0,-2252.0,-2127.0,1761.0,8976.0,2205.0,5276.0,3741.0,5128.0,10074.0,10711.0,11135.0
482.0,-562.0,-530.0,-3220.0,-3824.0,-928.0,-2360.0,-1529.0,-6979.0,-4515.0,2589.0,3299.0,2937.0,3357.0,5918.0,9297.0,11356.0,11836.0
616.0,-648.0,-1064.0,-1797.0,-2376.0,-1076.0,-2396.0,-579.0,-202.0,2982.0,11606.0,1806.0,10869.0,6449.0,4584.0,10906.0,13814.0,15181.0
197.0,-651.0,-743.0,-3303.0,-2644.0,-2332.0,-3372.0,-154.0,3328.0,9964.0,12428.0,3211.0,8184.0,7211.0,4685.0,9397.0,11822.0,14696.0
272.0,-847.0,-1232.0,-2579.0,-3426.0,-1489.0,-3454.0,-2084.0,-1310.0,3362.0,11163.0,1921.0,7816.0,7471.0,3108.0,9516.0,12073.0,12660.0
435.0,-958.0,-251.0,-4121.0,-1404.0,-455.0,-2663.0,-5112.0,-1425.0,7326.0,7968.0,2475.0,8555.0,6936.0,4850.0,9564.0,11542.0,13893.0
418.0,-425.0,-804.0,-1343.0,-1149.0,-842.0,145.0,90.0,5220.0,7755.0,7171.0,1442.0,3625.0,6428.0,6256.0,7522.0,12649.0,13660.0
