407.0,62.0,1330.0,518.0,2951.0,688.0,144.0,426.0,868.0,-198.0,-556.0,-1494.0,1430.0,1879.0,461.0,-1224.0,-10.0,-79.0,-103.0,833.0,276.0,350.0,215.0,968.0,-231.0,1652.0,227.0,399.0,355.0,442.0,-898.0,128.0,478.0,-193.0,453.0,-79.0,-76.0,37.0,283.0,73.0,-76.0,-1694.0,266.0,155.0,-234.0,-169.0,88.0,1397.0,-163.0,-64.0,-26.0,-178.0,46.0,-600.0,234.0,377.0,361.0,-146.0,231.0,-2158.0,119.0,185.0,1.0,938.0,641.0,-66.0,4192.0,169.0,204.0,354.0,98.0,371.0,-196.0,-1364.0,-305.0,-253.0,41.0,-86.0,111.0,-193.0,160.0,-24.0,12.0,-877.0,86.0,81.0,53.0
727.0,242.0,630.0,2001.0,3171.0,1337.0,1990.0,2293.0,624.0,-842.0,-1378.0,-1594.0,2460.0,1818.0,1284.0,-2708.0,90.0,-216.0,15.0,2057.0,461.0,1158.0,-284.0,1880.0,-227.0,2484.0,199.0,629.0,974.0,411.0,-2254.0,212.0,177.0,403.0,1078.0,-67.0,-163.0,47.0,244.0,30.0,59.0,-2008.0,670.0,405.0,656.0,-265.0,305.0,3207.0,-277.0,24.0,-37.0,98.0,163.0,-984.0,1219.0,188.0,363.0,-39.0,147.0,-483.0,91.0,45.0,19.0,791.0,3842.0,-170.0,763.0,30.0,1.0,1093.0,-28.0,280.0,2517.0,-1718.0,360.0,-51.0,82.0,-94.0,8.0,-117.0,21.0,-40.0,103.0,-477.0,116.0,100.0,18.0
205.0,110.0,113.0,96.0,1745.0,482.0,-176.0,-63.0,464.0,4.0,-228.0,131.0,632.0,1151.0,75.0,-958.0,-2.0,-91.0,-210.0,611.0,2.0,300.0,283.0,397.0,-53.0,1218.0,142.0,333.0,-225.0,-160.0,-129.0,-29.0,535.0,-183.0,491.0,36.0,-6.0,17.0,480.0,-75.0,-62.0,-470.0,64.0,-82.0,-140.0,-184.0,146.0,578.0,-277.0,-64.0,48.0,49.0,-63.0,144.0,269.0,88.0,273.0,-280.0,94.0,-1630.0,66.0,418.0,-44.0,729.0,401.0,8.0,5931.0,261.0,514.0,219.0,-293.0,678.0,-726.0,-441.0,-164.0,-309.0,100.0,-37.0,125.0,-323.0,-73.0,180.0,18.0,-762.0,118.0,4.0,88.0
745.0,199.0,136.0,250.0,2350.0,650.0,784.0,1315.0,924.0,-614.0,-783.0,-1688.0,1892.0,1824.0,670.0,-2524.0,61.0,-13.0,-155.0,1473.0,355.0,787.0,6.0,1019.0,-276.0,2031.0,250.0,897.0,549.0,354.0,-1683.0,202.0,291.0,479.0,980.0,-91.0,-21.0,37.0,369.0,40.0,82.0,-1501.0,434.0,162.0,444.0,-257.0,497.0,1712.0,-243.0,-65.0,13.0,60.0,97.0,-619.0,773.0,173.0,269.0,-180.0,120.0,-925.0,123.0,153.0,170.0,751.0,2673.0,-11.0,2946.0,114.0,152.0,564.0,-146.0,434.0,1119.0,-1498.0,108.0,-105.0,116.0,-63.0,91.0,-112.0,-46.0,20.0,16.0,-572.0,146.0,138.0,34.0
677.0,117.0,918.0,1543.0,2385.0,1175.0,1649.0,1512.0,819.0,-315.0,-795.0,-1303.0,1762.0,1948.0,1060.0,-2655.0,59.0,-84.0,17.0,1633.0,222.0,1412.0,91.0,1507.0,-227.0,2269.0,231.0,320.0,741.0,422.0,-2102.0,89.0,566.0,353.0,1225.0,-27.0,-150.0,35.0,383.0,9.0,38.0,-2241.0,642.0,461.0,471.0,-159.0,339.0,2830.0,-206.0,-69.0,-48.0,32.0,3.0,-646.0,1148.0,196.0,290.0,-167.0,89.0,-682.0,136.0,187.0,98.0,1215.0,3592.0,-11.0,2892.0,73.0,156.0,476.0,-71.0,380.0,2035.0,-1666.0,223.0,-179.0,71.0,-3.0,81.0,-85.0,-14.0,4.0,16.0,-645.0,131.0,148.0,44.0
1164.0,576.0,412.0,1785.0,2680.0,1036.0,1292.0,2073.0,1408.0,-226.0,-761.0,-1573.0,2175.0,3024.0,1188.0,-2543.0,26.0,-89.0,-45.0,1055.0,336.0,885.0,-164.0,1225.0,-338.0,1782.0,207.0,748.0,742.0,376.0,-2148.0,128.0,434.0,527.0,1214.0,-43.0,3.0,71.0,329.0,51.0,85.0,-1526.0,450.0,350.0,382.0,-213.0,126.0,2563.0,-170.0,-25.0,47.0,114.0,267.0,-644.0,896.0,274.0,365.0,-117.0,154.0,-2160.0,130.0,154.0,69.0,584.0,4854.0,-146.0,2323.0,24.0,19.0,921.0,-147.0,449.0,2417.0,-1164.0,330.0,-49.0,70.0,-52.0,50.0,-119.0,3.0,-58.0,37.0,-402.0,128.0,144.0,29.0
209.0,42.0,-123.0,450.0,539.0,-4.0,-482.0,-341.0,-729.0,557.0,579.0,78.0,196.0,18.0,15.0,-103.0,-11.0,-67.0,-205.0,169.0,-220.0,164.0,300.0,-606.0,-276.0,-252.0,-147.0,319.0,-530.0,38.0,-74.0,86.0,190.0,-1858.0,358.0,-121.0,-5.0,-6.0,491.0,32.0,-115.0,328.0,-245.0,-209.0,-329.0,100.0,87.0,-109.0,-283.0,-209.0,-188.0,-107.0,68.0,116.0,9.0,105.0,364.0,-596.0,129.0,25.0,-85.0,640.0,-50.0,63.0,-264.0,76.0,8042.0,367.0,678.0,153.0,305.0,727.0,-623.0,317.0,-159.0,-278.0,111.0,-29.0,175.0,-276.0,-7.0,168.0,-23.0,-1405.0,42.0,-13.0,71.0
355.0,69.0,-15.0,1208.0,1603.0,747.0,1114.0,1761.0,307.0,5.0,-259.0,-1080.0,1615.0,1626.0,849.0,-2227.0,73.0,-79.0,-39.0,1050.0,270.0,648.0,152.0,901.0,-216.0,982.0,123.0,628.0,561.0,205.0,-1664.0,145.0,178.0,142.0,878.0,-76.0,-132.0,57.0,304.0,51.0,44.0,-1513.0,353.0,249.0,441.0,-223.0,207.0,2122.0,-208.0,-48.0,11.0,67.0,149.0,-455.0,1479.0,299.0,331.0,-76.0,278.0,-1011.0,69.0,91.0,9.0,605.0,3873.0,-100.0,924.0,101.0,95.0,915.0,11.0,385.0,2243.0,-950.0,515.0,-75.0,89.0,-44.0,20.0,-131.0,7.0,27.0,38.0,-588.0,116.0,96.0,24.0
732.0,342.0,33.0,1021.0,1511.0,597.0,581.0,1455.0,653.0,-239.0,-136.0,-1029.0,1553.0,1442.0,921.0,-2029.0,46.0,-61.0,-43.0,901.0,312.0,511.0,-2.0,750.0,-248.0,2532.0,201.0,411.0,436.0,205.0,-1626.0,225.0,186.0,132.0,890.0,-66.0,-88.0,-2.0,293.0,8.0,42.0,-1120.0,378.0,224.0,334.0,-53.0,300.0,1642.0,-285.0,-28.0,-77.0,15.0,99.0,-372.0,1234.0,172.0,325.0,-149.0,122.0,-1084.0,-37.0,265.0,10.0,451.0,3308.0,-45.0,2489.0,52.0,78.0,811.0,102.0,410.0,1966.0,-1022.0,354.0,-93.0,86.0,-42.0,51.0,-121.0,-1.0,36.0,12.0,-512.0,107.0,89.0,28.0
695.0,141.0,967.0,2304.0,3531.0,1845.0,2502.0,2539.0,722.0,-360.0,-1384.0,-2211.0,2575.0,2296.0,1424.0,-2909.0,92.0,-106.0,72.0,2636.0,425.0,1697.0,-253.0,2308.0,-371.0,2270.0,150.0,612.0,1402.0,566.0,-2260.0,166.0,289.0,1128.0,1120.0,-27.0,-129.0,60.0,221.0,48.0,58.0,-2677.0,674.0,537.0,808.0,-310.0,164.0,3192.0,-290.0,100.0,-8.0,85.0,118.0,-1081.0,1378.0,236.0,425.0,-85.0,126.0,-501.0,207.0,119.0,-27.0,668.0,3857.0,-54.0,942.0,62.0,28.0,735.0,-208.0,300.0,2571.0,-1818.0,173.0,-80.0,54.0,-27.0,-6.0,-43.0,26.0,-41.0,58.0,-550.0,115.0,104.0,23.0
402.0,141.0,147.0,1226.0,1830.0,640.0,839.0,1827.0,443.0,-230.0,-395.0,-1004.0,1934.0,1697.0,1034.0,-2352.0,48.0,-85.0,35.0,1149.0,224.0,627.0,122.0,875.0,-307.0,1665.0,129.0,836.0,652.0,194.0,-2225.0,146.0,227.0,-45.0,1013.0,-32.0,-51.0,40.0,309.0,26.0,26.0,-1380.0,350.0,104.0,297.0,-230.0,154.0,2244.0,-107.0,-67.0,12.0,129.0,118.0,-495.0,1005.0,316.0,261.0,-49.0,165.0,-1671.0,126.0,71.0,-62.0,725.0,4448.0,-98.0,924.0,44.0,-5.0,934.0,103.0,342.0,2064.0,-1122.0,476.0,-89.0,82.0,-118.0,-3.0,-124.0,32.0,-106.0,41.0,-368.0,115.0,69.0,15.0
394.0,261.0,1592.0,1769.0,3457.0,1180.0,1897.0,845.0,927.0,-1341.0,-1068.0,-1614.0,1992.0,2154.0,984.0,-3424.0,37.0,-98.0,-3.0,2158.0,363.0,1452.0,-282.0,2767.0,-161.0,3923.0,294.0,506.0,1479.0,396.0,-2680.0,257.0,773.0,1189.0,1109.0,-33.0,-110.0,47.0,57.0,26.0,-18.0,-2758.0,840.0,634.0,608.0,-302.0,352.0,3539.0,-264.0,47.0,-24.0,20.0,47.0,-1269.0,1336.0,289.0,214.0,-186.0,447.0,-1328.0,187.0,230.0,58.0,1122.0,3976.0,-83.0,2337.0,20.0,52.0,568.0,-35.0,283.0,2117.0,-1940.0,325.0,-109.0,21.0,-8.0,-13.0,-139.0,31.0,7.0,36.0,-285.0,156.0,170.0,29.0
1053.0,301.0,712.0,1254.0,2622.0,878.0,1230.0,2060.0,586.0,-458.0,-1091.0,-1613.0,2172.0,1742.0,977.0,-2332.0,40.0,-81.0,47.0,1341.0,306.0,873.0,-114.0,1412.0,-375.0,1512.0,187.0,668.0,846.0,304.0,-2713.0,336.0,274.0,283.0,1010.0,-85.0,-183.0,43.0,766.0,56.0,34.0,-1540.0,529.0,169.0,462.0,-183.0,240.0,2326.0,-312.0,-112.0,0.0,153.0,172.0,-761.0,1184.0,274.0,322.0,-75.0,214.0,-1594.0,142.0,151.0,55.0,440.0,4379.0,-82.0,425.0,30.0,-9.0,1361.0,5.0,303.0,1935.0,-1318.0,125.0,-128.0,103.0,-94.0,25.0,-104.0,15.0,-166.0,48.0,-582.0,99.0,61.0,24.0
1041.0,272.0,332.0,1235.0,1610.0,803.0,1054.0,1798.0,986.0,-490.0,-899.0,-1386.0,2060.0,2062.0,1061.0,-2312.0,77.0,-165.0,85.0,1444.0,250.0,852.0,-168.0,1150.0,-448.0,1792.0,207.0,1240.0,806.0,289.0,-2520.0,152.0,316.0,511.0,913.0,-78.0,-117.0,67.0,298.0,92.0,80.0,-1587.0,476.0,190.0,227.0,-439.0,310.0,2071.0,-192.0,10.0,47.0,232.0,179.0,-671.0,1240.0,249.0,304.0,26.0,189.0,-930.0,178.0,-34.0,92.0,837.0,3665.0,-139.0,-275.0,-61.0,-152.0,1123.0,-211.0,258.0,1602.0,-1297.0,254.0,0.0,62.0,-166.0,-16.0,-175.0,67.0,-199.0,103.0,-318.0,139.0,134.0,18.0
893.0,246.0,868.0,1651.0,2711.0,1147.0,1687.0,2242.0,1026.0,-813.0,-750.0,-2048.0,2735.0,2325.0,1219.0,-2637.0,86.0,-176.0,78.0,1517.0,302.0,1131.0,-289.0,1630.0,-429.0,2008.0,168.0,1180.0,944.0,352.0,-2824.0,217.0,352.0,464.0,762.0,-92.0,-120.0,44.0,307.0,31.0,54.0,-1548.0,530.0,149.0,396.0,-346.0,255.0,2935.0,-229.0,-45.0,-4.0,170.0,46.0,-655.0,1167.0,339.0,390.0,-33.0,280.0,-1843.0,221.0,17.0,-4.0,623.0,4170.0,-88.0,320.0,15.0,-11.0,1077.0,4.0,254.0,1942.0,-1556.0,100.0,-17.0,69.0,-137.0,6.0,-81.0,33.0,-126.0,89.0,-467.0,113.0,120.0,17.0
921.0,337.0,201.0,1936.0,2566.0,1363.0,1812.0,2716.0,1157.0,-533.0,-1050.0,-1885.0,2617.0,2323.0,1104.0,-2956.0,83.0,-147.0,-43.0,2004.0,411.0,1300.0,-261.0,1618.0,-409.0,1901.0,175.0,816.0,892.0,387.0,-2238.0,226.0,261.0,706.0,1105.0,-69.0,-159.0,104.0,281.0,92.0,118.0,-2043.0,673.0,331.0,657.0,-401.0,289.0,2820.0,-279.0,59.0,46.0,159.0,231.0,-895.0,1413.0,335.0,264.0,-28.0,129.0,-911.0,130.0,-23.0,180.0,843.0,3586.0,-113.0,105.0,-57.0,-60.0,1202.0,-274.0,273.0,1828.0,-1358.0,540.0,-395.0,62.0,-118.0,-9.0,-141.0,40.0,-92.0,86.0,-397.0,203.0,159.0,26.0
1202.0,355.0,853.0,1173.0,2426.0,1133.0,1373.0,1993.0,1227.0,-1007.0,-1402.0,-2038.0,2116.0,2077.0,1097.0,-2329.0,194.0,-188.0,78.0,1600.0,301.0,1280.0,-196.0,1655.0,-268.0,1758.0,228.0,913.0,734.0,207.0,-2403.0,387.0,410.0,512.0,895.0,-48.0,-257.0,124.0,335.0,162.0,148.0,-1330.0,672.0,529.0,470.0,-243.0,359.0,2227.0,-381.0,92.0,31.0,111.0,254.0,-644.0,1197.0,195.0,292.0,-40.0,325.0,-339.0,119.0,-132.0,154.0,855.0,3041.0,-229.0,-357.0,-35.0,-81.0,840.0,-248.0,235.0,1346.0,-1203.0,495.0,70.0,94.0,-106.0,-33.0,-45.0,42.0,-95.0,161.0,-224.0,156.0,169.0,21.0
394.0,89.0,380.0,1402.0,2360.0,980.0,1279.0,2061.0,648.0,-761.0,-566.0,-1492.0,2078.0,1888.0,1088.0,-2260.0,72.0,-130.0,37.0,1558.0,336.0,987.0,-163.0,1270.0,-231.0,1834.0,158.0,460.0,856.0,330.0,-1826.0,171.0,253.0,289.0,1169.0,-36.0,-124.0,54.0,173.0,89.0,54.0,-1195.0,733.0,209.0,422.0,-265.0,240.0,2628.0,-188.0,64.0,17.0,106.0,77.0,-814.0,1073.0,388.0,211.0,-25.0,160.0,-769.0,98.0,1.0,41.0,894.0,3593.0,-71.0,149.0,2.0,-32.0,1384.0,-46.0,282.0,2172.0,-1576.0,457.0,-10.0,75.0,-75.0,-11.0,-76.0,28.0,-83.0,108.0,-191.0,123.0,111.0,14.0
410.0,135.0,135.0,1188.0,2015.0,615.0,1027.0,1832.0,-42.0,-139.0,-419.0,-1194.0,1713.0,1662.0,838.0,-1836.0,-7.0,-110.0,-66.0,1265.0,299.0,636.0,120.0,1194.0,-205.0,1643.0,76.0,153.0,649.0,191.0,-1300.0,82.0,111.0,-192.0,950.0,-50.0,-156.0,-9.0,178.0,32.0,23.0,-1378.0,613.0,374.0,487.0,-214.0,223.0,2275.0,-240.0,-42.0,-75.0,8.0,76.0,-644.0,971.0,254.0,196.0,-135.0,76.0,-215.0,60.0,116.0,-14.0,804.0,2854.0,0.0,1675.0,95.0,98.0,990.0,140.0,310.0,1988.0,-1307.0,74.0,-168.0,161.0,-53.0,-15.0,-57.0,23.0,-37.0,69.0,-369.0,116.0,54.0,22.0
357.0,54.0,243.0,-103.0,393.0,-147.0,-385.0,41.0,-104.0,356.0,511.0,14.0,0.0,380.0,-267.0,-162.0,29.0,-148.0,-188.0,-307.0,225.0,-272.0,651.0,-265.0,-172.0,-249.0,32.0,-115.0,-420.0,-34.0,135.0,236.0,224.0,-1541.0,437.0,49.0,47.0,2.0,336.0,35.0,52.0,344.0,134.0,-263.0,-306.0,-148.0,-32.0,253.0,47.0,-63.0,-99.0,-131.0,179.0,-211.0,63.0,123.0,40.0,-307.0,-9.0,-1879.0,-94.0,395.0,66.0,321.0,852.0,-86.0,5150.0,170.0,200.0,207.0,274.0,649.0,-697.0,431.0,-319.0,-180.0,198.0,-140.0,10.0,-172.0,10.0,78.0,25.0,-433.0,99.0,3.0,51.0
422.0,173.0,121.0,936.0,1691.0,715.0,934.0,1875.0,815.0,-548.0,-535.0,-1143.0,1875.0,1423.0,977.0,-1896.0,75.0,-166.0,67.0,1297.0,453.0,805.0,-150.0,1238.0,-314.0,1352.0,213.0,577.0,673.0,245.0,-1557.0,174.0,233.0,462.0,1012.0,-68.0,-212.0,76.0,211.0,123.0,95.0,-1138.0,721.0,299.0,501.0,-288.0,325.0,2092.0,-236.0,112.0,21.0,125.0,186.0,-665.0,1178.0,254.0,267.0,2.0,167.0,-197.0,138.0,-58.0,75.0,870.0,2681.0,-155.0,-287.0,-12.0,-76.0,1248.0,-115.0,261.0,1184.0,-1200.0,256.0,32.0,117.0,-132.0,-4.0,-101.0,43.0,-89.0,108.0,-169.0,150.0,143.0,21.0
618.0,354.0,132.0,1370.0,2948.0,1343.0,2161.0,2295.0,504.0,-543.0,-543.0,-996.0,1747.0,1532.0,1375.0,-2872.0,65.0,-158.0,-45.0,1787.0,370.0,1320.0,-146.0,1565.0,-203.0,3045.0,189.0,567.0,566.0,201.0,-1753.0,190.0,191.0,345.0,1100.0,-18.0,-146.0,134.0,231.0,21.0,115.0,-1681.0,593.0,502.0,427.0,-202.0,260.0,3007.0,-201.0,115.0,31.0,58.0,43.0,-641.0,1357.0,102.0,437.0,-35.0,113.0,-299.0,70.0,91.0,75.0,913.0,3248.0,-117.0,110.0,-10.0,67.0,1150.0,17.0,293.0,2178.0,-1362.0,269.0,10.0,77.0,-72.0,21.0,-117.0,20.0,-48.0,85.0,-527.0,156.0,106.0,18.0
-79.0,-43.0,-311.0,902.0,886.0,33.0,14.0,867.0,-752.0,294.0,291.0,20.0,836.0,-74.0,408.0,-1038.0,-4.0,47.0,-208.0,537.0,1.0,171.0,656.0,439.0,1.0,796.0,-48.0,-182.0,238.0,-84.0,-477.0,17.0,-81.0,-1543.0,887.0,-25.0,-39.0,14.0,16.0,-49.0,-52.0,283.0,275.0,-25.0,96.0,-28.0,1.0,1642.0,-92.0,-50.0,-94.0,-59.0,0.0,-369.0,655.0,302.0,-62.0,-156.0,-41.0,1113.0,-121.0,195.0,-67.0,693.0,2373.0,66.0,2193.0,57.0,111.0,773.0,170.0,449.0,2212.0,-1122.0,333.0,-165.0,159.0,-49.0,-12.0,-111.0,-18.0,14.0,41.0,-492.0,67.0,37.0,29.0
