-86.0,599.0,2368.0,869.0,3605.0,1559.0,2406.0,819.0,-4416.0,2306.0,8363.0,1610.0,711.0
-38.0,485.0,2361.0,1273.0,3373.0,2109.0,2633.0,1099.0,-2924.0,1158.0,6198.0,918.0,671.0
-57.0,656.0,2086.0,925.0,2233.0,914.0,1901.0,790.0,-4208.0,1597.0,5522.0,1174.0,463.0
-23.0,539.0,2390.0,1794.0,2622.0,1036.0,1807.0,866.0,-4250.0,1647.0,6804.0,1153.0,757.0
-60.0,659.0,2411.0,1697.0,2904.0,1485.0,3095.0,731.0,-3930.0,1338.0,6496.0,1335.0,549.0
-42.0,561.0,2403.0,1052.0,2459.0,567.0,2701.0,790.0,-3245.0,665.0,4432.0,1014.0,356.0
-32.0,501.0,1983.0,504.0,2554.0,872.0,2162.0,311.0,-3160.0,1322.0,5441.0,1402.0,327.0
-32.0,566.0,1936.0,392.0,2338.0,70.0,1885.0,503.0,-2900.0,565.0,5274.0,1193.0,1327.0
-12.0,494.0,2141.0,487.0,2306.0,132.0,1142.0,644.0,-1716.0,22.0,3509.0,-109.0,2300.0
-28.0,354.0,1674.0,157.0,2214.0,705.0,1571.0,646.0,-2734.0,722.0,4023.0,981.0,201.0
-41.0,489.0,2077.0,630.0,3268.0,838.0,3302.0,902.0,-2767.0,854.0,5592.0,1631.0,778.0
84.0,488.0,1499.0,-380.0,1328.0,-224.0,118.0,202.0,-1859.0,-366.0,2846.0,1121.0,1121.0
-74.0,606.0,2389.0,1074.0,3082.0,1024.0,1543.0,778.0,-4045.0,1453.0,6403.0,1476.0,384.0
-31.0,633.0,1959.0,951.0,3613.0,817.0,2121.0,609.0,-3722.0,1612.0,6609.0,1632.0,701.0
-5.0,585.0,2547.0,1587.0,2852.0,1251.0,1792.0,1073.0,-4011.0,2226.0,8662.0,1365.0,728.0
-103.0,556.0,2495.0,572.0,2468.0,433.0,1408.0,754.0,-3396.0,1055.0,5951.0,1675.0,382.0
-60.0,594.0,2287.0,612.0,2392.0,-126.0,2056.0,576.0,-2825.0,582.0,5049.0,1785.0,439.0
-23.0,333.0,1785.0,488.0,1984.0,529.0,1028.0,568.0,-3280.0,1874.0,7046.0,1403.0,648.0
-59.0,948.0,2751.0,994.0,3272.0,2219.0,3944.0,814.0,-3288.0,1079.0,6434.0,2560.0,328.0
-34.0,539.0,2369.0,1021.0,2382.0,693.0,1447.0,-30.0,-1989.0,-386.0,1930.0,-1178.0,4068.0
4.0,295.0,1599.0,-577.0,1882.0,1206.0,1521.0,921.0,-3763.0,2373.0,8092.0,1855.0,280.0
37.0,584.0,2140.0,1617.0,2444.0,1723.0,3673.0,874.0,-3937.0,1910.0,7611.0,2029.0,162.0
11.0,419.0,2138.0,642.0,1946.0,320.0,1873.0,147.0,-2132.0,253.0,3922.0,1126.0,487.0
-10.0,501.0,2026.0,790.0,1922.0,641.0,1488.0,422.0,-3737.0,1616.0,6308.0,1132.0,285.0
-23.0,716.0,2526.0,1288.0,2754.0,1174.0,2023.0,647.0,-3996.0,1461.0,6255.0,1453.0,304.0
9.0,417.0,2277.0,680.0,2498.0,508.0,1237.0,653.0,-3172.0,917.0,4837.0,1031.0,320.0
-9.0,576.0,2505.0,392.0,1869.0,11.0,2021.0,181.0,-3431.0,1340.0,6577.0,1719.0,512.0
-70.0,628.0,2318.0,1286.0,2753.0,697.0,2567.0,1152.0,-2886.0,346.0,6626.0,1268.0,379.0
-50.0,531.0,2172.0,1168.0,2926.0,867.0,1668.0,734.0,-3058.0,1223.0,4342.0,893.0,230.0
19.0,357.0,2195.0,1175.0,3372.0,930.0,2012.0,381.0,-3680.0,1010.0,5297.0,965.0,399.0
121.19999699999997,-629.0999839999998,159.10007800000102,-933.1999540000006,877.2000600000015,553.6999409999996,1247.4000529999992,410.1999440000001,-3122.6000589999994,1073.7000650000002,5182.099867999999,912.8000480000001,1361.8999489999997
138.0,-782.0,-192.0,-1436.0,611.0,-123.0,1103.0,241.0,-2937.0,876.0,3906.0,1230.0,250.0
168.0,-578.0,-175.0,-1453.0,399.0,-386.0,751.0,129.0,-1829.0,-511.0,2148.0,-56.0,3505.0
111.0,-564.0,-225.0,-1011.0,795.0,95.0,235.0,504.0,-3552.0,1339.0,6804.0,798.0,2325.0
159.0,-719.0,-119.0,-493.0,1816.0,335.0,1093.0,578.0,-2690.0,923.0,4686.0,-322.0,2329.0
164.0,-568.0,133.0,-1210.0,1320.0,283.0,331.0,33.0,-3260.0,-142.0,5138.0,906.0,2271.0
192.0,-790.0,-82.0,-1293.0,1037.0,-156.0,605.0,207.0,-1489.0,-331.0,2335.0,-233.0,3873.0
148.0,-601.0,140.0,-1207.0,1060.0,-76.0,1289.0,155.0,-2795.0,619.0,5384.0,1305.0,1594.0
193.0,-535.0,-146.0,-1380.0,552.0,-768.0,344.0,-365.0,-1842.0,-250.0,27.0,-946.0,4602.0
137.0,-553.0,-212.0,-1692.0,218.0,-740.0,-242.0,-182.0,-1592.0,-862.0,840.0,-886.0,3773.0
169.0,-430.0,-42.0,-845.0,1508.0,-931.0,716.0,203.0,-2325.0,491.0,3665.0,1252.0,781.0
140.0,-611.0,-392.0,-1598.0,291.0,-314.0,750.0,-61.0,-2192.0,-34.0,3762.0,880.0,1805.0
190.0,-880.0,-92.0,-1422.0,330.0,-939.0,562.0,221.0,-2766.0,519.0,4600.0,1135.0,690.0
172.0,-540.0,-115.0,-1593.0,383.0,-810.0,286.0,-337.0,-1376.0,-952.0,-305.0,-877.0,4349.0
186.0,-587.0,-257.0,-1964.0,156.0,-1218.0,963.0,-140.0,-2042.0,-53.0,2298.0,-111.0,2504.0
134.0,-702.0,-33.0,-1618.0,907.0,-620.0,429.0,55.0,-1622.0,-744.0,1139.0,-849.0,4541.0
182.0,-717.0,-259.0,-1928.0,543.0,-1065.0,-169.0,-259.0,-1549.0,-844.0,741.0,-1051.0,5235.0
181.0,-656.0,63.0,-1413.0,335.0,-306.0,511.0,78.0,-1886.0,171.0,4330.0,113.0,1813.0
176.0,-608.0,-19.0,-1421.0,577.0,-364.0,443.0,-98.0,-1537.0,-733.0,2049.0,-515.0,3138.0
173.0,-646.0,-149.0,-1206.0,365.0,562.0,1158.0,505.0,-4477.0,2105.0,8408.0,1882.0,526.0
160.0,-638.0,-745.0,-2965.0,-924.0,-1079.0,488.0,170.0,-2425.0,418.0,3931.0,987.0,719.0
203.0,-575.0,-395.0,-1533.0,137.0,-803.0,463.0,-344.0,-1534.0,-1042.0,877.0,-709.0,5322.0
201.0,-706.0,142.0,-1496.0,669.0,41.0,831.0,440.0,-3067.0,1044.0,5779.0,937.0,1241.0
133.0,-610.0,156.0,-930.0,470.0,-639.0,808.0,-133.0,-2388.0,-159.0,4109.0,767.0,1492.0
171.0,-500.0,214.0,-1258.0,706.0,-790.0,745.0,192.0,-2047.0,710.0,3819.0,1241.0,487.0
171.0,-577.0,194.0,-905.0,874.0,-63.0,1089.0,33.0,-2912.0,972.0,4669.0,1013.0,685.0
166.0,-765.0,-946.0,-2429.0,1101.0,-588.0,1585.0,81.0,-2284.0,255.0,4789.0,1370.0,1057.0
112.0,-485.0,-170.0,-1133.0,891.0,426.0,1454.0,831.0,-3125.0,1552.0,6859.0,788.0,1216.0
208.0,-651.0,111.0,-1177.0,642.0,-638.0,184.0,-262.0,-1651.0,-467.0,1061.0,-1092.0,5241.0
165.0,-555.0,-285.0,-1116.0,944.0,-749.0,825.0,381.0,-2373.0,817.0,4675.0,915.0,454.0
138.0,-555.0,334.0,-1311.0,573.0,-282.0,0.0,31.0,-1920.0,69.0,3475.0,777.0,632.0
110.0,-278.0,659.0,385.0,2059.0,707.0,1609.0,729.0,-2916.0,728.0,4679.0,885.0,483.0
171.0,-670.0,-192.0,-1554.0,1266.0,457.0,1486.0,1064.0,-3894.0,1204.0,5752.0,1219.0,500.0
160.0,-689.0,-217.0,-1298.0,699.0,-855.0,-262.0,256.0,-2109.0,-235.0,3141.0,1271.0,646.0
160.0,-475.0,439.0,-375.0,1164.0,3.0,1203.0,348.0,-3199.0,1030.0,6316.0,1230.0,860.0
179.0,-406.0,-261.0,-1354.0,773.0,-352.0,467.0,575.0,-2460.0,286.0,4876.0,1250.0,968.0
170.0,-732.0,-230.0,-2229.0,-353.0,-654.0,-441.0,331.0,-2145.0,294.0,803.0,545.0,1762.0
140.0,-531.0,106.0,-1082.0,1631.0,180.0,2079.0,314.0,-2871.0,1359.0,6848.0,1672.0,902.0
159.0,-611.0,-163.0,-1888.0,660.0,-463.0,456.0,19.0,-2010.0,-141.0,2110.0,413.0,2169.0
153.0,-760.0,-241.0,-1532.0,399.0,-749.0,-4.0,-173.0,-2122.0,-114.0,2996.0,816.0,1134.0
200.0,-600.0,-324.0,-1867.0,144.0,-189.0,601.0,643.0,-3096.0,1176.0,4969.0,1173.0,874.0
171.0,-582.0,-237.0,-1966.0,297.0,-482.0,-13.0,-451.0,-2098.0,-853.0,-659.0,-1838.0,3467.0
184.0,-662.0,-429.0,-1045.0,672.0,80.0,1403.0,655.0,-3323.0,1382.0,6353.0,1277.0,570.0
169.0,-515.0,-244.0,-1087.0,828.0,-167.0,1167.0,379.0,-3114.0,934.0,5703.0,1004.0,921.0
167.0,-409.0,359.0,-755.0,950.0,146.0,1132.0,364.0,-3398.0,1336.0,5080.0,1016.0,306.0
140.0,-421.0,-117.0,-1463.0,1270.0,660.0,1695.0,590.0,-3872.0,1329.0,5603.0,1185.0,249.0
136.0,-590.0,12.0,-974.0,1281.0,363.0,1613.0,732.0,-3921.0,1143.0,5897.0,1158.0,493.0
167.0,-596.0,313.0,-932.0,813.0,-844.0,733.0,310.0,-2613.0,823.0,3734.0,912.0,271.0
189.0,-713.0,-210.0,-1394.0,878.0,-86.0,1225.0,343.0,-2769.0,669.0,4336.0,1172.0,350.0
164.0,-361.0,383.0,-467.0,659.0,-159.0,1089.0,393.0,-2662.0,957.0,4788.0,1248.0,289.0
