216.0,183.0,931.0,768.0,384.0,343.0,566.0,343.0,126.0,825.0,-458.0,1413.0,2883.0,152.0,679.0,481.0,470.0,-146.0,568.0,5614.0,432.0,50.0
263.0,161.0,797.0,1464.0,338.0,27.0,840.0,164.0,652.0,849.0,-987.0,626.0,404.0,-138.0,-207.0,1117.0,846.0,-837.0,1108.0,8151.0,92.0,2054.0
330.0,542.0,1624.0,1491.0,889.0,546.0,855.0,568.0,120.0,911.0,-632.0,868.0,2515.0,111.0,326.0,662.0,407.0,-756.0,578.0,4802.0,826.0,155.0
365.0,419.0,1742.0,1208.0,488.0,593.0,344.0,153.0,257.0,1012.0,-545.0,953.0,1375.0,93.0,424.0,257.0,515.0,51.0,429.0,3387.0,465.0,454.0
329.0,508.0,821.0,1243.0,461.0,588.0,758.0,230.0,117.0,1073.0,-541.0,991.0,2719.0,315.0,740.0,306.0,515.0,191.0,552.0,4905.0,780.0,52.0
422.0,322.0,1002.0,855.0,336.0,524.0,685.0,-127.0,3.0,416.0,-518.0,1205.0,1743.0,257.0,637.0,494.0,297.0,-278.0,469.0,4464.0,881.0,397.0
-53.0,408.0,855.0,1000.0,654.0,213.0,631.0,298.0,192.0,670.0,-231.0,195.0,845.0,-51.0,565.0,238.0,462.0,665.0,449.0,3095.0,649.0,336.0
340.0,122.0,404.0,398.0,410.0,291.0,674.0,199.0,253.0,917.0,-642.0,627.0,896.0,72.0,311.0,427.0,295.0,-831.0,785.0,4406.0,637.0,347.0
83.0,272.0,444.0,318.0,179.0,120.0,609.0,232.0,250.0,584.0,-761.0,601.0,529.0,33.0,221.0,431.0,221.0,-1281.0,708.0,3803.0,576.0,469.0
242.0,377.0,453.0,-230.0,-295.0,-77.0,475.0,236.0,115.0,-222.0,-593.0,-230.0,2147.0,-191.0,107.0,562.0,403.0,-174.0,747.0,8216.0,595.0,594.0
307.0,194.0,394.0,305.0,270.0,68.0,191.0,320.0,143.0,505.0,-381.0,850.0,768.0,11.0,284.0,174.0,142.0,-27.0,392.0,2477.0,633.0,405.0
252.0,212.0,607.0,1777.0,448.0,266.0,506.0,74.0,174.0,452.0,-315.0,-186.0,995.0,219.0,828.0,733.0,618.0,-663.0,421.0,3972.0,186.0,428.0
102.0,-64.0,51.0,-341.0,-100.0,-105.0,64.0,-19.0,-87.0,233.0,-334.0,-348.0,-835.0,-8.0,169.0,658.0,146.0,-348.0,256.0,810.0,117.0,289.0
250.0,246.0,542.0,880.0,406.0,319.0,36.0,187.0,175.0,808.0,-85.0,1120.0,1759.0,247.0,380.0,451.0,220.0,-142.0,286.0,3657.0,245.0,331.0
433.0,550.0,830.0,1976.0,244.0,465.0,208.0,231.0,235.0,771.0,-714.0,689.0,1967.0,245.0,779.0,649.0,414.0,-675.0,576.0,5081.0,417.0,246.0
291.0,398.0,1099.0,2999.0,2514.0,649.0,593.0,604.0,576.0,1246.0,-924.0,1505.0,3149.0,141.0,669.0,562.0,562.0,-747.0,355.0,6872.0,467.0,226.0
207.0,275.0,660.0,591.0,380.0,557.0,337.0,299.0,604.0,823.0,-57.0,1101.0,1490.0,147.0,338.0,163.0,337.0,-75.0,310.0,3766.0,118.0,242.0
170.0,118.0,311.0,476.0,334.0,64.0,300.0,-136.0,28.0,407.0,-737.0,-366.0,-344.0,139.0,26.0,488.0,421.0,3.0,101.0,2592.0,546.0,895.0
74.0,-85.0,570.0,720.0,85.0,429.0,291.0,-30.0,161.0,591.0,-730.0,1459.0,3080.0,19.0,153.0,522.0,202.0,-282.0,-41.0,6932.0,259.0,734.0
391.0,288.0,667.0,781.0,122.0,544.0,570.0,590.0,578.0,811.0,-483.0,-8.0,-191.0,107.0,-7.0,201.0,621.0,223.0,475.0,4023.0,283.0,638.0
484.0,670.0,174.0,131.0,-860.0,41.0,157.0,78.0,67.0,-209.0,-899.0,-201.0,1101.0,40.0,423.0,529.0,379.0,-743.0,-268.0,2758.0,94.0,480.0
290.0,137.0,695.0,751.0,350.0,469.0,621.0,557.0,410.0,816.0,-697.0,1406.0,1993.0,-57.0,404.0,138.0,316.0,226.0,651.0,5734.0,448.0,455.0
364.0,360.0,1566.0,455.0,705.0,568.0,849.0,502.0,377.0,1042.0,437.0,649.0,1410.0,222.0,322.0,305.0,437.0,597.0,354.0,4466.0,111.0,415.0
25.0,103.0,504.0,114.0,63.0,560.0,224.0,22.0,131.0,721.0,-771.0,-151.0,109.0,102.0,679.0,494.0,279.0,-432.0,369.0,2134.0,421.0,321.0
224.0,310.0,876.0,391.0,445.0,366.0,132.0,103.0,126.0,889.0,37.0,1316.0,2325.0,180.0,96.0,451.0,204.0,31.0,327.0,3844.0,523.0,378.0
218.0,331.0,831.0,456.0,479.0,418.0,422.0,189.0,144.0,959.0,-72.0,847.0,1170.0,123.0,174.0,480.0,413.0,132.0,498.0,3896.0,589.0,317.0
401.0,381.0,1040.0,1121.0,750.0,378.0,621.0,793.0,-90.0,1016.0,-518.0,292.0,515.0,188.0,392.0,171.0,622.0,499.0,232.0,2675.0,599.0,511.0
253.0,480.0,659.0,379.0,566.0,124.0,417.0,438.0,303.0,1071.0,-388.0,458.0,1683.0,148.0,175.0,404.0,524.0,149.0,413.0,4217.0,360.0,616.0
297.0,256.0,715.0,754.0,705.0,347.0,1041.0,231.0,-282.0,822.0,13.0,-313.0,1247.0,297.0,868.0,592.0,290.0,-22.0,420.0,4503.0,957.0,135.0
362.0,293.0,1424.0,1384.0,487.0,233.0,605.0,187.0,47.0,811.0,-163.0,689.0,777.0,-13.0,142.0,233.0,449.0,281.0,240.0,2779.0,676.0,598.0
226.0,761.0,835.0,1800.0,342.0,514.0,362.0,254.0,356.0,823.0,73.0,754.0,1215.0,379.0,484.0,331.0,468.0,22.0,307.0,2978.0,421.0,282.0
-108.199997,42.59998899999994,160.4999990000001,157.40000499999988,-289.2999980000001,151.30002799999983,488.6999940000003,123.39999399999985,129.0000079999998,533.3999629999997,-1096.799976,1076.3999780000006,2335.1998830000007,16.399993999999992,390.99998300000004,178.000041,362.10001500000004,-78.60003799999961,485.99998899999997,6371.500077000001,404.39996400000007,200.399994
152.0,7.0,79.0,214.0,25.0,189.0,134.0,147.0,118.0,608.0,-555.0,416.0,245.0,-55.0,50.0,77.0,125.0,-172.0,356.0,2275.0,463.0,222.0
-152.0,-133.0,-421.0,-465.0,-631.0,-87.0,-51.0,-120.0,56.0,-141.0,-622.0,-301.0,84.0,-123.0,599.0,408.0,269.0,98.0,657.0,3465.0,-495.0,820.0
-53.0,-190.0,-41.0,195.0,-474.0,-128.0,565.0,119.0,30.0,488.0,-631.0,1341.0,3163.0,-147.0,184.0,237.0,388.0,-114.0,444.0,9412.0,-390.0,728.0
-43.0,-125.0,319.0,-374.0,-347.0,54.0,568.0,16.0,277.0,-319.0,-387.0,-70.0,1216.0,-217.0,517.0,1618.0,321.0,-630.0,1701.0,6543.0,459.0,1134.0
1.0,-346.0,-354.0,-354.0,-567.0,-71.0,340.0,-37.0,-80.0,-108.0,-650.0,11.0,-809.0,-216.0,160.0,443.0,555.0,-446.0,357.0,4664.0,-508.0,1193.0
38.0,-239.0,-134.0,-246.0,-44.0,-59.0,-126.0,-43.0,358.0,-435.0,-605.0,-343.0,971.0,-72.0,134.0,352.0,469.0,-443.0,201.0,4185.0,385.0,234.0
121.0,-284.0,214.0,-256.0,-119.0,-3.0,326.0,-19.0,-32.0,140.0,-732.0,8.0,15.0,-75.0,-29.0,216.0,403.0,-511.0,310.0,3496.0,58.0,811.0
-7.0,-397.0,-492.0,-801.0,-611.0,-489.0,-13.0,-308.0,-556.0,-327.0,-898.0,-732.0,-466.0,12.0,502.0,181.0,221.0,-479.0,-88.0,548.0,19.0,-115.0
-16.0,-286.0,-455.0,-618.0,-818.0,-156.0,-65.0,72.0,-175.0,-31.0,-1112.0,-573.0,132.0,-133.0,383.0,152.0,203.0,-615.0,-30.0,1237.0,226.0,51.0
77.0,-33.0,70.0,306.0,111.0,115.0,631.0,-119.0,351.0,978.0,-559.0,363.0,1189.0,-218.0,12.0,60.0,458.0,-869.0,1052.0,3826.0,213.0,506.0
-21.0,-82.0,206.0,-133.0,-184.0,-79.0,375.0,-122.0,163.0,385.0,-533.0,286.0,1203.0,-116.0,116.0,218.0,530.0,-728.0,1029.0,5059.0,270.0,407.0
24.0,-46.0,236.0,-74.0,-61.0,133.0,75.0,137.0,13.0,438.0,-460.0,266.0,500.0,168.0,518.0,368.0,332.0,-418.0,279.0,3072.0,201.0,23.0
-130.0,-27.0,-617.0,-1147.0,-691.0,-150.0,-37.0,-116.0,-120.0,42.0,-1014.0,-258.0,-453.0,-46.0,286.0,98.0,160.0,-421.0,-134.0,404.0,141.0,75.0
-23.0,-85.0,-254.0,-227.0,-270.0,17.0,1.0,-185.0,218.0,156.0,-466.0,128.0,788.0,-158.0,47.0,414.0,450.0,-493.0,442.0,4000.0,109.0,209.0
-307.0,-544.0,-457.0,-695.0,-651.0,-23.0,-141.0,-172.0,-83.0,274.0,-635.0,-543.0,1891.0,-187.0,255.0,413.0,495.0,-170.0,609.0,6893.0,372.0,282.0
-271.0,-291.0,-451.0,-1114.0,-913.0,-342.0,-519.0,45.0,-179.0,-96.0,-1398.0,-478.0,-395.0,-74.0,427.0,20.0,293.0,-357.0,-214.0,565.0,154.0,31.0
-82.0,18.0,224.0,-222.0,99.0,195.0,446.0,13.0,225.0,636.0,-381.0,18.0,2206.0,-167.0,249.0,376.0,553.0,-207.0,1064.0,7018.0,276.0,179.0
-207.0,-104.0,-108.0,-715.0,-964.0,-8.0,283.0,-185.0,167.0,-19.0,-737.0,-342.0,2053.0,-61.0,283.0,379.0,274.0,-603.0,90.0,5704.0,84.0,244.0
141.0,214.0,752.0,629.0,90.0,281.0,779.0,284.0,476.0,660.0,-225.0,981.0,1067.0,-62.0,188.0,-23.0,502.0,326.0,253.0,4397.0,346.0,712.0
-38.0,-67.0,527.0,308.0,-127.0,9.0,121.0,-49.0,-68.0,716.0,-930.0,-225.0,485.0,26.0,235.0,249.0,442.0,2.0,331.0,2531.0,309.0,206.0
-249.0,-269.0,-315.0,-600.0,-539.0,-364.0,-195.0,45.0,-572.0,19.0,-876.0,-734.0,-395.0,-121.0,265.0,202.0,323.0,-247.0,-116.0,533.0,37.0,65.0
46.0,-1.0,0.0,-149.0,-93.0,124.0,12.0,134.0,7.0,520.0,-776.0,813.0,1982.0,-23.0,405.0,197.0,216.0,-40.0,271.0,4790.0,268.0,295.0
-25.0,-232.0,-12.0,181.0,-98.0,-40.0,202.0,4.0,59.0,286.0,-815.0,-89.0,87.0,-22.0,298.0,462.0,224.0,-314.0,424.0,2416.0,235.0,22.0
130.0,-53.0,61.0,-7.0,22.0,-57.0,362.0,102.0,224.0,525.0,-744.0,589.0,367.0,-152.0,109.0,-149.0,217.0,-184.0,583.0,3107.0,300.0,292.0
50.0,149.0,130.0,196.0,14.0,175.0,343.0,139.0,259.0,664.0,-685.0,698.0,1026.0,-152.0,97.0,74.0,262.0,-533.0,622.0,4106.0,395.0,238.0
109.0,-46.0,145.0,-8.0,70.0,91.0,479.0,170.0,64.0,736.0,-635.0,372.0,347.0,-24.0,310.0,200.0,323.0,-1179.0,726.0,3623.0,298.0,265.0
96.0,-36.0,95.0,192.0,172.0,-17.0,777.0,528.0,347.0,219.0,-553.0,1395.0,2485.0,-131.0,380.0,518.0,86.0,-577.0,658.0,7218.0,443.0,579.0
-49.0,-425.0,-381.0,-1320.0,-86.0,-66.0,-328.0,-98.0,107.0,42.0,-290.0,-428.0,-306.0,-84.0,249.0,75.0,111.0,-183.0,-87.0,336.0,20.0,-4.0
117.0,-56.0,318.0,183.0,195.0,-15.0,350.0,322.0,77.0,803.0,-654.0,718.0,1311.0,-47.0,154.0,153.0,192.0,-742.0,466.0,3378.0,553.0,332.0
20.0,31.0,-11.0,38.0,8.0,-78.0,55.0,61.0,-77.0,280.0,-484.0,-16.0,244.0,36.0,374.0,383.0,105.0,-255.0,288.0,1971.0,310.0,283.0
154.0,246.0,353.0,169.0,440.0,609.0,-6.0,434.0,-97.0,138.0,-527.0,629.0,1392.0,206.0,677.0,478.0,367.0,-374.0,91.0,3889.0,268.0,230.0
88.0,7.0,241.0,678.0,60.0,272.0,270.0,521.0,226.0,451.0,-698.0,1262.0,1918.0,-5.0,595.0,186.0,236.0,-353.0,442.0,3992.0,305.0,203.0
-9.0,-137.0,-10.0,-210.0,-141.0,-52.0,-60.0,-71.0,-192.0,43.0,-496.0,-160.0,-425.0,66.0,295.0,444.0,129.0,-445.0,416.0,1465.0,244.0,207.0
4.0,76.0,392.0,533.0,143.0,2.0,153.0,223.0,136.0,674.0,-472.0,925.0,1699.0,57.0,680.0,404.0,390.0,-349.0,343.0,4456.0,215.0,168.0
-47.0,-99.0,2.0,-43.0,-51.0,88.0,36.0,176.0,-13.0,711.0,-492.0,77.0,847.0,58.0,395.0,162.0,235.0,-421.0,210.0,3515.0,237.0,-16.0
-107.0,-299.0,-172.0,-570.0,-348.0,-186.0,14.0,-131.0,12.0,-52.0,-20.0,90.0,-743.0,-249.0,-13.0,154.0,535.0,-182.0,553.0,263.0,252.0,193.0
101.0,-85.0,108.0,680.0,325.0,36.0,308.0,360.0,34.0,899.0,-819.0,684.0,2017.0,-65.0,319.0,48.0,277.0,-804.0,748.0,6408.0,205.0,108.0
-20.0,-156.0,-285.0,-58.0,-247.0,-204.0,31.0,-31.0,64.0,248.0,-280.0,-453.0,-927.0,-75.0,357.0,190.0,216.0,-508.0,173.0,369.0,1.0,360.0
-8.0,-171.0,79.0,-224.0,-68.0,-47.0,103.0,-107.0,-181.0,245.0,-399.0,-313.0,-772.0,116.0,277.0,531.0,249.0,-374.0,407.0,852.0,56.0,52.0
77.0,-31.0,412.0,-108.0,-49.0,301.0,206.0,279.0,-39.0,338.0,-449.0,414.0,849.0,86.0,456.0,169.0,437.0,-65.0,212.0,3437.0,274.0,309.0
-270.0,-340.0,-642.0,-1012.0,-1279.0,-330.0,-1260.0,-194.0,-909.0,-102.0,-1434.0,-864.0,-116.0,-74.0,350.0,171.0,349.0,-568.0,-65.0,769.0,-98.0,-172.0
121.0,48.0,138.0,181.0,43.0,164.0,270.0,347.0,130.0,488.0,-307.0,797.0,1693.0,-13.0,151.0,380.0,273.0,-411.0,422.0,4551.0,338.0,338.0
-101.0,7.0,95.0,-53.0,-24.0,226.0,113.0,289.0,85.0,438.0,-420.0,671.0,1367.0,128.0,293.0,546.0,261.0,-665.0,337.0,4105.0,360.0,281.0
-16.0,-4.0,630.0,120.0,188.0,333.0,147.0,159.0,113.0,426.0,-17.0,647.0,993.0,92.0,26.0,267.0,183.0,-30.0,343.0,2956.0,549.0,112.0
54.0,30.0,377.0,229.0,176.0,426.0,163.0,128.0,53.0,707.0,100.0,762.0,1146.0,99.0,339.0,192.0,157.0,349.0,207.0,3334.0,265.0,211.0
86.0,-55.0,269.0,418.0,-136.0,623.0,246.0,354.0,195.0,680.0,17.0,730.0,1534.0,106.0,127.0,471.0,305.0,106.0,287.0,3485.0,463.0,193.0
97.0,51.0,387.0,553.0,279.0,24.0,563.0,278.0,7.0,741.0,-147.0,282.0,543.0,38.0,167.0,114.0,452.0,340.0,186.0,2237.0,485.0,539.0
73.0,27.0,318.0,1.0,81.0,144.0,67.0,160.0,92.0,428.0,-229.0,519.0,583.0,37.0,21.0,280.0,274.0,70.0,212.0,2619.0,362.0,286.0
30.0,19.0,282.0,216.0,7.0,152.0,261.0,65.0,28.0,507.0,-388.0,486.0,905.0,-17.0,-69.0,95.0,183.0,-50.0,238.0,2792.0,273.0,316.0
481.0,918.0,3254.0,8867.0,6190.0,3358.0,4286.0,4335.0,1802.0,859.0,-1920.0,2803.0,6735.0,834.0,3873.0,5906.0,7403.0,3872.0,711.0,26233.0,4912.0,4823.0
704.0,1447.0,4144.0,8627.0,4126.0,2258.0,776.0,3765.0,52.0,4454.0,1321.0,3457.0,7147.0,1569.0,5227.0,2193.0,5448.0,1493.0,2811.0,20135.0,5727.0,5492.0
550.0,990.0,3455.0,8627.0,4218.0,6100.0,2309.0,3497.0,1339.0,2759.0,1599.0,5127.0,5785.0,1494.0,4680.0,-683.0,6893.0,9121.0,5436.0,24708.0,6219.0,8856.0
485.0,1245.0,5216.0,4464.0,3887.0,2906.0,1122.0,1582.0,2494.0,3464.0,3626.0,4070.0,7965.0,1569.0,9008.0,2339.0,6070.0,7334.0,2031.0,29240.0,7115.0,4862.0
234.0,883.0,266.0,1593.0,291.0,1819.0,626.0,3538.0,2751.0,2927.0,2663.0,1354.0,8203.0,1263.0,2552.0,3011.0,2478.0,9630.0,1694.0,24088.0,5475.0,5008.0
960.0,1016.0,4270.0,11418.0,4272.0,3510.0,4365.0,2802.0,3438.0,4135.0,8079.0,4944.0,8210.0,3302.0,5197.0,4294.0,6804.0,10911.0,2753.0,32862.0,10409.0,3865.0
484.0,1271.0,2428.0,4543.0,4117.0,3908.0,2581.0,1961.0,4204.0,1131.0,3992.0,9598.0,11343.0,2401.0,4369.0,4396.0,6613.0,5715.0,2079.0,29529.0,9715.0,5398.0
808.0,923.0,3572.0,7576.0,8417.0,6050.0,5382.0,5648.0,4730.0,4500.0,3907.0,5715.0,11550.0,1003.0,1552.0,1546.0,6085.0,6114.0,241.0,23939.0,7305.0,6096.0
538.0,1324.0,3461.0,8253.0,12559.0,5054.0,1647.0,4208.0,4158.0,2985.0,1830.0,3118.0,6190.0,378.0,3080.0,2439.0,5081.0,5960.0,1326.0,25583.0,8308.0,4789.0
695.0,969.0,1983.0,9131.0,10658.0,6283.0,3896.0,4280.0,4599.0,3680.0,-169.0,344.0,5958.0,1208.0,3276.0,2003.0,4714.0,8065.0,765.0,21353.0,7414.0,5057.0
519.0,1276.0,3123.0,6828.0,4453.0,7306.0,3648.0,3328.0,1664.0,6851.0,4461.0,3803.0,5599.0,1400.0,2740.0,6194.0,6691.0,9686.0,3695.0,23060.0,8082.0,6166.0
499.0,689.0,2442.0,13760.0,4835.0,3842.0,5870.0,1873.0,5042.0,4687.0,3791.0,3409.0,4858.0,1958.0,5102.0,4995.0,5543.0,5611.0,3726.0,23897.0,6056.0,4702.0
162.0,987.0,5075.0,5403.0,5998.0,3559.0,5154.0,424.0,3753.0,826.0,6676.0,4024.0,6048.0,3142.0,1329.0,6109.0,6187.0,12588.0,5052.0,30878.0,9045.0,6610.0
687.0,1032.0,2837.0,6412.0,3167.0,1584.0,3149.0,994.0,2168.0,3525.0,5156.0,8624.0,14259.0,1679.0,4719.0,3497.0,6077.0,5494.0,1808.0,31284.0,7620.0,5630.0
489.0,1152.0,3381.0,10528.0,7979.0,3336.0,6983.0,2295.0,1937.0,3860.0,6928.0,5002.0,9219.0,2097.0,2776.0,4766.0,5908.0,6275.0,4990.0,24339.0,5323.0,9506.0
689.0,1190.0,1788.0,4551.0,3360.0,2374.0,3371.0,3187.0,355.0,3047.0,2298.0,2553.0,10343.0,337.0,5129.0,4103.0,4622.0,7374.0,4870.0,31834.0,12297.0,6531.0
592.0,908.0,2493.0,9501.0,5630.0,3309.0,4339.0,3253.0,3104.0,2936.0,5566.0,4669.0,8293.0,3155.0,6176.0,4646.0,9917.0,9648.0,4109.0,41641.0,9799.0,8828.0
614.0,795.0,2999.0,8146.0,7679.0,6610.0,-141.0,5177.0,836.0,1619.0,4533.0,6085.0,10534.0,1264.0,6729.0,2182.0,6546.0,9908.0,5614.0,31980.0,10178.0,7329.0
695.0,1006.0,3751.0,7286.0,6993.0,4567.0,4856.0,1042.0,2821.0,1323.0,5957.0,6218.0,14127.0,4275.0,8849.0,8656.0,7428.0,12728.0,4768.0,51196.0,12045.0,4625.0
662.0,1183.0,5017.0,9585.0,9531.0,4038.0,2899.0,3547.0,873.0,4747.0,8934.0,2958.0,7529.0,2465.0,6113.0,5225.0,4741.0,9717.0,5689.0,32416.0,8025.0,6145.0
862.0,1483.0,3003.0,5451.0,4908.0,-636.0,5209.0,-586.0,2052.0,653.0,-4.0,-931.0,5180.0,2251.0,3549.0,5070.0,5598.0,7441.0,4103.0,32208.0,9006.0,7926.0
435.0,367.0,3196.0,4796.0,6981.0,5863.0,7048.0,2529.0,2386.0,8027.0,8236.0,9549.0,11935.0,2852.0,913.0,3159.0,8125.0,9015.0,4544.0,43931.0,8356.0,4284.0
530.0,953.0,2990.0,7510.0,3049.0,4895.0,1980.0,2688.0,200.0,4439.0,1265.0,4464.0,7007.0,1559.0,2681.0,2461.0,6368.0,7597.0,2775.0,21702.0,7717.0,3374.0
837.0,88.0,2522.0,6199.0,5453.0,2040.0,828.0,3825.0,3130.0,4921.0,1373.0,3019.0,6976.0,1407.0,1881.0,3919.0,6017.0,9042.0,396.0,18577.0,6154.0,6601.0
686.0,1444.0,3889.0,8497.0,10384.0,4692.0,6055.0,2234.0,-93.0,4223.0,3586.0,4779.0,7427.0,3687.0,6556.0,2413.0,4507.0,10198.0,-63.0,38117.0,8365.0,7308.0
-75.0,-251.0,-981.0,-818.0,-341.0,-32.0,480.0,97.0,962.0,768.0,-40.0,-598.0,3604.0,902.0,1792.0,2321.0,4323.0,7083.0,2668.0,21973.0,5317.0,4868.0
-184.0,-588.0,-520.0,-436.0,306.0,23.0,-200.0,586.0,1221.0,1049.0,40.0,4206.0,9515.0,1886.0,1840.0,2448.0,3322.0,4807.0,1881.0,30468.0,4720.0,5128.0
-98.0,-531.0,-643.0,-1666.0,-1063.0,-853.0,-260.0,278.0,-328.0,-1247.0,157.0,1212.0,4552.0,1252.0,2198.0,1078.0,2978.0,4419.0,1882.0,24880.0,6167.0,3919.0
-225.0,-520.0,-679.0,-1246.0,-1298.0,-251.0,688.0,-405.0,-641.0,-821.0,-1461.0,-1422.0,-3776.0,-9.0,-1032.0,1024.0,1383.0,3791.0,1908.0,19486.0,5509.0,5011.0
-190.0,-313.0,-807.0,-984.0,353.0,0.0,925.0,-117.0,904.0,-779.0,19.0,2075.0,4432.0,1129.0,2562.0,2981.0,6689.0,6315.0,1465.0,26035.0,8449.0,4992.0
-100.0,-340.0,-954.0,-1136.0,-1353.0,-487.0,405.0,61.0,-283.0,847.0,2166.0,3788.0,9583.0,1387.0,2856.0,3085.0,4627.0,6327.0,1977.0,26154.0,7387.0,5236.0
-83.0,-455.0,-1100.0,-1301.0,-1099.0,-427.0,-400.0,33.0,-52.0,-657.0,205.0,1151.0,4539.0,1280.0,4402.0,2802.0,5714.0,2960.0,2090.0,22159.0,4454.0,4871.0
-163.0,-474.0,-1008.0,-2204.0,-857.0,-193.0,264.0,288.0,-279.0,1344.0,-817.0,3243.0,5862.0,946.0,1128.0,3344.0,4297.0,932.0,1753.0,24639.0,6728.0,5455.0
-84.0,-715.0,-775.0,-309.0,290.0,324.0,-737.0,680.0,457.0,3789.0,1103.0,2702.0,6815.0,502.0,845.0,1705.0,2244.0,4823.0,2594.0,22417.0,7005.0,4764.0
