18336.0,8679.0,400.0,8445.0,23934.0,8104.0,19398.0,201.0,8818.0,-20558.0,-4168.0,15825.0,2727.0,286.0,11333.0,1168.0,-2931.0,3388.0,2954.0,23439.0,-1910.0,6412.0,-8484.0,-36256.0,1350.0,-19521.0,-6025.0,1478.0,18.0,7808.0,-5007.0,-532.0,-931.0,-237.0,-54.0,336.0,4694.0,14617.0,1852.0,-10416.0,9028.0,-3623.0,1964.0,2804.0,17809.0,13717.0,-965.0,-6776.0,-2482.0,557.0,6732.0,961.0,-1490.0,2171.0,-1225.0,25854.0,286.0,-66.0,30026.0
25899.0,11520.0,31772.0,7883.0,28585.0,9951.0,4656.0,-282.0,8899.0,-16533.0,-5122.0,-7486.0,4438.0,7886.0,10705.0,-930.0,-65884.0,3350.0,3094.0,16577.0,-18353.0,6378.0,-13920.0,11698.0,1062.0,-34976.0,-7631.0,2374.0,11093.0,9599.0,-6315.0,-1177.0,-1843.0,75.0,-355.0,-818.0,4383.0,7176.0,1499.0,-8593.0,13050.0,-3805.0,-70.0,3816.0,31776.0,12612.0,-301.0,-6318.0,-1654.0,-8288.0,1001.0,1437.0,-5478.0,8276.0,459.0,14270.0,751.0,163.0,20897.0
22209.0,21349.0,29099.0,17831.0,44849.0,15249.0,2215.0,-960.0,9933.0,-10365.0,267.0,17106.0,5140.0,-1597.0,15539.0,-339.0,-33850.0,1090.0,3121.0,20109.0,-5567.0,8426.0,-9666.0,21612.0,2393.0,-14727.0,-9845.0,1543.0,118.0,11331.0,-5037.0,-1336.0,-691.0,-872.0,309.0,-435.0,7743.0,26268.0,4144.0,-9805.0,5926.0,-4305.0,2303.0,5911.0,45048.0,922.0,-820.0,6544.0,-320.0,-11197.0,4814.0,239.0,-1628.0,7311.0,-2495.0,31087.0,225.0,81.0,37860.0
34206.0,19997.0,13542.0,9225.0,53015.0,15208.0,16079.0,-67.0,9817.0,-15425.0,-1894.0,1067.0,3985.0,926.0,14255.0,-176.0,-3361.0,1197.0,3098.0,16543.0,-7057.0,3452.0,-9810.0,-27605.0,1411.0,-15734.0,-8785.0,2045.0,-334.0,6029.0,-6104.0,-750.0,-2506.0,-1554.0,-632.0,1189.0,3652.0,13321.0,371.0,-12904.0,10866.0,-4624.0,1998.0,5378.0,31150.0,12397.0,226.0,-7012.0,-1747.0,-9575.0,19723.0,139.0,-2571.0,5015.0,-901.0,20696.0,589.0,359.0,22312.0
8544.0,4889.0,-2090.0,6921.0,9869.0,7379.0,1448.0,2204.0,5582.0,-15351.0,-4483.0,30890.0,4152.0,-23.0,8933.0,373.0,4804.0,18359.0,2886.0,78536.0,-6474.0,2792.0,-5113.0,28565.0,-150.0,-14456.0,-7901.0,1044.0,-5630.0,7134.0,-245.0,2535.0,-962.0,5.0,406.0,-1276.0,784.0,30820.0,-319.0,-6070.0,12709.0,-5447.0,1854.0,2275.0,23081.0,8699.0,-1558.0,-11275.0,-3887.0,4575.0,9243.0,1223.0,-1660.0,451.0,-579.0,22224.0,590.0,49.0,19207.0
9285.0,12617.0,-1707.0,8369.0,32026.0,13301.0,14832.0,417.0,8763.0,-13113.0,2383.0,9359.0,4994.0,1125.0,4756.0,-593.0,-41538.0,-1706.0,2707.0,23699.0,-12919.0,6175.0,-8188.0,16565.0,2668.0,-25866.0,-6865.0,1339.0,-319.0,21487.0,-5487.0,-286.0,-766.0,-1221.0,-4.0,329.0,4194.0,7523.0,-1148.0,-8998.0,3541.0,-3256.0,980.0,5421.0,59654.0,10331.0,-1754.0,-9430.0,-850.0,-13264.0,9514.0,371.0,-2494.0,14544.0,55355.0,38717.0,603.0,-68.0,27197.0
8639.0,4634.0,-2080.0,9365.0,24885.0,5892.0,1627.0,-65.0,8428.0,-9878.0,-1057.0,29936.0,5712.0,3230.0,11010.0,917.0,11172.0,1657.0,2697.0,38144.0,-6531.0,6332.0,-5763.0,23825.0,606.0,-19578.0,-4072.0,3563.0,226.0,18809.0,-7058.0,2109.0,-515.0,2152.0,635.0,-2343.0,6183.0,5162.0,296.0,-14173.0,11153.0,-4641.0,1409.0,2349.0,52550.0,1385.0,-932.0,-8157.0,-940.0,-6574.0,19591.0,952.0,-1245.0,488.0,-2522.0,17557.0,619.0,131.0,16917.0
28461.0,33727.0,44568.0,9246.0,38467.0,11852.0,14859.0,-1285.0,11993.0,-15727.0,2668.0,-2906.0,2155.0,-2605.0,10325.0,-2345.0,-19605.0,-1341.0,3458.0,26269.0,-9092.0,8095.0,-11161.0,997.0,2836.0,-20606.0,-6105.0,1302.0,2328.0,8038.0,-7812.0,701.0,-1402.0,-1000.0,-429.0,-964.0,4423.0,8504.0,3147.0,-10743.0,8006.0,-2748.0,2363.0,5740.0,54402.0,12214.0,849.0,682.0,-653.0,-2987.0,17294.0,2565.0,-1571.0,5017.0,-1227.0,13655.0,249.0,-22.0,6936.0
26089.0,15150.0,18850.0,12224.0,32404.0,14088.0,5138.0,-486.0,10691.0,-22831.0,2657.0,3110.0,5407.0,-524.0,12725.0,584.0,-14432.0,-1219.0,3128.0,17530.0,-6566.0,5125.0,-12424.0,642.0,1609.0,-7090.0,-8650.0,1790.0,9371.0,10561.0,-8785.0,-825.0,-546.0,-396.0,7.0,-2069.0,3861.0,14025.0,758.0,-9386.0,9520.0,-251.0,1217.0,10180.0,44751.0,6461.0,-864.0,-77.0,-128.0,-7359.0,18967.0,1767.0,-2596.0,6305.0,9804.0,15161.0,402.0,25.0,16784.0
10434.0,13027.0,10497.0,10599.0,27543.0,8067.0,12002.0,-754.0,9086.0,-12379.0,2080.0,13003.0,5542.0,1325.0,10374.0,675.0,-639.0,1537.0,3187.0,26310.0,-10519.0,7625.0,-9008.0,10327.0,2007.0,-7636.0,-2593.0,2465.0,-394.0,7581.0,-5841.0,-184.0,113.0,2657.0,788.0,-634.0,5955.0,4986.0,-57.0,-12293.0,6464.0,-3321.0,4446.0,6009.0,33413.0,2376.0,-1273.0,-10081.0,-4422.0,-5772.0,6617.0,1011.0,-2486.0,5313.0,-813.0,11723.0,476.0,94.0,13441.0
13294.0,5004.0,2048.0,14001.0,34334.0,6271.0,6474.0,-205.0,9939.0,-15216.0,-1547.0,7657.0,5726.0,541.0,10733.0,1384.0,5447.0,306.0,3581.0,24831.0,-13450.0,18460.0,-5581.0,19492.0,1430.0,-9495.0,-6223.0,3119.0,1412.0,6485.0,-5527.0,-140.0,-1986.0,-1469.0,464.0,181.0,7475.0,20134.0,708.0,-21989.0,10158.0,-6710.0,487.0,2920.0,38320.0,7309.0,-513.0,-8784.0,-5659.0,1936.0,6642.0,4750.0,-2252.0,4389.0,77.0,18579.0,455.0,63.0,14466.0
23557.0,19832.0,3446.0,16426.0,39129.0,9190.0,9525.0,-118.0,13077.0,-18479.0,-3426.0,10070.0,36.0,-1291.0,12517.0,-571.0,-12925.0,1140.0,2243.0,21226.0,-13559.0,12018.0,-8128.0,-1287.0,2211.0,-10503.0,-6145.0,5393.0,66.0,11384.0,-5905.0,-1164.0,-2533.0,-1942.0,-348.0,-497.0,4121.0,15795.0,1137.0,-22559.0,13143.0,-3426.0,2013.0,5746.0,44823.0,16195.0,-261.0,-10012.0,-5285.0,2215.0,13478.0,4453.0,-3706.0,3558.0,-111.0,23199.0,193.0,86.0,14552.0
4740.0,3160.0,-1677.0,6978.0,-1320.0,6811.0,1251.0,2489.0,5953.0,-9994.0,1843.0,17776.0,13652.0,6707.0,6661.0,4832.0,8972.0,5059.0,2553.0,38564.0,5226.0,3380.0,-5604.0,3117.0,-1518.0,28673.0,-6932.0,5096.0,-7849.0,13012.0,-1654.0,878.0,603.0,3166.0,687.0,-2859.0,8118.0,4912.0,-1494.0,-6367.0,31756.0,-6648.0,6446.0,5914.0,71284.0,-1468.0,-1237.0,1995.0,-74.0,-9515.0,20349.0,438.0,-598.0,12276.0,-3342.0,10245.0,309.0,168.0,14021.0
24228.0,14952.0,15124.0,12651.0,26632.0,11478.0,8236.0,126.0,9830.0,-18443.0,1537.0,5783.0,5528.0,755.0,11734.0,1214.0,-3556.0,-1427.0,4030.0,17324.0,-10331.0,5130.0,-12289.0,4207.0,1551.0,1181.0,-7396.0,2594.0,6381.0,10188.0,-9052.0,-1956.0,-2581.0,-683.0,205.0,-900.0,2610.0,10529.0,2155.0,-9042.0,3411.0,-1592.0,-134.0,10808.0,41347.0,7293.0,-626.0,889.0,116.0,-5822.0,7963.0,2377.0,-2243.0,5900.0,13967.0,10376.0,356.0,79.0,11566.0
33884.0,10298.0,1992.0,10867.0,23989.0,11411.0,2019.0,-161.0,10637.0,-21222.0,2616.0,16233.0,4432.0,235.0,8387.0,-841.0,-1354.0,-75.0,4644.0,28525.0,-14890.0,5216.0,-4012.0,31036.0,1848.0,-10379.0,-7737.0,3056.0,-703.0,12409.0,-7054.0,-821.0,-1525.0,-1429.0,848.0,-972.0,3628.0,19204.0,-239.0,-7978.0,13713.0,-6993.0,-175.0,4061.0,45265.0,2345.0,353.0,2019.0,-715.0,-1473.0,9445.0,4476.0,-4205.0,5932.0,23890.0,19898.0,-177.0,88.0,13375.0
17537.0,11689.0,11366.0,9596.0,29283.0,9641.0,10095.0,131.0,10076.0,-10524.0,2581.0,8647.0,2054.0,-1416.0,9584.0,-805.0,-4922.0,1877.0,2216.0,18207.0,-1184.0,8548.0,-9897.0,3894.0,1362.0,3873.0,-3477.0,6630.0,524.0,9830.0,-4296.0,183.0,-2686.0,-597.0,374.0,-309.0,4579.0,18389.0,1194.0,-6308.0,9471.0,-2768.0,-1854.0,6878.0,61223.0,-442.0,836.0,-5099.0,-1554.0,-3105.0,6767.0,1391.0,-1412.0,3973.0,-1361.0,33795.0,34.0,-6.0,20044.0
10280.0,2172.0,-4992.0,5282.0,2623.0,12660.0,636.0,2511.0,7014.0,-6817.0,16891.0,45648.0,7460.0,2507.0,4334.0,2426.0,23879.0,23619.0,1907.0,56762.0,9643.0,2098.0,-231.0,73352.0,400.0,-2606.0,-12889.0,-344.0,-3233.0,7189.0,17788.0,3525.0,325.0,762.0,350.0,-1791.0,9806.0,37506.0,-475.0,-19700.0,21210.0,-9132.0,3642.0,3659.0,73918.0,-2720.0,-2663.0,-3142.0,986.0,-7727.0,11271.0,5696.0,-989.0,8853.0,-68.0,28038.0,907.0,-6.0,9750.0
-775.0,-2581.0,-10219.0,4514.0,-3431.0,4826.0,-781.0,6675.0,3478.0,-2851.0,9916.0,50134.0,11650.0,12501.0,2806.0,7520.0,24910.0,8771.0,1549.0,57585.0,9760.0,1815.0,-1006.0,92683.0,-10787.0,6231.0,-11272.0,-43.0,-26872.0,8119.0,27709.0,4306.0,3639.0,1731.0,1872.0,-4078.0,11799.0,4336.0,-2570.0,-394.0,23023.0,-15618.0,7964.0,1335.0,119286.0,-4443.0,-2845.0,-1220.0,863.0,-6937.0,23302.0,2260.0,-1236.0,7067.0,-1747.0,15719.0,561.0,76.0,4411.0
2638.0,59.0,-4949.0,3926.0,4588.0,3043.0,-420.0,3297.0,1927.0,-4259.0,25733.0,44055.0,10135.0,9296.0,2462.0,4889.0,15292.0,30827.0,1734.0,68482.0,7747.0,1231.0,-1663.0,53423.0,-900.0,18426.0,-12410.0,-401.0,-16548.0,15798.0,27703.0,3569.0,3994.0,3861.0,2620.0,-2386.0,18678.0,391.0,-1945.0,-4551.0,28460.0,-8687.0,8760.0,1120.0,61554.0,-6764.0,-2657.0,-1892.0,1090.0,-7960.0,26399.0,1064.0,-2073.0,10443.0,-3633.0,19192.0,455.0,62.0,12926.0
3414.0,2389.0,-6804.0,5738.0,1975.0,3600.0,423.0,3171.0,-889.0,-8533.0,20116.0,54772.0,14047.0,8937.0,2251.0,5688.0,11670.0,62647.0,1617.0,73440.0,802.0,1340.0,-4922.0,33988.0,-1699.0,5317.0,-16481.0,2903.0,-4541.0,22538.0,12977.0,3506.0,5485.0,2926.0,387.0,-2922.0,10181.0,3359.0,-2339.0,-5519.0,20131.0,-5634.0,8769.0,754.0,51478.0,4530.0,-2272.0,-4202.0,-2960.0,-4205.0,10322.0,-761.0,-916.0,5796.0,-4707.0,39854.0,689.0,14.0,37745.0
848.0,-3169.0,-12146.0,1877.0,-9657.0,5026.0,-3076.0,4066.0,-51.0,-5377.0,16414.0,30481.0,14838.0,11194.0,2391.0,8957.0,19887.0,11764.0,1526.0,112880.0,28694.0,-37.0,-2556.0,31587.0,-1054.0,4789.0,-18135.0,2711.0,-15786.0,14010.0,1921.0,3644.0,2482.0,3203.0,1311.0,-4693.0,12789.0,-474.0,-2868.0,-2851.0,63638.0,-7730.0,11815.0,-3008.0,95452.0,-40.0,-4865.0,4029.0,1864.0,-12531.0,10148.0,-1724.0,-1269.0,9232.0,-8199.0,28152.0,120.0,58.0,41294.0
1956.0,120.0,-7094.0,2042.0,3287.0,5551.0,-1103.0,4460.0,481.0,-3670.0,35555.0,117263.0,13315.0,11897.0,1894.0,7346.0,33125.0,37297.0,1427.0,144576.0,11048.0,67.0,1039.0,150324.0,-5553.0,8909.0,-10484.0,160.0,-15328.0,17903.0,8218.0,5237.0,3769.0,7162.0,2212.0,-6306.0,10781.0,2520.0,-1896.0,-5025.0,25235.0,-8058.0,4282.0,-302.0,78735.0,-5362.0,-4390.0,-2297.0,2179.0,-7966.0,12846.0,-3473.0,-1224.0,12560.0,-6471.0,9803.0,553.0,61.0,33642.0
2482.0,1583.0,-14927.0,4397.0,2916.0,5827.0,-4789.0,4807.0,-274.0,-13643.0,26299.0,24179.0,9315.0,8793.0,2978.0,4959.0,16876.0,2084.0,1906.0,32955.0,8375.0,1301.0,-2853.0,16885.0,-2968.0,14113.0,-1585.0,-6907.0,-2978.0,14271.0,1433.0,4620.0,3876.0,6629.0,1139.0,-3676.0,21823.0,3741.0,-1602.0,-5187.0,38894.0,-3064.0,7026.0,-3415.0,84265.0,-2959.0,-3162.0,-2052.0,-1288.0,-4715.0,2264.0,918.0,-613.0,15502.0,-4221.0,10987.0,107.0,143.0,40673.0
-2852.0,-1497.0,-10279.0,3380.0,5648.0,2804.0,-2929.0,4286.0,1403.0,-5476.0,37118.0,76936.0,23164.0,14174.0,843.0,8897.0,13266.0,62467.0,1468.0,93452.0,21421.0,-1331.0,-428.0,89343.0,-9106.0,11987.0,-17643.0,-382.0,-13752.0,13703.0,39436.0,5169.0,7282.0,7139.0,1880.0,-8682.0,11579.0,3137.0,-2603.0,-4153.0,50851.0,-9144.0,8157.0,-379.0,87989.0,-9209.0,-4058.0,-1949.0,1612.0,-10810.0,15964.0,-1785.0,1013.0,18535.0,-7336.0,31921.0,244.0,41.0,33699.0
-1475.0,2185.0,-12632.0,3459.0,810.0,4031.0,-3355.0,3219.0,639.0,-4566.0,12888.0,44282.0,9721.0,16203.0,-1471.0,2688.0,31554.0,7662.0,782.0,62982.0,9411.0,732.0,-1796.0,94265.0,-2758.0,16684.0,524.0,-356.0,-10541.0,7460.0,1102.0,6033.0,2808.0,4350.0,1106.0,-9219.0,9433.0,2641.0,-2850.0,-4918.0,47009.0,-957.0,6734.0,-959.0,88709.0,-7561.0,-2847.0,-1810.0,3899.0,-9797.0,15494.0,-1947.0,-895.0,19866.0,-746.0,26688.0,264.0,41.0,37364.0
-2054.0,1703.0,-12993.0,5144.0,-6763.0,4109.0,230.0,3144.0,3178.0,-6342.0,18157.0,23577.0,16833.0,15320.0,-953.0,10661.0,32241.0,3234.0,1314.0,38132.0,37627.0,9862.0,-2898.0,56953.0,-1182.0,-3140.0,111.0,-261.0,-1492.0,19046.0,-2878.0,4266.0,2723.0,9078.0,254.0,-9408.0,10848.0,3085.0,-1569.0,-133.0,37836.0,-14394.0,11117.0,-1272.0,130671.0,-10136.0,-2641.0,-912.0,-592.0,-11114.0,1808.0,-3042.0,157.0,11603.0,-633.0,34741.0,47.0,-14.0,16663.0
-6636.0,1212.0,-9640.0,3785.0,-360.0,4779.0,-948.0,3836.0,1552.0,-6600.0,5699.0,43013.0,19424.0,9852.0,-304.0,6466.0,19304.0,9704.0,1749.0,68858.0,19759.0,527.0,-742.0,50426.0,-3962.0,10025.0,-6958.0,509.0,-10030.0,12014.0,3756.0,4034.0,2778.0,3023.0,1594.0,-2466.0,11398.0,2096.0,-1577.0,-4680.0,48743.0,-12174.0,8472.0,4186.0,74537.0,-9100.0,-3141.0,910.0,4675.0,-9903.0,11526.0,-784.0,-679.0,13823.0,-5698.0,30119.0,338.0,24.0,24455.0
-5493.0,-2152.0,-22758.0,4081.0,-2474.0,3939.0,-2293.0,2873.0,1505.0,-8706.0,13190.0,44488.0,9969.0,9199.0,3250.0,8351.0,18936.0,10384.0,2169.0,51301.0,12046.0,606.0,100.0,54775.0,-1081.0,10388.0,-10817.0,28.0,-14917.0,6255.0,8340.0,3807.0,437.0,2598.0,1400.0,-3998.0,8002.0,2042.0,-3387.0,-1946.0,47066.0,-4526.0,7946.0,-950.0,89259.0,-4699.0,-2728.0,6208.0,3080.0,-13775.0,15849.0,-712.0,-975.0,11991.0,-3777.0,32557.0,518.0,85.0,39416.0
-169.0,-4940.0,-7879.0,2988.0,-10126.0,3908.0,-1247.0,3955.0,1382.0,-3193.0,22012.0,61316.0,18127.0,13122.0,3475.0,7388.0,25880.0,24983.0,2529.0,65874.0,21124.0,1082.0,-691.0,59567.0,-2214.0,11161.0,-13360.0,-2605.0,-14046.0,13420.0,23288.0,6198.0,2901.0,4417.0,1432.0,-5072.0,6714.0,-754.0,-2863.0,-7279.0,30563.0,-7737.0,14093.0,3231.0,81961.0,1937.0,-5117.0,2715.0,1270.0,-8609.0,20764.0,2574.0,-720.0,9929.0,-8299.0,12857.0,206.0,-6.0,21575.0
4082.0,-1403.0,-2447.0,7911.0,3548.0,11582.0,26204.0,1182.0,2606.0,-7649.0,7548.0,50621.0,6722.0,3867.0,7167.0,2583.0,-21601.0,11135.0,2292.0,40756.0,9150.0,2101.0,-6128.0,59473.0,-997.0,-6577.0,-18930.0,1884.0,-2693.0,8639.0,6562.0,1638.0,1387.0,1232.0,1178.0,-2529.0,5838.0,19178.0,-1607.0,-10754.0,16665.0,-463.0,3599.0,4766.0,57415.0,5767.0,-2173.0,-1835.0,4647.0,-18548.0,17341.0,-1547.0,-866.0,12014.0,-5256.0,32115.0,149.0,-19.0,32567.0
14843.0,19957.0,-5284.0,10421.0,5010.0,15084.0,-1790.0,3170.0,3515.0,-10789.0,10346.0,28435.0,7659.0,4098.0,3630.0,5780.0,-5297.0,22332.0,1029.0,39592.0,-3524.0,2105.0,-3251.0,14469.0,-2150.0,-6168.0,-19842.0,576.0,-2440.0,6181.0,3694.0,-4150.0,4089.0,1100.0,1395.0,-3908.0,5790.0,4654.0,-1562.0,-4856.0,15317.0,3240.0,3393.0,6745.0,22171.0,4792.0,-2846.0,-3036.0,-638.0,-5516.0,10879.0,587.0,-1835.0,7932.0,23725.0,18171.0,230.0,-471.0,15235.0
-4302.0,754.0,-7348.0,6007.0,-3971.0,4316.0,-974.0,4301.0,2672.0,-12205.0,20256.0,-5188.0,10586.0,5295.0,3499.0,5781.0,17648.0,2779.0,1625.0,39125.0,10118.0,1528.0,-7056.0,16870.0,279.0,8431.0,-3986.0,3104.0,-2191.0,6206.0,-2760.0,3889.0,1217.0,1497.0,357.0,-5369.0,13922.0,-345.0,-1751.0,-4412.0,22273.0,-7185.0,7290.0,1407.0,36807.0,620.0,-1439.0,-10284.0,-354.0,-7356.0,6436.0,7729.0,-413.0,6853.0,727.0,11252.0,167.0,28.0,8368.0
-1923.0,1446.0,-8014.0,3062.0,-3222.0,2961.0,230.0,3441.0,1650.0,-1615.0,28672.0,50821.0,19507.0,16975.0,162.0,9079.0,21024.0,24332.0,1398.0,69227.0,11826.0,-172.0,-1355.0,47340.0,-314.0,9512.0,-4116.0,4879.0,-13828.0,8228.0,1521.0,5535.0,2206.0,9236.0,2277.0,-3885.0,12124.0,-113.0,-1070.0,-1859.0,25682.0,-7795.0,6931.0,431.0,57536.0,-4807.0,-2681.0,-3222.0,2809.0,-16479.0,9396.0,-2163.0,-536.0,9257.0,-4519.0,10470.0,430.0,-56.0,24156.0
-3812.0,1205.0,-5108.0,5770.0,4597.0,3989.0,-318.0,4730.0,1156.0,-4000.0,26531.0,43929.0,17029.0,9794.0,4087.0,5155.0,20389.0,6935.0,1913.0,51183.0,-2092.0,1791.0,-2434.0,15993.0,-3677.0,14303.0,-532.0,3271.0,-9445.0,16183.0,-1231.0,4019.0,4449.0,4300.0,1115.0,-3912.0,11438.0,3731.0,-2465.0,-7809.0,25563.0,-5746.0,11989.0,-1175.0,56819.0,-1937.0,-4626.0,-2025.0,1612.0,-12164.0,13102.0,2288.0,-1774.0,6685.0,-743.0,9749.0,189.0,90.0,26253.0
-307.0,190.0,266.0,3595.0,1548.0,4239.0,150.0,3447.0,1333.0,-7183.0,13253.0,67454.0,10938.0,15555.0,2020.0,5190.0,-13031.0,2887.0,1334.0,40673.0,3537.0,262.0,-3446.0,10456.0,-8808.0,4899.0,-1918.0,1385.0,-11122.0,6070.0,310.0,3108.0,1310.0,3957.0,517.0,-4030.0,12432.0,4204.0,-3011.0,-7781.0,37491.0,-1462.0,8616.0,-1851.0,51943.0,-3184.0,-1832.0,-1347.0,996.0,-10447.0,16242.0,-2589.0,-1394.0,9581.0,-4681.0,10564.0,263.0,-77.0,36439.0
-3600.0,-1773.0,-14307.0,4147.0,1552.0,3969.0,-175.0,3150.0,3591.0,-7936.0,16912.0,67635.0,14812.0,9597.0,3659.0,5350.0,15218.0,22880.0,1754.0,102408.0,13169.0,2389.0,-2385.0,99164.0,-3031.0,376.0,-17851.0,415.0,-13066.0,6196.0,798.0,3607.0,1234.0,3397.0,1343.0,-3923.0,10570.0,2149.0,-2215.0,-3499.0,47343.0,-7817.0,8342.0,1299.0,63614.0,-8528.0,-3233.0,879.0,887.0,-15529.0,25381.0,-4044.0,-1210.0,12887.0,-5560.0,18394.0,84.0,87.0,34287.0
