38143.0,23441.0,18409.0,80404.0,2979.0,-62551.0,56963.0,10597.0,38607.0,29332.0,56166.0,25781.0,68491.0,39328.0,62225.0,14017.0,10221.0,8023.0,59921.0,1594.0,31813.0,-17411.0,9710.0,33141.0,65666.0,18917.0,-22810.0,45901.0,10562.0,22209.0,829.0,14875.0,17375.0,-6895.0,-9091.0,-6301.0,42007.0,13820.0,37134.0,4483.0,-31979.0,30756.0,13697.0,-29621.0,6535.0,17900.0,-26914.0,-2074.0,2477.0,8718.0,10059.0,-3174.0,12842.0,6083.0,11593.0,-7245.0,656.0
55413.0,39194.0,49617.0,68307.0,11183.0,-70235.0,64220.0,10747.0,47792.0,35355.0,101971.0,30937.0,104264.0,52758.0,72789.0,23491.0,13352.0,10597.0,50981.0,28207.0,39006.0,-12960.0,13457.0,28580.0,84919.0,23153.0,-31364.0,61953.0,21725.0,28136.0,4183.0,-234.0,24620.0,-773.0,22645.0,-21001.0,34731.0,16288.0,58223.0,4583.0,-30213.0,24962.0,20745.0,-41721.0,-5368.0,9136.0,-26717.0,-2188.0,-6143.0,7727.0,7744.0,-3040.0,21990.0,6667.0,13736.0,10461.0,1154.0
52268.0,18927.0,22907.0,76239.0,1467.0,-51668.0,37975.0,6013.0,34474.0,17555.0,53815.0,18558.0,62061.0,40565.0,76387.0,12312.0,7369.0,6799.0,40008.0,1352.0,28541.0,-20612.0,12359.0,26094.0,68617.0,21140.0,-19739.0,34248.0,12363.0,12883.0,855.0,15038.0,13244.0,-6021.0,9322.0,4434.0,19874.0,9149.0,37784.0,-2096.0,-14111.0,15564.0,11520.0,-24668.0,7746.0,29042.0,-15068.0,-1167.0,-3445.0,8627.0,4340.0,-1293.0,28922.0,3499.0,12101.0,-3749.0,594.0
35532.0,13704.0,34339.0,64139.0,-10627.0,-49437.0,29072.0,9114.0,17729.0,29195.0,38561.0,16401.0,47600.0,32862.0,55359.0,10494.0,4560.0,6070.0,39017.0,-33057.0,21296.0,-27818.0,8217.0,29966.0,63880.0,27896.0,-13233.0,36988.0,10527.0,8485.0,-465.0,17221.0,11780.0,-13277.0,-9292.0,4080.0,6197.0,10605.0,34856.0,-12399.0,-8572.0,12232.0,7515.0,-16701.0,6017.0,40568.0,-5731.0,2547.0,-14895.0,2452.0,2442.0,-1469.0,43207.0,3597.0,10885.0,-2071.0,997.0
49181.0,34127.0,45429.0,83497.0,-5036.0,-57241.0,77022.0,10949.0,41673.0,31355.0,78410.0,27298.0,92183.0,58958.0,85470.0,21423.0,11064.0,12609.0,46156.0,18450.0,37605.0,-14793.0,13446.0,29529.0,53732.0,24003.0,-29993.0,53331.0,17022.0,18171.0,7570.0,11904.0,27688.0,-4682.0,24710.0,-15069.0,33881.0,19080.0,45729.0,4977.0,-35942.0,18754.0,19152.0,-39517.0,9100.0,10183.0,-20565.0,-2549.0,-3904.0,6815.0,4073.0,-3863.0,11538.0,5608.0,9976.0,4150.0,900.0
46351.0,16534.0,23860.0,60651.0,-3336.0,-46362.0,53783.0,30686.0,29725.0,22847.0,56083.0,23589.0,70844.0,40913.0,68404.0,11404.0,8014.0,6758.0,42401.0,-18457.0,26825.0,-21996.0,9594.0,18672.0,57218.0,29247.0,-25598.0,47039.0,9637.0,11101.0,1147.0,5570.0,12604.0,-9457.0,3476.0,-10505.0,34175.0,16665.0,29122.0,-2190.0,-25709.0,16567.0,13096.0,-25046.0,-4883.0,26282.0,-21167.0,-2233.0,-2990.0,5381.0,3177.0,-3182.0,38034.0,4769.0,10085.0,1833.0,1228.0
52476.0,24398.0,41760.0,70573.0,13520.0,-55398.0,71780.0,29643.0,56555.0,23551.0,71171.0,24795.0,96778.0,59153.0,72034.0,29165.0,9596.0,11588.0,67528.0,11221.0,43566.0,-2846.0,16279.0,28667.0,74705.0,20244.0,-26122.0,58778.0,22262.0,19939.0,2763.0,12992.0,22331.0,1984.0,36434.0,4206.0,47434.0,27304.0,39195.0,8034.0,-53758.0,43982.0,21085.0,-54521.0,-10607.0,1916.0,-27893.0,-3180.0,16528.0,11842.0,13675.0,-5155.0,12332.0,8740.0,16701.0,-9507.0,4257.0
36347.0,20882.0,22808.0,57701.0,-3383.0,-50188.0,43985.0,4284.0,32640.0,26783.0,37896.0,18800.0,61929.0,24869.0,60292.0,3336.0,10051.0,5359.0,34606.0,-28572.0,27902.0,-20866.0,9935.0,26372.0,71188.0,29151.0,-15420.0,34935.0,3111.0,7064.0,1046.0,15274.0,5873.0,-11331.0,21578.0,-13862.0,29360.0,8527.0,25977.0,-4285.0,-18455.0,20567.0,3684.0,-17357.0,2238.0,25751.0,-7084.0,-1333.0,-10905.0,5879.0,4126.0,-2753.0,13169.0,3958.0,14342.0,1585.0,2.0
44423.0,27668.0,27986.0,62778.0,265.0,-44280.0,51076.0,6698.0,25192.0,22791.0,58859.0,17480.0,56673.0,38059.0,63756.0,11878.0,6865.0,10243.0,48094.0,4263.0,31848.0,-15451.0,10152.0,28471.0,63843.0,25380.0,-20852.0,37483.0,3994.0,13766.0,2070.0,7513.0,13285.0,-7328.0,-6914.0,-9865.0,33135.0,14545.0,38425.0,-553.0,-28045.0,24388.0,7439.0,-18708.0,981.0,20216.0,-19332.0,467.0,6187.0,6042.0,2944.0,-1875.0,23004.0,4059.0,19341.0,2947.0,1274.0
56805.0,17597.0,21622.0,84473.0,9503.0,-60459.0,56142.0,9945.0,42786.0,32635.0,63988.0,23173.0,70838.0,49487.0,68451.0,12636.0,6928.0,8735.0,57467.0,13667.0,41503.0,-18316.0,16163.0,33412.0,81282.0,28073.0,-33298.0,53879.0,24189.0,20830.0,1922.0,6173.0,17098.0,-8538.0,12304.0,-5375.0,33437.0,12277.0,52349.0,6845.0,-18888.0,23198.0,15910.0,-38696.0,1303.0,22431.0,-30363.0,-1373.0,-3343.0,9654.0,7878.0,-2813.0,21415.0,7563.0,13866.0,-1999.0,783.0
38601.0,16791.0,21591.0,68611.0,-6499.0,-59292.0,33231.0,6097.0,39201.0,26228.0,41737.0,25249.0,55236.0,26855.0,64010.0,13284.0,4279.0,3455.0,44205.0,-37459.0,17911.0,-26268.0,8565.0,25386.0,58314.0,10708.0,-21296.0,32882.0,9467.0,11145.0,-129.0,17053.0,8544.0,-11204.0,-2507.0,-5062.0,25951.0,11344.0,34066.0,-5281.0,-9195.0,15035.0,7841.0,-25751.0,14443.0,31795.0,-21145.0,-747.0,-13356.0,1473.0,5316.0,-849.0,41865.0,3828.0,8808.0,2752.0,306.0
46340.0,18657.0,20182.0,60755.0,-2135.0,-39437.0,50722.0,7797.0,40892.0,22051.0,41327.0,15205.0,44950.0,42105.0,59342.0,10705.0,7866.0,5409.0,43710.0,-31357.0,18443.0,-19714.0,7612.0,23350.0,61074.0,19788.0,-22557.0,40932.0,2634.0,7107.0,684.0,17061.0,9881.0,-9227.0,21959.0,2342.0,20006.0,8491.0,35534.0,-8626.0,-29277.0,15971.0,9024.0,-14973.0,7738.0,33771.0,-9443.0,1288.0,-7225.0,5616.0,3712.0,-1449.0,25696.0,2928.0,13375.0,-3267.0,927.0
45145.0,13703.0,19568.0,58693.0,-3701.0,-44344.0,45016.0,32457.0,27148.0,25530.0,44347.0,28408.0,72387.0,35921.0,67078.0,10627.0,8761.0,7171.0,34715.0,-7169.0,29023.0,-18305.0,11524.0,25474.0,63581.0,27827.0,-22749.0,39619.0,10830.0,12052.0,1980.0,10708.0,12694.0,-11647.0,1436.0,-5833.0,17769.0,17464.0,27691.0,422.0,-14485.0,18293.0,15855.0,-28067.0,8522.0,29263.0,-20490.0,-995.0,-1114.0,6391.0,3283.0,-3335.0,39057.0,6183.0,10487.0,2007.0,1753.0
51442.0,20127.0,45493.0,57697.0,10164.0,-43618.0,44986.0,3476.0,36281.0,31011.0,45272.0,18069.0,67780.0,41120.0,59824.0,12753.0,9986.0,6523.0,47741.0,-19163.0,19552.0,-22555.0,10044.0,41538.0,47888.0,13428.0,-17586.0,54899.0,8292.0,9338.0,-104.0,11158.0,8662.0,-10401.0,-17572.0,-11803.0,18680.0,6911.0,39989.0,-9272.0,-10579.0,9298.0,11038.0,-16149.0,9404.0,28182.0,-10440.0,335.0,-14930.0,1239.0,2339.0,-1547.0,48168.0,3777.0,9323.0,3141.0,1632.0
29245.0,7167.0,28972.0,61612.0,-11752.0,-35401.0,29796.0,4107.0,26286.0,23329.0,39698.0,7658.0,37949.0,30388.0,70797.0,3028.0,10558.0,7528.0,38438.0,-32594.0,15947.0,-25155.0,7755.0,24312.0,44300.0,11818.0,-22377.0,31954.0,4409.0,11167.0,-754.0,15907.0,6711.0,-10117.0,-11718.0,-7920.0,19181.0,7569.0,10387.0,-11489.0,-15774.0,15578.0,6004.0,-11713.0,4254.0,31875.0,-10894.0,-887.0,-7300.0,1158.0,2644.0,-687.0,28695.0,2492.0,13869.0,2563.0,101.0
26997.0,7619.0,3609.0,47498.0,-20070.0,-14813.0,42711.0,9145.0,29080.0,16709.0,34505.0,13681.0,36740.0,36816.0,27841.0,8844.0,3496.0,4213.0,28480.0,-33101.0,23346.0,-18843.0,5209.0,21147.0,40518.0,25983.0,-15928.0,35127.0,4878.0,8984.0,2030.0,21886.0,9933.0,-18278.0,-20306.0,2973.0,17966.0,4197.0,11756.0,862.0,-17612.0,18003.0,10300.0,-24599.0,4056.0,46676.0,-12035.0,1403.0,-1432.0,6184.0,5492.0,-2432.0,32224.0,3483.0,9356.0,-4843.0,1099.0
19416.0,5163.0,-10033.0,34294.0,-40818.0,-17196.0,26750.0,4699.0,5734.0,12164.0,29697.0,7426.0,35959.0,30230.0,10670.0,5107.0,1687.0,2124.0,23587.0,-33308.0,19088.0,-28357.0,2483.0,16293.0,47514.0,9127.0,-9779.0,18795.0,605.0,8503.0,-1334.0,25362.0,6271.0,-30413.0,-31624.0,513.0,15500.0,1239.0,-2087.0,-9577.0,-3778.0,8972.0,4454.0,-12484.0,13937.0,40570.0,-4682.0,1250.0,-13680.0,3827.0,2819.0,-1435.0,47888.0,1975.0,7044.0,-3432.0,-37.0
24722.0,11126.0,1901.0,45600.0,-21181.0,-15321.0,39791.0,13968.0,17313.0,15308.0,37569.0,11161.0,50739.0,61082.0,23591.0,5285.0,-555.0,3603.0,28922.0,-28226.0,24597.0,-19665.0,5403.0,14814.0,53604.0,25466.0,-17272.0,30697.0,4949.0,9239.0,-1671.0,25786.0,9412.0,-14115.0,-13398.0,11927.0,8311.0,5646.0,17272.0,-4260.0,-12582.0,10825.0,10165.0,-27707.0,11576.0,34776.0,-16494.0,1741.0,-10942.0,2312.0,7425.0,-1876.0,34073.0,3808.0,11197.0,-6263.0,3175.0
20673.0,9172.0,-2486.0,39128.0,-16672.0,-18057.0,37353.0,15886.0,13269.0,12228.0,21338.0,13832.0,50979.0,37148.0,32063.0,5968.0,-745.0,2419.0,24080.0,-38311.0,16822.0,-25941.0,4300.0,13938.0,37865.0,26512.0,-11787.0,36365.0,564.0,8134.0,-1627.0,21538.0,5888.0,-7652.0,-35629.0,4830.0,8645.0,4298.0,958.0,-10262.0,-11054.0,8013.0,10196.0,-21693.0,12611.0,45856.0,-13395.0,2024.0,-15015.0,580.0,4420.0,-508.0,50983.0,1701.0,7218.0,2399.0,940.0
27388.0,6281.0,-8655.0,50463.0,-37106.0,-18441.0,38471.0,8269.0,13980.0,13930.0,36370.0,-9083.0,33382.0,52146.0,43688.0,5479.0,2476.0,698.0,17983.0,-2428.0,29281.0,-20328.0,4699.0,20625.0,53109.0,35052.0,-14116.0,23674.0,4055.0,8602.0,-2329.0,29609.0,9464.0,-18504.0,-4136.0,3665.0,20369.0,1484.0,20889.0,608.0,-3723.0,13320.0,10503.0,-18065.0,19406.0,34480.0,-14047.0,1801.0,5496.0,7142.0,6372.0,-3025.0,29706.0,3501.0,8081.0,2001.0,179.0
26735.0,8677.0,-2182.0,41976.0,-24686.0,-25199.0,34200.0,6827.0,19640.0,9191.0,30406.0,11170.0,34315.0,39463.0,21542.0,6067.0,-515.0,2098.0,27450.0,-36981.0,18665.0,-27475.0,3356.0,17105.0,41399.0,23628.0,-11042.0,25880.0,2315.0,7191.0,2655.0,26847.0,5546.0,-18777.0,-24435.0,7940.0,16692.0,6074.0,2807.0,-6566.0,-5984.0,11407.0,9648.0,-20778.0,8558.0,47135.0,-8468.0,1348.0,-11784.0,4284.0,6029.0,-1646.0,58376.0,3377.0,7213.0,-3779.0,1359.0
18855.0,9233.0,-3311.0,38564.0,-26895.0,-22203.0,31309.0,17796.0,5876.0,10343.0,30326.0,11214.0,34116.0,55484.0,27119.0,8601.0,410.0,3440.0,31277.0,-42023.0,14127.0,-31151.0,3828.0,16602.0,37766.0,15323.0,-9560.0,32423.0,243.0,5893.0,-2795.0,27576.0,5657.0,-16691.0,-45716.0,6956.0,12601.0,-95.0,838.0,-14732.0,-4528.0,10404.0,5517.0,-16789.0,19936.0,44470.0,-10077.0,1418.0,-23040.0,-285.0,9083.0,-671.0,65585.0,1690.0,8003.0,-5292.0,592.0
28717.0,7470.0,-4350.0,42057.0,-23981.0,-23244.0,40277.0,6925.0,13226.0,16013.0,17876.0,7459.0,35910.0,43556.0,-202.0,3649.0,3708.0,3522.0,26432.0,-35274.0,17839.0,-26559.0,3289.0,14886.0,38456.0,19280.0,-16149.0,20519.0,814.0,5570.0,-2479.0,23616.0,7673.0,-21795.0,-24867.0,9009.0,11672.0,4001.0,14473.0,-7845.0,-16624.0,13983.0,5001.0,-13442.0,14861.0,48396.0,-9369.0,1884.0,-7099.0,2493.0,5156.0,-703.0,47541.0,3114.0,11067.0,-5118.0,251.0
22018.0,7591.0,2884.0,51470.0,-36677.0,-25796.0,32510.0,4642.0,21074.0,9519.0,20061.0,6590.0,31196.0,41400.0,26176.0,3474.0,3746.0,2247.0,24505.0,-29629.0,14196.0,-41492.0,2703.0,17034.0,37898.0,16993.0,-10026.0,27959.0,772.0,6452.0,-1429.0,38284.0,7624.0,-11863.0,-41422.0,6818.0,5511.0,1993.0,2606.0,-12057.0,-1863.0,11744.0,3702.0,-10803.0,18749.0,50046.0,-5654.0,815.0,-286.0,2519.0,6027.0,-292.0,75820.0,2971.0,8348.0,-2833.0,142.0
29760.0,6233.0,-9754.0,33539.0,-32866.0,-21249.0,55817.0,11626.0,16319.0,16644.0,23910.0,8290.0,46594.0,62011.0,24561.0,15687.0,8905.0,4513.0,22100.0,-25132.0,36896.0,-21160.0,7033.0,22304.0,58539.0,34504.0,-13002.0,35045.0,2155.0,8614.0,-2557.0,31616.0,18267.0,-13774.0,8159.0,20023.0,10711.0,-4692.0,18020.0,5610.0,-20768.0,11348.0,24635.0,-32306.0,16546.0,49833.0,-18531.0,3163.0,-7395.0,9657.0,8015.0,-3063.0,43213.0,5333.0,7867.0,-7484.0,670.0
30097.0,5864.0,-5041.0,31943.0,-43679.0,-16917.0,21527.0,5418.0,6098.0,10557.0,11042.0,3058.0,22417.0,30140.0,2565.0,3462.0,2409.0,4767.0,10179.0,-46952.0,14446.0,-33116.0,4400.0,10596.0,33793.0,12308.0,-15751.0,22795.0,2366.0,3573.0,-1354.0,27710.0,5469.0,-19730.0,-35577.0,7182.0,8121.0,1908.0,-12633.0,-14661.0,4543.0,9237.0,10210.0,-9660.0,17808.0,43614.0,-6586.0,1550.0,-4882.0,1798.0,1986.0,-185.0,56071.0,698.0,10239.0,-6085.0,333.0
27966.0,10091.0,2485.0,47140.0,-19641.0,-29982.0,51887.0,15168.0,10688.0,19198.0,18878.0,12207.0,58698.0,47712.0,36630.0,9225.0,4044.0,4306.0,36620.0,-32521.0,29817.0,-23798.0,5980.0,20763.0,60036.0,25723.0,-23893.0,39832.0,3755.0,10184.0,-2183.0,21517.0,9511.0,-13734.0,-8990.0,8899.0,8892.0,5535.0,17690.0,-5902.0,-15494.0,11880.0,17890.0,-21429.0,2861.0,38093.0,-15452.0,784.0,-10006.0,3097.0,5972.0,-2049.0,43626.0,6883.0,9987.0,-3202.0,2707.0
25750.0,8812.0,-5179.0,46431.0,-20108.0,-13971.0,42406.0,14609.0,20787.0,18112.0,19240.0,6007.0,50414.0,41965.0,20312.0,8530.0,1717.0,3494.0,25382.0,-31919.0,20899.0,-23482.0,4815.0,15771.0,51096.0,21625.0,-12725.0,35421.0,2323.0,7566.0,-3443.0,27195.0,9324.0,-22358.0,-13938.0,7494.0,2757.0,4324.0,13567.0,-7174.0,-19773.0,12705.0,8947.0,-21101.0,15036.0,47358.0,-8346.0,2151.0,-10545.0,2363.0,5768.0,-1170.0,43527.0,3323.0,11603.0,-6565.0,1365.0
31554.0,12413.0,9520.0,40703.0,-23850.0,-29221.0,52362.0,6912.0,19118.0,15052.0,52184.0,7447.0,68368.0,48543.0,70520.0,7265.0,5561.0,4153.0,15520.0,-6089.0,33762.0,-19025.0,6646.0,19939.0,57386.0,29415.0,-11865.0,31898.0,4873.0,9006.0,-2283.0,26586.0,14932.0,-14667.0,-394.0,8775.0,14561.0,1875.0,20354.0,-5441.0,-13489.0,13332.0,19315.0,-21239.0,11934.0,37893.0,-16270.0,1110.0,-1430.0,6828.0,7547.0,-942.0,43686.0,5735.0,7558.0,-2577.0,688.0
24516.0,6437.0,-6474.0,43483.0,-33069.0,-20395.0,31623.0,6039.0,14327.0,24233.0,11263.0,3771.0,51456.0,45401.0,27895.0,2844.0,-555.0,1618.0,15851.0,-31320.0,18408.0,-24301.0,5328.0,10536.0,53198.0,26848.0,-10502.0,23143.0,1004.0,3060.0,-9201.0,26093.0,7374.0,-23293.0,-21513.0,11912.0,7282.0,-2311.0,3640.0,-9400.0,-6554.0,8490.0,8225.0,-11070.0,20829.0,40282.0,-770.0,2514.0,-19585.0,-972.0,2033.0,1094.0,39588.0,1886.0,9968.0,-7784.0,73.0
21153.0,6515.0,-2628.0,40860.0,-39992.0,-17117.0,30692.0,8529.0,7811.0,16307.0,15881.0,13641.0,34126.0,64571.0,14888.0,4623.0,-262.0,1488.0,23111.0,-39892.0,20518.0,-24542.0,2842.0,19084.0,39838.0,24111.0,-13078.0,30391.0,2193.0,6266.0,-6849.0,29252.0,7727.0,-20041.0,-30334.0,16814.0,7471.0,2718.0,4230.0,-7252.0,-7169.0,11830.0,9859.0,-15327.0,22287.0,45029.0,-9948.0,1889.0,-8827.0,1069.0,7260.0,-2245.0,49680.0,4182.0,9189.0,-8443.0,1750.0
18459.0,-11744.0,-40722.0,32302.0,-38007.0,-4242.0,29721.0,3895.0,6430.0,10912.0,-17270.0,7253.0,21629.0,51176.0,-14416.0,1269.0,3768.0,305.0,-8667.0,-39912.0,16040.0,-31714.0,4798.0,12161.0,39289.0,25581.0,-8621.0,16516.0,3405.0,6994.0,-6515.0,34359.0,6388.0,-17346.0,-48822.0,13621.0,-3890.0,-17488.0,3793.0,-14763.0,5322.0,189.0,9046.0,-13158.0,21225.0,59838.0,-953.0,2655.0,-23325.0,-1100.0,5273.0,-614.0,57890.0,3918.0,9231.0,-13479.0,90.0
30485.0,12157.0,6498.0,46299.0,-21663.0,-28122.0,61485.0,11091.0,19185.0,20018.0,44593.0,14452.0,88726.0,58465.0,41018.0,18134.0,4485.0,6228.0,26038.0,-5137.0,31650.0,-12868.0,5471.0,13900.0,68453.0,42231.0,-13862.0,41864.0,12424.0,20038.0,3740.0,25808.0,18860.0,-19131.0,6419.0,9849.0,17020.0,-7853.0,49172.0,12222.0,-11237.0,8422.0,19775.0,-38045.0,15749.0,29858.0,-17320.0,1586.0,-6190.0,9000.0,5682.0,-2310.0,26166.0,4564.0,7016.0,-6407.0,2285.0
21924.0,3108.0,-123.0,46717.0,-33140.0,-23098.0,39161.0,12237.0,12368.0,20209.0,11762.0,12287.0,39020.0,58905.0,33070.0,7225.0,2434.0,3993.0,22664.0,-31127.0,23307.0,-23545.0,5262.0,21565.0,48510.0,20815.0,-11788.0,28406.0,3227.0,6543.0,-3005.0,21989.0,9952.0,-18690.0,-34108.0,14569.0,9146.0,4703.0,23476.0,-5663.0,-6435.0,11692.0,12152.0,-16012.0,1210.0,48924.0,-6561.0,1504.0,-18087.0,3325.0,6849.0,-1515.0,42763.0,2807.0,12545.0,-4545.0,533.0
23169.0,12959.0,7594.0,46877.0,-26844.0,-23658.0,62368.0,21184.0,22101.0,14066.0,62655.0,11865.0,79784.0,67819.0,52610.0,17714.0,5578.0,4845.0,25405.0,2044.0,43090.0,-3496.0,7046.0,18478.0,69010.0,33385.0,-17466.0,34115.0,7009.0,17178.0,-1343.0,11748.0,20626.0,-13731.0,23829.0,11333.0,35735.0,5895.0,54749.0,14940.0,-18438.0,19110.0,19751.0,-37729.0,10527.0,19170.0,-22414.0,1919.0,-5916.0,10103.0,8053.0,-3084.0,14919.0,7231.0,17429.0,-5884.0,2369.0
5855.0,-262.0,-24787.0,17303.0,-61414.0,1891.0,18322.0,290.0,-5174.0,1063.0,-5872.0,1266.0,2240.0,10814.0,-4792.0,-3622.0,-5013.0,-2858.0,-11987.0,-63464.0,9842.0,-36715.0,-1359.0,-351.0,17118.0,-441.0,-580.0,767.0,-3580.0,-1262.0,-12146.0,47901.0,1973.0,-27496.0,-54807.0,1692.0,-21014.0,-10507.0,-15698.0,-20985.0,15860.0,-1013.0,-1817.0,1905.0,32128.0,53271.0,7290.0,4188.0,-31567.0,-3420.0,148.0,1253.0,63866.0,-2016.0,4213.0,-1099.0,93.0
5839.0,-9876.0,-15054.0,15084.0,-79750.0,5498.0,10747.0,-489.0,-12743.0,2336.0,-31485.0,19.0,-7223.0,9983.0,-34051.0,-1976.0,-5641.0,-1561.0,-13128.0,-74553.0,5119.0,-39148.0,-459.0,2330.0,15275.0,127.0,-3810.0,3620.0,-2163.0,-461.0,-9754.0,43878.0,1505.0,-33752.0,-92341.0,588.0,-26694.0,-10453.0,-24645.0,-19432.0,18628.0,-1719.0,-605.0,3880.0,35858.0,69474.0,4262.0,3892.0,-41772.0,-6852.0,-1119.0,882.0,79993.0,-1194.0,5650.0,-25.0,-36.0
