989.0,1804.0,-7336.0,12669.0,1608.0,4181.0,-51950.0,-10539.0,6344.0,3.0,603.0,6816.0,534.0,-7661.0,-180.0,-3893.0,915.0,2679.0,882.0,4581.0,1081.0,1717.0,-2259.0,1977.0,20136.0,-822.0,1124.0,-21917.0,2044.0,-313.0,874.0,7233.0,1761.0,-2134.0,1113.0,-4107.0,-283.0,-1178.0,-2897.0,-1134.0,-342.0,-1292.0,-1616.0,24138.0,1582.0,-3128.0,388.0,-12693.0,-705.0,-1947.0,-11141.0,2280.0,170.0,1503.0,3767.0,-356.0,1941.0,-1255.0,802.0,-18472.0,-6049.0,13437.0,1450.0,3804.0
-680.0,3141.0,-10746.0,11004.0,514.0,9283.0,-51605.0,-9696.0,1622.0,310.0,-1076.0,14014.0,386.0,-13782.0,-2743.0,-773.0,-213.0,2456.0,1730.0,-3174.0,1153.0,-449.0,-708.0,2880.0,21789.0,618.0,2374.0,-13641.0,2633.0,-358.0,-919.0,4120.0,2430.0,-68.0,-1454.0,-2036.0,-224.0,-687.0,-1570.0,-1910.0,-1187.0,799.0,-2901.0,20473.0,872.0,-3169.0,931.0,-8117.0,285.0,76.0,2220.0,1988.0,-1160.0,1600.0,3281.0,458.0,1142.0,-838.0,437.0,-18390.0,417.0,15473.0,1652.0,4436.0
2350.0,5757.0,-4439.0,6235.0,11345.0,1707.0,-45379.0,-5080.0,16517.0,543.0,1549.0,1018.0,1528.0,-8447.0,-1900.0,-2135.0,243.0,2855.0,1018.0,3706.0,-135.0,4608.0,117.0,366.0,8916.0,-495.0,1522.0,-14839.0,286.0,-293.0,7892.0,563.0,-236.0,-1199.0,1954.0,2957.0,431.0,-943.0,-1707.0,-2834.0,-474.0,2121.0,-331.0,20569.0,472.0,-2196.0,24.0,-3346.0,-2260.0,688.0,-4594.0,447.0,429.0,1121.0,4686.0,-488.0,1173.0,-1073.0,1740.0,-19782.0,-13460.0,17265.0,1468.0,1561.0
-1023.0,873.0,-27326.0,27114.0,-466.0,12567.0,-75675.0,7668.0,-2239.0,-1256.0,-4695.0,17056.0,-1178.0,-23074.0,-7940.0,11709.0,4427.0,-172.0,4401.0,-20315.0,3610.0,866.0,-3647.0,7897.0,17488.0,-126.0,17906.0,-12081.0,4355.0,1015.0,-915.0,5207.0,4683.0,-5058.0,-4395.0,-3011.0,-3572.0,-1763.0,-648.0,-1933.0,-510.0,-1649.0,-1697.0,18363.0,1067.0,-867.0,601.0,-14344.0,700.0,-3244.0,10096.0,5228.0,-2737.0,1247.0,1256.0,1888.0,2085.0,963.0,-2065.0,-14140.0,-3001.0,12373.0,2225.0,5163.0
2305.0,2069.0,-2153.0,5743.0,6743.0,383.0,-43922.0,-5401.0,7158.0,125.0,-2807.0,10147.0,2448.0,-13040.0,-1010.0,-3697.0,1378.0,1267.0,2065.0,6069.0,-461.0,-508.0,-2223.0,724.0,10246.0,-2578.0,7662.0,-17174.0,1191.0,-437.0,-1278.0,-1298.0,2114.0,-1909.0,514.0,-2012.0,-1020.0,-1117.0,-2630.0,1112.0,-1233.0,-4717.0,-1541.0,21201.0,1334.0,-3943.0,742.0,-6098.0,-926.0,162.0,449.0,2879.0,-790.0,740.0,2506.0,519.0,2019.0,-300.0,-175.0,-17278.0,-1373.0,12333.0,2682.0,2561.0
-317.0,1025.0,-18032.0,23842.0,2732.0,13407.0,-71773.0,374.0,2798.0,-1714.0,-4732.0,20690.0,-1837.0,-19538.0,-3108.0,3534.0,5405.0,-628.0,3701.0,-11287.0,1693.0,-94.0,-3040.0,5091.0,16483.0,-931.0,17087.0,-7097.0,4409.0,-268.0,0.0,5759.0,2394.0,-1857.0,-1952.0,2780.0,-2435.0,-2635.0,-12.0,2909.0,-2663.0,-4598.0,-3477.0,18600.0,2491.0,-574.0,482.0,-12881.0,2106.0,-1140.0,8778.0,6169.0,-2160.0,247.0,1536.0,1743.0,3433.0,306.0,-851.0,-16369.0,-107.0,12686.0,1557.0,4112.0
2219.0,81.0,-11922.0,18652.0,110.0,6486.0,-63838.0,2681.0,3254.0,-1167.0,-4610.0,14318.0,-231.0,-23039.0,-7999.0,10136.0,1889.0,-1412.0,3094.0,-10835.0,1220.0,575.0,-1206.0,2007.0,16856.0,-541.0,8622.0,-6493.0,3614.0,-1171.0,-1070.0,4652.0,252.0,-980.0,-1948.0,-2531.0,-2086.0,-534.0,-885.0,-210.0,-600.0,-4924.0,-2137.0,19083.0,441.0,-2799.0,491.0,-10272.0,-1097.0,-2710.0,4072.0,1710.0,-1896.0,1568.0,1962.0,-373.0,1129.0,462.0,34.0,-16589.0,-956.0,12647.0,2129.0,1800.0
10964.0,5108.0,-2935.0,8644.0,-61.0,4361.0,-45088.0,-7781.0,15612.0,940.0,-3126.0,8126.0,79.0,-14130.0,-278.0,-4316.0,2119.0,-390.0,1348.0,-4080.0,-516.0,1677.0,-538.0,1911.0,7022.0,-3804.0,7322.0,-21840.0,2261.0,-2299.0,-2014.0,1281.0,2033.0,-6795.0,2507.0,-2806.0,-5073.0,-1838.0,-4574.0,-967.0,720.0,-2752.0,-1229.0,19757.0,1053.0,-8096.0,410.0,-1409.0,-658.0,-2440.0,9029.0,4705.0,-1369.0,1678.0,9184.0,-18.0,867.0,-293.0,2087.0,-10167.0,-6978.0,12009.0,1271.0,3816.0
1071.0,840.0,-3195.0,8435.0,3196.0,3640.0,-54786.0,-9219.0,6589.0,1176.0,-1098.0,1747.0,1932.0,-13953.0,619.0,-10485.0,725.0,156.0,541.0,2946.0,-42.0,6751.0,-359.0,-263.0,11300.0,241.0,3334.0,-13769.0,29.0,-1327.0,7226.0,1774.0,2191.0,-8415.0,-9243.0,8735.0,-328.0,947.0,-4030.0,3014.0,882.0,2782.0,-1361.0,18898.0,1037.0,-1848.0,305.0,-3423.0,-522.0,-786.0,15202.0,1613.0,-520.0,611.0,14156.0,-151.0,-163.0,-404.0,1698.0,-16561.0,282.0,12534.0,1931.0,2215.0
-497.0,643.0,-11885.0,14602.0,64.0,9569.0,-58935.0,-6441.0,3189.0,-725.0,-2370.0,12070.0,43.0,-11067.0,-6715.0,4668.0,3598.0,1129.0,2064.0,-7829.0,1803.0,-3126.0,-1646.0,1343.0,4563.0,-418.0,12745.0,-11720.0,2294.0,-362.0,-2057.0,2736.0,-201.0,-1301.0,1003.0,-1226.0,-1394.0,255.0,-1625.0,536.0,581.0,-2469.0,-1759.0,17096.0,49.0,-1606.0,-89.0,-7800.0,-813.0,-1263.0,5828.0,1967.0,-767.0,1376.0,7874.0,-645.0,1056.0,335.0,335.0,-19269.0,-158.0,10779.0,1257.0,1428.0
-1433.0,505.0,-27461.0,25363.0,-1282.0,19465.0,-84818.0,2082.0,6998.0,-3291.0,-13058.0,28630.0,-1569.0,-31912.0,-5324.0,6527.0,7932.0,-5311.0,5415.0,-34229.0,4929.0,-7653.0,-3177.0,6670.0,15687.0,2527.0,25791.0,4507.0,8120.0,-639.0,-4101.0,11263.0,5409.0,-208.0,-6728.0,-9296.0,-4141.0,-3360.0,-1437.0,-3980.0,-3120.0,-8836.0,-9983.0,15776.0,5989.0,-1565.0,2682.0,-15697.0,-133.0,-7169.0,5036.0,9357.0,-4806.0,227.0,7465.0,1925.0,7566.0,1910.0,-2745.0,-16653.0,-223.0,13669.0,4561.0,4936.0
-1842.0,-1150.0,-4032.0,20825.0,-6193.0,14067.0,-44135.0,4065.0,-915.0,-1037.0,-4522.0,4920.0,391.0,-24172.0,-3845.0,560.0,3796.0,79.0,1478.0,-9492.0,581.0,1636.0,190.0,3182.0,19835.0,948.0,11948.0,-11222.0,5732.0,-623.0,-312.0,2376.0,-89.0,-2233.0,-7815.0,-4988.0,-981.0,-4053.0,-2691.0,-3158.0,-1619.0,-5228.0,-7057.0,16494.0,-578.0,1066.0,924.0,-12959.0,6.0,-2393.0,-3081.0,3248.0,-4632.0,648.0,9257.0,1490.0,561.0,-109.0,-1228.0,-3587.0,231.0,12910.0,2878.0,4962.0
-614.0,2740.0,-7290.0,13630.0,-3203.0,13961.0,-67411.0,-4.0,-2175.0,922.0,-2839.0,5189.0,309.0,-16769.0,-2890.0,2651.0,1378.0,2073.0,1808.0,-8331.0,427.0,-1046.0,-560.0,232.0,18205.0,-732.0,701.0,-10489.0,2280.0,-2009.0,303.0,4051.0,631.0,-1637.0,-1589.0,-1193.0,-1429.0,-381.0,-3042.0,-1995.0,866.0,1538.0,-1033.0,19600.0,223.0,-3844.0,436.0,2591.0,-557.0,-15.0,-6191.0,1839.0,373.0,2122.0,3629.0,-874.0,-312.0,-980.0,2499.0,-16646.0,-721.0,13132.0,2202.0,1092.0
479.0,1150.0,-7392.0,10013.0,-561.0,8438.0,-45174.0,-8535.0,2948.0,410.0,-2370.0,3907.0,198.0,-8577.0,-1280.0,-323.0,1024.0,2093.0,1131.0,-8183.0,355.0,-1605.0,49.0,1655.0,10399.0,-2403.0,1687.0,-7822.0,1718.0,45.0,-2640.0,4976.0,1459.0,-877.0,1745.0,-3856.0,-218.0,-323.0,-1692.0,387.0,-899.0,-847.0,-117.0,17588.0,488.0,-1781.0,474.0,-6291.0,-1775.0,-582.0,-1889.0,1748.0,604.0,1864.0,2979.0,-855.0,1164.0,-1109.0,2611.0,-18243.0,-1759.0,13156.0,1554.0,4572.0
507.0,1471.0,-9988.0,17223.0,142.0,14991.0,-60671.0,-36.0,4933.0,385.0,-5526.0,8611.0,359.0,-19938.0,-1843.0,6858.0,3015.0,1190.0,2753.0,-4572.0,1103.0,600.0,-1680.0,3372.0,18102.0,463.0,6590.0,-7488.0,3399.0,-1644.0,-1519.0,3019.0,-563.0,-635.0,-2322.0,2070.0,-931.0,-1867.0,-1744.0,56.0,-1283.0,419.0,-2258.0,18457.0,1254.0,-3334.0,423.0,-9161.0,1423.0,-7.0,2157.0,3844.0,-1927.0,1426.0,3592.0,232.0,1575.0,-147.0,-1105.0,-16416.0,-3801.0,11668.0,1904.0,3415.0
765.0,11616.0,-5891.0,18249.0,7978.0,6510.0,-49002.0,-1842.0,8121.0,472.0,2361.0,10552.0,-223.0,-10363.0,-2366.0,3722.0,703.0,3578.0,771.0,-5074.0,1153.0,405.0,-555.0,1003.0,9843.0,696.0,5021.0,-12335.0,171.0,-1180.0,10696.0,1737.0,1346.0,-1422.0,852.0,-3598.0,-1692.0,-5308.0,-1654.0,2055.0,160.0,1267.0,-1079.0,21655.0,-340.0,-4868.0,-106.0,-7316.0,-2229.0,-544.0,-4500.0,1277.0,-1510.0,2679.0,4795.0,-1007.0,236.0,-1186.0,1320.0,-17017.0,-12486.0,16494.0,1195.0,2276.0
-533.0,317.0,-12082.0,23334.0,1284.0,10033.0,-66460.0,10714.0,-8224.0,66.0,-666.0,12194.0,220.0,-24349.0,-5819.0,4971.0,3864.0,1210.0,2045.0,-5077.0,1574.0,15.0,-358.0,3162.0,13844.0,-429.0,8000.0,-11967.0,610.0,-1028.0,-430.0,4213.0,2218.0,-1283.0,-3298.0,-1349.0,-2364.0,947.0,-1291.0,73.0,-542.0,580.0,-1306.0,19427.0,1026.0,-2144.0,129.0,-6552.0,-2482.0,-131.0,1481.0,3118.0,-255.0,1502.0,11428.0,-850.0,924.0,166.0,719.0,-15447.0,-4509.0,12254.0,2856.0,1953.0
196.0,-989.0,-6401.0,14942.0,297.0,7865.0,-55186.0,-4979.0,1049.0,1324.0,-2612.0,2766.0,3662.0,-15150.0,-2818.0,2500.0,869.0,-160.0,132.0,6965.0,-196.0,-4.0,-491.0,273.0,9910.0,-922.0,-562.0,-15906.0,936.0,1147.0,249.0,5703.0,368.0,-1652.0,246.0,-1478.0,-2063.0,-1096.0,-2340.0,-653.0,-816.0,-751.0,-1094.0,18875.0,1365.0,-6129.0,68.0,-1751.0,-3222.0,-1869.0,1775.0,2261.0,2325.0,2630.0,7979.0,-916.0,-340.0,-2702.0,4107.0,-17937.0,-1981.0,11870.0,3501.0,1673.0
-54.0,1472.0,-15914.0,27434.0,1141.0,7164.0,-53813.0,1360.0,-423.0,1551.0,-2289.0,11698.0,-802.0,-23167.0,-822.0,8952.0,1619.0,918.0,552.0,-4337.0,1449.0,3891.0,-1099.0,2102.0,13462.0,-2870.0,5169.0,-3321.0,720.0,-418.0,4656.0,7603.0,1785.0,-2351.0,-13906.0,-4640.0,-5880.0,1943.0,-1681.0,452.0,-1811.0,-783.0,-714.0,13795.0,367.0,-3403.0,386.0,-6493.0,-3132.0,-6588.0,-8622.0,4482.0,-1523.0,3062.0,6226.0,-677.0,1338.0,-1777.0,1701.0,-12196.0,-18911.0,10755.0,1452.0,1993.0
1021.0,209.0,-5964.0,9299.0,2571.0,-1629.0,-43821.0,-7716.0,467.0,480.0,1342.0,2805.0,2798.0,-14796.0,-3510.0,-2755.0,648.0,3521.0,148.0,3643.0,310.0,-813.0,-404.0,157.0,16011.0,-771.0,10605.0,-16684.0,879.0,-2028.0,947.0,2254.0,-2733.0,-2672.0,2160.0,930.0,-1505.0,1246.0,-1741.0,616.0,-604.0,1575.0,-772.0,20008.0,-2824.0,-1941.0,208.0,-2924.0,-2076.0,-95.0,7621.0,-156.0,59.0,1967.0,4269.0,-1211.0,1046.0,-1310.0,1685.0,-15677.0,-1687.0,12876.0,2196.0,1524.0
799.0,3032.0,-12570.0,15027.0,3699.0,6714.0,-57557.0,-2947.0,14809.0,-613.0,-2464.0,11610.0,445.0,-15004.0,-3061.0,-5.0,94.0,3133.0,2415.0,-6479.0,3931.0,1027.0,-894.0,1674.0,18249.0,-641.0,1109.0,-11787.0,1979.0,887.0,7829.0,2636.0,1672.0,-5500.0,-2644.0,-2750.0,-1955.0,-5160.0,-4982.0,-5528.0,239.0,-914.0,-1006.0,20047.0,1049.0,-2369.0,448.0,-1136.0,-2188.0,-213.0,-3330.0,3616.0,-910.0,1528.0,6146.0,-2126.0,-153.0,-212.0,215.0,-15575.0,-5568.0,12639.0,3074.0,3906.0
944.0,3046.0,-10220.0,12413.0,4103.0,-1418.0,-47384.0,-4966.0,8515.0,811.0,-2444.0,2149.0,645.0,-8743.0,-663.0,-4328.0,1056.0,1043.0,508.0,-4414.0,479.0,1687.0,-1120.0,1679.0,3639.0,-3038.0,10623.0,-6120.0,1452.0,-1655.0,22917.0,3417.0,1542.0,-31422.0,-779.0,-1532.0,290.0,-1231.0,-553.0,3609.0,156.0,1617.0,-1182.0,19666.0,-44.0,-488.0,368.0,-6959.0,-1657.0,-3405.0,3527.0,4016.0,-1675.0,1429.0,5968.0,15.0,474.0,112.0,-346.0,-15450.0,-1597.0,10110.0,1612.0,2216.0
-425.0,1418.0,-22721.0,33269.0,-887.0,7626.0,-84879.0,154.0,6436.0,-3279.0,-6169.0,17120.0,-2073.0,-24274.0,-8091.0,7207.0,4476.0,-1057.0,4398.0,-16960.0,2381.0,-3591.0,-2582.0,5386.0,7332.0,-462.0,15357.0,-8414.0,4060.0,679.0,-1035.0,7843.0,4245.0,-2674.0,-1641.0,-4393.0,-4387.0,-7235.0,-911.0,-6915.0,-1318.0,-15978.0,-4635.0,19379.0,935.0,-139.0,1527.0,-19762.0,-823.0,-4304.0,3694.0,6196.0,-3829.0,1114.0,1604.0,1110.0,2864.0,809.0,-2238.0,-16978.0,-3082.0,15347.0,2899.0,6162.0
1004.0,-802.0,-11298.0,31154.0,266.0,3212.0,-59153.0,2468.0,740.0,1403.0,-3082.0,12496.0,3652.0,-10278.0,-6698.0,11018.0,3541.0,104.0,1003.0,7867.0,1560.0,278.0,-877.0,662.0,28090.0,-2028.0,1082.0,-7871.0,1941.0,442.0,5028.0,7736.0,1401.0,-2455.0,1894.0,-2049.0,-3390.0,1431.0,-3542.0,3804.0,-733.0,666.0,-838.0,19487.0,1484.0,-7211.0,-41.0,-1390.0,-1015.0,-736.0,5963.0,2216.0,2656.0,3488.0,9083.0,-503.0,-88.0,-3190.0,1722.0,-17487.0,-4179.0,11643.0,5771.0,2323.0
394.0,1053.0,-10662.0,14171.0,2142.0,10376.0,-55931.0,-2954.0,-1148.0,-1558.0,-4768.0,14029.0,-705.0,-14293.0,-3118.0,5645.0,2772.0,62.0,1968.0,-3225.0,1608.0,5689.0,-1383.0,3383.0,14066.0,-754.0,8119.0,-12219.0,3100.0,-346.0,-554.0,5480.0,298.0,-788.0,-4257.0,3802.0,-1367.0,35.0,-766.0,-2194.0,-1273.0,-602.0,-2322.0,20208.0,1352.0,475.0,557.0,-5063.0,-116.0,-1054.0,5908.0,4540.0,-869.0,431.0,1315.0,1050.0,3752.0,476.0,-709.0,-16511.0,148.0,12927.0,1473.0,3324.0
1384.0,-552.0,-12236.0,14188.0,12090.0,3657.0,-55306.0,-4316.0,10401.0,-580.0,-2543.0,8877.0,-1649.0,-14569.0,-4478.0,962.0,290.0,357.0,1184.0,-4270.0,1215.0,5552.0,-1.0,2336.0,8335.0,-2741.0,6968.0,-7824.0,1500.0,-350.0,11121.0,6377.0,-817.0,-4776.0,-4417.0,-1569.0,177.0,-1173.0,-1083.0,2349.0,-1151.0,81.0,-702.0,15138.0,-709.0,-730.0,697.0,-4341.0,-1722.0,-907.0,-22951.0,2485.0,-1535.0,1458.0,5607.0,-1004.0,2535.0,-49.0,325.0,-14484.0,-20474.0,12181.0,1397.0,2376.0
23.0,931.0,-19015.0,28350.0,694.0,4452.0,-51388.0,7262.0,-5036.0,-1326.0,-3682.0,12284.0,-2532.0,-12161.0,-3799.0,8734.0,2236.0,-1794.0,2070.0,-12903.0,2877.0,-419.0,-2071.0,2046.0,7547.0,-790.0,10863.0,-7022.0,3016.0,-665.0,-479.0,3491.0,2869.0,-2063.0,-1511.0,-2395.0,-5176.0,-31.0,-349.0,-3677.0,-169.0,-2756.0,-863.0,11377.0,1968.0,786.0,279.0,-6063.0,-1686.0,-8256.0,13492.0,3789.0,-1912.0,1561.0,5241.0,151.0,2834.0,776.0,20.0,-13648.0,-3866.0,12300.0,1520.0,3273.0
612.0,2280.0,-21321.0,19741.0,3762.0,3758.0,-61043.0,-5711.0,1126.0,-1389.0,-3177.0,13158.0,389.0,-12161.0,-5460.0,3494.0,2230.0,-1361.0,555.0,-8230.0,2020.0,-204.0,-1636.0,89.0,14594.0,23.0,-99.0,-12134.0,1333.0,-1591.0,1808.0,2944.0,1269.0,-1424.0,261.0,-2861.0,-1213.0,-2407.0,-17.0,250.0,431.0,166.0,116.0,17251.0,1199.0,-1135.0,344.0,-9204.0,-1605.0,-2768.0,7087.0,4275.0,-1141.0,980.0,6731.0,1026.0,2462.0,-112.0,681.0,-15205.0,-20909.0,17501.0,785.0,3040.0
197.0,172.0,-13387.0,14437.0,1308.0,6726.0,-66590.0,-1620.0,6944.0,-1065.0,-1381.0,11880.0,-334.0,-12835.0,-3831.0,2589.0,2395.0,1074.0,1700.0,-7925.0,1232.0,395.0,-1006.0,2018.0,8912.0,-698.0,9313.0,-13630.0,715.0,240.0,948.0,6423.0,1433.0,-1694.0,-2263.0,-2068.0,-3167.0,-627.0,-843.0,-2391.0,155.0,-2606.0,1251.0,17304.0,957.0,477.0,187.0,-4535.0,-641.0,-958.0,3942.0,3309.0,-310.0,1413.0,5696.0,-401.0,4076.0,820.0,-476.0,-14639.0,-11627.0,15626.0,1853.0,2124.0
2482.0,3153.0,-7267.0,8624.0,10457.0,-2084.0,-48188.0,-3667.0,12512.0,326.0,-1623.0,1986.0,1899.0,-5067.0,-268.0,-2373.0,1397.0,1242.0,220.0,5575.0,391.0,10027.0,-49.0,662.0,10296.0,-1525.0,-665.0,-20759.0,-937.0,-1215.0,797.0,761.0,382.0,-2658.0,1734.0,2799.0,-799.0,2597.0,-1822.0,892.0,-73.0,464.0,-370.0,34630.0,903.0,-3057.0,-193.0,-3336.0,-1697.0,92.0,-6060.0,3942.0,1397.0,1498.0,3449.0,-860.0,-417.0,-346.0,1454.0,-23184.0,-3819.0,14100.0,890.0,1679.0
1184.0,79.0,-8558.0,13096.0,2505.0,7171.0,-61590.0,1938.0,495.0,822.0,-4157.0,7663.0,961.0,-17110.0,-3245.0,8227.0,1777.0,2741.0,1880.0,-3402.0,881.0,4038.0,-757.0,60.0,10300.0,-1546.0,2758.0,-20799.0,-73.0,-1047.0,2059.0,1518.0,2284.0,-2097.0,1846.0,-1395.0,-2658.0,1227.0,-2715.0,2183.0,405.0,-2328.0,-81.0,20001.0,-215.0,-4881.0,167.0,-3569.0,-3036.0,-356.0,1137.0,2655.0,-1213.0,2079.0,5314.0,-1047.0,-96.0,-234.0,1407.0,-13227.0,-11530.0,9519.0,1656.0,1861.0
1078.0,1531.0,-15982.0,19230.0,8684.0,1217.0,-68021.0,2673.0,14659.0,289.0,524.0,6792.0,193.0,-10515.0,-2785.0,12615.0,1916.0,2232.0,1292.0,-5142.0,1122.0,4826.0,-209.0,2706.0,7192.0,-1813.0,15444.0,-9857.0,650.0,-606.0,5750.0,2721.0,43.0,-8886.0,67.0,-1253.0,-3745.0,770.0,-361.0,-2672.0,719.0,482.0,-1021.0,17701.0,619.0,-604.0,429.0,-5354.0,-1166.0,-1932.0,-10311.0,3042.0,-1059.0,1538.0,3772.0,-873.0,710.0,-27.0,680.0,-8212.0,-12757.0,6542.0,1650.0,1603.0
